round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
55,0.2832,0.2765,0.2577,0.2551,0.2577,0.1839,1.6654,5.2156,5.2156,10.4312
56,0.2833,0.2801,0.2547,0.2552,0.2547,0.1847,1.6707,5.2156,10.4312,15.6468
57,0.2840,0.2819,0.2547,0.2553,0.2547,0.1855,1.6653,5.2156,5.2156,10.4312
58,0.2834,0.2824,0.2542,0.2551,0.2542,0.1858,1.6662,5.2156,10.4312,15.6468
59,0.2827,0.2825,0.2542,0.2551,0.2542,0.1863,1.6653,5.2156,5.2156,10.4312
60,0.2828,0.2835,0.2531,0.2548,0.2530,0.1869,1.6677,5.2156,10.4312,15.6468
61,0.2835,0.2837,0.2531,0.2548,0.2530,0.1870,1.6633,5.2156,5.2156,10.4312
62,0.2817,0.2840,0.2529,0.2538,0.2530,0.1876,1.6708,5.2156,10.4312,15.6468
63,0.2823,0.2844,0.2529,0.2540,0.2530,0.1880,1.6694,5.2156,5.2156,10.4312
64,0.2813,0.2859,0.2530,0.2538,0.2530,0.1885,1.6732,5.2156,10.4312,15.6468
65,0.2809,0.2860,0.2530,0.2540,0.2530,0.1889,1.6699,5.2156,5.2156,10.4312
66,0.2820,0.2862,0.2529,0.2542,0.2529,0.1893,1.6725,5.2156,10.4312,15.6468
67,0.2826,0.2861,0.2529,0.2542,0.2529,0.1896,1.6713,5.2156,5.2156,10.4312
68,0.2791,0.2752,0.2542,0.2535,0.2542,0.1857,1.6783,5.2156,10.4312,15.6468
69,0.2818,0.2783,0.2542,0.2546,0.2542,0.1869,1.6832,5.2156,5.2156,10.4312
70,0.2845,0.2798,0.2540,0.2553,0.2540,0.1880,1.6762,5.2156,10.4312,15.6468
71,0.2848,0.2828,0.2540,0.2556,0.2540,0.1893,1.6743,5.2156,5.2156,10.4312
72,0.2852,0.2854,0.2536,0.2554,0.2536,0.1903,1.6742,5.2156,10.4312,15.6468
73,0.2855,0.2871,0.2536,0.2555,0.2536,0.1909,1.6719,5.2156,5.2156,10.4312
74,0.2837,0.2911,0.2530,0.2549,0.2530,0.1906,1.6728,5.2156,10.4312,15.6468
75,0.2855,0.2920,0.2530,0.2554,0.2530,0.1913,1.6760,5.2156,5.2156,10.4312
76,0.2850,0.2906,0.2534,0.2558,0.2534,0.1919,1.6770,5.2156,10.4312,15.6468
77,0.2859,0.2907,0.2534,0.2557,0.2534,0.1921,1.6744,5.2156,5.2156,10.4312
78,0.2859,0.2909,0.2544,0.2563,0.2544,0.1926,1.6711,5.2156,10.4312,15.6468
79,0.2860,0.2908,0.2544,0.2563,0.2544,0.1930,1.6689,5.2156,5.2156,10.4312
80,0.2851,0.2911,0.2537,0.2566,0.2537,0.1934,1.6685,5.2156,10.4312,15.6468
81,0.2845,0.2916,0.2537,0.2566,0.2537,0.1936,1.6663,5.2156,5.2156,10.4312
82,0.2839,0.2944,0.2538,0.2564,0.2538,0.1930,1.6700,5.2156,10.4312,15.6468
83,0.2853,0.2940,0.2538,0.2569,0.2538,0.1934,1.6679,5.2156,5.2156,10.4312
84,0.2860,0.2955,0.2530,0.2571,0.2530,0.1943,1.6784,5.2156,10.4312,15.6468
85,0.2861,0.2956,0.2530,0.2573,0.2530,0.1950,1.6802,5.2156,5.2156,10.4312
86,0.2876,0.2980,0.2529,0.2575,0.2529,0.1947,1.6801,5.2156,10.4312,15.6468
87,0.2876,0.2970,0.2529,0.2574,0.2529,0.1947,1.6788,5.2156,5.2156,10.4312
88,0.2870,0.2985,0.2518,0.2566,0.2518,0.1958,1.6854,5.2156,10.4312,15.6468
89,0.2863,0.2967,0.2518,0.2564,0.2518,0.1960,1.6830,5.2156,5.2156,10.4312
90,0.2877,0.2967,0.2530,0.2570,0.2530,0.1961,1.6787,5.2156,10.4312,15.6468
91,0.2879,0.2967,0.2530,0.2569,0.2530,0.1963,1.6790,5.2156,5.2156,10.4312
92,0.2868,0.2916,0.2536,0.2579,0.2536,0.1964,1.6730,5.2156,10.4312,15.6468
93,0.2860,0.2924,0.2536,0.2580,0.2536,0.1972,1.6747,5.2156,5.2156,10.4312
94,0.2870,0.2835,0.2556,0.2596,0.2556,0.1948,1.6775,5.2156,10.4312,15.6468
95,0.2882,0.2851,0.2556,0.2599,0.2556,0.1949,1.6790,5.2156,5.2156,10.4312
96,0.2880,0.2884,0.2553,0.2593,0.2553,0.1936,1.6773,5.2156,10.4312,15.6468
97,0.2889,0.2926,0.2553,0.2600,0.2553,0.1952,1.6783,5.2156,5.2156,10.4312
98,0.2894,0.2937,0.2560,0.2599,0.2560,0.1960,1.6760,5.2156,10.4312,15.6468
99,0.2898,0.2946,0.2560,0.2597,0.2560,0.1964,1.6699,5.2156,5.2156,10.4312
100,0.2911,0.2962,0.2582,0.2611,0.2582,0.1973,1.6660,5.2156,10.4312,15.6468
