dataset,method,round,phase,existing_id,existing_ood,newcomer_id,newcomer_ood
fashionmnist,FedALA,68,phase2,0.97533333,0.04529167,0.9975,0.0
fashionmnist,FedALA,69,phase2,0.97566667,0.04729167,0.9975,0.0
fashionmnist,FedALA,70,phase2,0.97583333,0.04970833,0.9975,0.000125
fashionmnist,FedALA,71,phase2,0.9755,0.05341667,0.9975,0.000375
fashionmnist,FedALA,72,phase2,0.976,0.05629167,0.9975,0.0005625
fashionmnist,FedALA,73,phase2,0.9765,0.06004167,0.9975,0.00075
fashionmnist,FedALA,74,phase2,0.97616667,0.06225,0.9975,0.00075
fashionmnist,FedALA,75,phase2,0.97616667,0.06454167,0.9975,0.000875
fashionmnist,FedALA,76,phase2,0.97666667,0.066875,0.9975,0.0013125
fashionmnist,FedALA,77,phase2,0.97666667,0.06825,0.9975,0.0015
fashionmnist,FedALA,78,phase2,0.97733333,0.06970833,0.9975,0.0016875
fashionmnist,FedALA,79,phase2,0.9765,0.07141667,0.9975,0.0016875
fashionmnist,FedALA,80,phase2,0.9765,0.07358333,0.9975,0.0019375
fashionmnist,FedALA,81,phase2,0.97683333,0.07604167,0.9975,0.001875
fashionmnist,FedALA,82,phase2,0.97666667,0.07645833,0.9975,0.001875
fashionmnist,FedALA,83,phase2,0.97733333,0.07629167,0.99725,0.0018125
fashionmnist,FedALA,84,phase2,0.97666667,0.077875,0.9975,0.001875
fashionmnist,FedALA,85,phase2,0.9775,0.07941667,0.99725,0.0016875
fashionmnist,FedALA,86,phase2,0.97683333,0.07958333,0.99725,0.0014375
fashionmnist,FedALA,87,phase2,0.9765,0.08045833,0.99725,0.00125
fashionmnist,FedALA,88,phase2,0.97633333,0.080375,0.9975,0.00075
fashionmnist,FedALA,89,phase2,0.97683333,0.08016667,0.99725,0.000625
fashionmnist,FedALA,90,phase2,0.97766667,0.082,0.997,0.0005625
fashionmnist,FedALA,91,phase2,0.97633333,0.08166667,0.99725,0.0004375
fashionmnist,FedALA,92,phase2,0.9775,0.082,0.99675,0.00025
fashionmnist,FedALA,93,phase2,0.97666667,0.08191667,0.997,0.0
fashionmnist,FedALA,94,phase2,0.977,0.08141667,0.99725,0.0
fashionmnist,FedALA,95,phase2,0.97716667,0.08175,0.997,0.0
fashionmnist,FedALA,96,phase2,0.97733333,0.08179167,0.997,0.0
fashionmnist,FedALA,97,phase2,0.977,0.08091667,0.99675,0.0
fashionmnist,FedALA,98,phase2,0.9765,0.08016667,0.99675,0.0
fashionmnist,FedALA,99,phase2,0.977,0.080625,0.997,0.0
fashionmnist,FedALA,100,phase2,0.9775,0.08108333,0.99675,0.0
fashionmnist,FedAS,0,phase1,0.16666667,0.08333333,,
fashionmnist,FedAS,1,phase1,0.83216667,0.0,,
fashionmnist,FedAS,2,phase1,0.932,0.0,,
fashionmnist,FedAS,3,phase1,0.94533333,0.0,,
fashionmnist,FedAS,4,phase1,0.9515,0.0,,
fashionmnist,FedAS,5,phase1,0.95633333,0.0,,
fashionmnist,FedAS,6,phase1,0.95833333,0.0,,
fashionmnist,FedAS,7,phase1,0.95916667,0.0,,
fashionmnist,FedAS,8,phase1,0.96233333,0.0,,
fashionmnist,FedAS,9,phase1,0.9625,0.0,,
fashionmnist,FedAS,10,phase1,0.96516667,0.0,,
fashionmnist,FedAS,11,phase1,0.96666667,0.0,,
fashionmnist,FedAS,12,phase1,0.96766667,0.0,,
fashionmnist,FedAS,13,phase1,0.96716667,0.0,,
fashionmnist,FedAS,14,phase1,0.9685,0.0,,
fashionmnist,FedAS,15,phase1,0.96883333,0.0,,
fashionmnist,FedAS,16,phase1,0.96883333,0.0,,
fashionmnist,FedAS,17,phase1,0.97116667,0.0,,
fashionmnist,FedAS,18,phase1,0.97083333,0.0,,
fashionmnist,FedAS,19,phase1,0.97083333,0.0,,
fashionmnist,FedAS,20,phase1,0.97166667,0.0,,
fashionmnist,FedAS,21,phase1,0.97033333,0.0,,
fashionmnist,FedAS,22,phase1,0.97116667,0.0,,
fashionmnist,FedAS,23,phase1,0.971,0.0,,
fashionmnist,FedAS,24,phase1,0.972,0.0,,
fashionmnist,FedAS,25,phase1,0.97233333,0.0,,
fashionmnist,FedAS,26,phase1,0.972,0.0,,
fashionmnist,FedAS,27,phase1,0.974,0.0,,
fashionmnist,FedAS,28,phase1,0.97216667,0.0,,
fashionmnist,FedAS,29,phase1,0.97383333,0.0,,
fashionmnist,FedAS,30,phase1,0.97333333,0.0,,
fashionmnist,FedAS,31,phase1,0.97466667,0.0,,
fashionmnist,FedAS,32,phase1,0.9735,0.0,,
fashionmnist,FedAS,33,phase1,0.97366667,0.0,,
fashionmnist,FedAS,34,phase1,0.9745,0.0,,
fashionmnist,FedAS,35,phase1,0.97366667,0.0,,
fashionmnist,FedAS,36,phase1,0.97483333,0.0,,
fashionmnist,FedAS,37,phase1,0.975,0.0,,
fashionmnist,FedAS,38,phase1,0.97433333,0.0,,
fashionmnist,FedAS,39,phase1,0.9745,0.0,,
fashionmnist,FedAS,40,phase1,0.975,0.0,,
fashionmnist,FedAS,41,phase1,0.97466667,0.0,,
fashionmnist,FedAS,42,phase1,0.97466667,0.0,,
fashionmnist,FedAS,43,phase1,0.97533333,0.0,,
fashionmnist,FedAS,44,phase1,0.97533333,0.0,,
fashionmnist,FedAS,45,phase1,0.97483333,0.0,,
fashionmnist,FedAS,46,phase1,0.97533333,0.0,,
fashionmnist,FedAS,47,phase1,0.97533333,0.0,,
fashionmnist,FedAS,48,phase1,0.975,0.0,,
fashionmnist,FedAS,49,phase1,0.97516667,0.0,,
fashionmnist,FedAS,50,phase1,0.97483333,0.0,,
fashionmnist,FedAS,51,phase2,0.97633333,0.0,0.0,0.125
fashionmnist,FedAS,52,phase2,0.97533333,0.0,0.9385,0.0
fashionmnist,FedAS,53,phase2,0.97533333,0.0,0.98975,0.0
fashionmnist,FedAS,54,phase2,0.97566667,0.0,0.99475,0.0
fashionmnist,FedAS,55,phase2,0.97516667,0.0,0.99625,0.0
fashionmnist,FedAS,56,phase2,0.97583333,0.0,0.9975,0.0
fashionmnist,FedAS,57,phase2,0.976,0.0,0.9975,0.0
fashionmnist,FedAS,58,phase2,0.97616667,0.0,0.9975,0.0
fashionmnist,FedAS,59,phase2,0.97583333,0.0,0.9975,0.0
fashionmnist,FedAS,60,phase2,0.9755,0.0,0.9975,0.0
fashionmnist,FedAS,61,phase2,0.975,0.0,0.9975,0.0
fashionmnist,FedAS,62,phase2,0.97483333,0.0,0.9975,0.0
fashionmnist,FedAS,63,phase2,0.97633333,0.0,0.9975,0.0
fashionmnist,FedAS,64,phase2,0.97733333,0.0,0.9975,0.0
fashionmnist,FedAS,65,phase2,0.9765,0.0,0.9975,0.0
fashionmnist,FedAS,66,phase2,0.97566667,0.0,0.9975,0.0
fashionmnist,FedAS,67,phase2,0.97633333,0.0,0.9975,0.0
fashionmnist,FedAS,68,phase2,0.97533333,0.0,0.9975,0.0
fashionmnist,FedAS,69,phase2,0.9765,0.0,0.9975,0.0
fashionmnist,FedAS,70,phase2,0.97583333,0.0,0.9975,0.0
fashionmnist,FedAS,71,phase2,0.97533333,0.0,0.9975,0.0
fashionmnist,FedAS,72,phase2,0.97566667,0.0,0.9975,0.0
fashionmnist,FedAS,73,phase2,0.9775,0.0,0.9975,0.0
fashionmnist,FedAS,74,phase2,0.977,0.0,0.9975,0.0
fashionmnist,FedAS,75,phase2,0.97783333,0.0,0.9975,0.0
fashionmnist,FedAS,76,phase2,0.9785,0.0,0.9975,0.0
fashionmnist,FedAS,77,phase2,0.97733333,0.0,0.9975,0.0
fashionmnist,FedAS,78,phase2,0.979,0.0,0.9975,0.0
fashionmnist,FedAS,79,phase2,0.978,0.0,0.9975,0.0
fashionmnist,FedAS,80,phase2,0.9775,0.0,0.9975,0.0
fashionmnist,FedAS,81,phase2,0.9795,0.0,0.9975,0.0
fashionmnist,FedAS,82,phase2,0.97816667,0.0,0.998,0.0
fashionmnist,FedAS,83,phase2,0.9775,0.0,0.9975,0.0
fashionmnist,FedAS,84,phase2,0.979,0.0,0.9975,0.0
fashionmnist,FedAS,85,phase2,0.97766667,0.0,0.9975,0.0
fashionmnist,FedAS,86,phase2,0.97916667,0.0,0.9975,0.0
fashionmnist,FedAS,87,phase2,0.97916667,0.0,0.9975,0.0
fashionmnist,FedAS,88,phase2,0.9765,0.0,0.99775,0.0
fashionmnist,FedAS,89,phase2,0.97916667,0.0,0.9975,0.0
fashionmnist,FedAS,90,phase2,0.97816667,0.0,0.9975,0.0
fashionmnist,FedAS,91,phase2,0.97816667,0.0,0.99775,0.0
fashionmnist,FedAS,92,phase2,0.97866667,0.0,0.9975,0.0
fashionmnist,FedAS,93,phase2,0.9785,0.0,0.99775,0.0
fashionmnist,FedAS,94,phase2,0.9785,0.0,0.9975,0.0
fashionmnist,FedAS,95,phase2,0.97816667,0.0,0.99775,0.0
fashionmnist,FedAS,96,phase2,0.97883333,0.0,0.99775,0.0
fashionmnist,FedAS,97,phase2,0.97883333,0.0,0.99825,0.0
fashionmnist,FedAS,98,phase2,0.97833333,0.0,0.99775,0.0
fashionmnist,FedAS,99,phase2,0.978,0.0,0.9975,0.0
fashionmnist,FedAS,100,phase2,0.97833333,0.0,0.9975,0.0
fashionmnist,FedAvg,0,phase1,0.16666667,0.08333333,,
fashionmnist,FedAvg,1,phase1,0.16183333,0.16729167,,
fashionmnist,FedAvg,2,phase1,0.38183333,0.2585,,
fashionmnist,FedAvg,3,phase1,0.59466667,0.27829167,,
fashionmnist,FedAvg,4,phase1,0.68766667,0.274625,,
fashionmnist,FedAvg,5,phase1,0.74733333,0.27320833,,
fashionmnist,FedAvg,6,phase1,0.79,0.26870833,,
fashionmnist,FedAvg,7,phase1,0.8135,0.26833333,,
fashionmnist,FedAvg,8,phase1,0.8255,0.26704167,,
fashionmnist,FedAvg,9,phase1,0.836,0.26479167,,
fashionmnist,FedAvg,10,phase1,0.84683333,0.26391667,,
fashionmnist,FedAvg,11,phase1,0.85383333,0.26345833,,
fashionmnist,FedAvg,12,phase1,0.86516667,0.26208333,,
fashionmnist,FedAvg,13,phase1,0.87033333,0.2615,,
fashionmnist,FedAvg,14,phase1,0.87583333,0.26079167,,
fashionmnist,FedAvg,15,phase1,0.87866667,0.25970833,,
fashionmnist,FedAvg,16,phase1,0.8815,0.25879167,,
fashionmnist,FedAvg,17,phase1,0.88533333,0.257625,,
fashionmnist,FedAvg,18,phase1,0.8875,0.25741667,,
fashionmnist,FedAvg,19,phase1,0.89216667,0.255,,
fashionmnist,FedAvg,20,phase1,0.89333333,0.25325,,
fashionmnist,FedAvg,21,phase1,0.89983333,0.25233333,,
fashionmnist,FedAvg,22,phase1,0.90266667,0.251875,,
fashionmnist,FedAvg,23,phase1,0.90583333,0.251125,,
fashionmnist,FedAvg,24,phase1,0.907,0.24891667,,
fashionmnist,FedAvg,25,phase1,0.90833333,0.24679167,,
fashionmnist,FedAvg,26,phase1,0.91,0.245875,,
fashionmnist,FedAvg,27,phase1,0.913,0.24591667,,
fashionmnist,FedAvg,28,phase1,0.91166667,0.24404167,,
fashionmnist,FedAvg,29,phase1,0.91383333,0.241625,,
fashionmnist,FedAvg,30,phase1,0.91466667,0.24075,,
fashionmnist,FedAvg,31,phase1,0.916,0.24220833,,
fashionmnist,FedAvg,32,phase1,0.91916667,0.23941667,,
fashionmnist,FedAvg,33,phase1,0.91816667,0.23933333,,
fashionmnist,FedAvg,34,phase1,0.92166667,0.236,,
fashionmnist,FedAvg,35,phase1,0.92183333,0.23545833,,
fashionmnist,FedAvg,36,phase1,0.92483333,0.23695833,,
fashionmnist,FedAvg,37,phase1,0.92483333,0.23333333,,
fashionmnist,FedAvg,38,phase1,0.9265,0.231875,,
fashionmnist,FedAvg,39,phase1,0.93033333,0.23333333,,
fashionmnist,FedAvg,40,phase1,0.93133333,0.23191667,,
fashionmnist,FedAvg,41,phase1,0.9295,0.22808333,,
fashionmnist,FedAvg,42,phase1,0.93083333,0.226625,,
fashionmnist,FedAvg,43,phase1,0.9315,0.22654167,,
fashionmnist,FedAvg,44,phase1,0.93416667,0.22729167,,
fashionmnist,FedAvg,45,phase1,0.93533333,0.22570833,,
fashionmnist,FedAvg,46,phase1,0.93516667,0.22254167,,
fashionmnist,FedAvg,47,phase1,0.93483333,0.22129167,,
fashionmnist,FedAvg,48,phase1,0.9365,0.22008333,,
fashionmnist,FedAvg,49,phase1,0.938,0.22045833,,
fashionmnist,FedAvg,50,phase1,0.93966667,0.218375,,
fashionmnist,FedAvg,51,phase2,0.93966667,0.216125,0.0,0.22875
fashionmnist,FedAvg,52,phase2,0.897,0.156,0.0,0.2410625
fashionmnist,FedAvg,53,phase2,0.873,0.13854167,0.0,0.408125
fashionmnist,FedAvg,54,phase2,0.864,0.136375,0.01025,0.45575
fashionmnist,FedAvg,55,phase2,0.79466667,0.17295833,0.14975,0.4746875
fashionmnist,FedAvg,56,phase2,0.74483333,0.204875,0.29225,0.5025
fashionmnist,FedAvg,57,phase2,0.73383333,0.23129167,0.37825,0.51075
fashionmnist,FedAvg,58,phase2,0.7275,0.242625,0.42625,0.5115625
fashionmnist,FedAvg,59,phase2,0.73,0.25175,0.4565,0.510125
fashionmnist,FedAvg,60,phase2,0.72933333,0.25516667,0.48325,0.509375
fashionmnist,FedAvg,61,phase2,0.73233333,0.26620833,0.501,0.5114375
fashionmnist,FedAvg,62,phase2,0.7305,0.27295833,0.52425,0.5148125
fashionmnist,FedAvg,63,phase2,0.7335,0.279,0.539,0.515125
fashionmnist,FedAvg,64,phase2,0.73766667,0.28341667,0.55025,0.5201875
fashionmnist,FedAvg,65,phase2,0.737,0.28445833,0.5575,0.5179375
fashionmnist,FedAvg,66,phase2,0.73983333,0.28641667,0.57475,0.521625
fashionmnist,FedAvg,67,phase2,0.74383333,0.29025,0.583,0.52425
fashionmnist,FedAvg,68,phase2,0.745,0.29704167,0.58625,0.5284375
fashionmnist,FedAvg,69,phase2,0.75033333,0.29595833,0.6055,0.5219375
fashionmnist,FedAvg,70,phase2,0.7475,0.29495833,0.61425,0.5251875
fashionmnist,FedAvg,71,phase2,0.7505,0.30329167,0.62075,0.525875
fashionmnist,FedAvg,72,phase2,0.757,0.30666667,0.6245,0.5260625
fashionmnist,FedAvg,73,phase2,0.7565,0.30325,0.6315,0.5245625
fashionmnist,FedAvg,74,phase2,0.76033333,0.30516667,0.6355,0.52325
fashionmnist,FedAvg,75,phase2,0.7585,0.311375,0.64175,0.5249375
fashionmnist,FedAvg,76,phase2,0.76816667,0.31016667,0.64575,0.523
fashionmnist,FedAvg,77,phase2,0.76733333,0.30566667,0.64925,0.523
fashionmnist,FedAvg,78,phase2,0.76633333,0.30929167,0.654,0.5220625
fashionmnist,FedAvg,79,phase2,0.773,0.30645833,0.66225,0.5213125
fashionmnist,FedAvg,80,phase2,0.77516667,0.31104167,0.6655,0.5193125
fashionmnist,FedAvg,81,phase2,0.779,0.31025,0.67325,0.5206875
fashionmnist,FedAvg,82,phase2,0.78016667,0.3105,0.68,0.5173125
fashionmnist,FedAvg,83,phase2,0.78116667,0.31054167,0.6795,0.5121875
fashionmnist,FedAvg,84,phase2,0.78366667,0.31533333,0.6915,0.516625
fashionmnist,FedAvg,85,phase2,0.78283333,0.30933333,0.708,0.5125625
fashionmnist,FedAvg,86,phase2,0.78566667,0.3115,0.71775,0.514375
fashionmnist,FedAvg,87,phase2,0.786,0.31129167,0.72525,0.5120625
fashionmnist,FedAvg,88,phase2,0.78133333,0.31108333,0.73375,0.5116875
fashionmnist,FedAvg,89,phase2,0.78866667,0.313875,0.747,0.511875
fashionmnist,FedAvg,90,phase2,0.791,0.31116667,0.75925,0.5115
fashionmnist,FedAvg,91,phase2,0.79116667,0.310125,0.76225,0.508
fashionmnist,FedAvg,92,phase2,0.79183333,0.31066667,0.76625,0.5079375
fashionmnist,FedAvg,93,phase2,0.79316667,0.312125,0.78325,0.50575
fashionmnist,FedAvg,94,phase2,0.798,0.3115,0.7865,0.5078125
fashionmnist,FedAvg,95,phase2,0.79566667,0.31129167,0.79375,0.50775
fashionmnist,FedAvg,96,phase2,0.80316667,0.317,0.803,0.504375
fashionmnist,FedAvg,97,phase2,0.8015,0.31529167,0.804,0.50575
fashionmnist,FedAvg,98,phase2,0.80066667,0.31495833,0.8115,0.501125
fashionmnist,FedAvg,99,phase2,0.80116667,0.31433333,0.8195,0.4990625
fashionmnist,FedAvg,100,phase2,0.804,0.31520833,0.8255,0.50075
fashionmnist,FedBN,0,phase1,0.16666667,0.08333333,,
fashionmnist,FedBN,1,phase1,0.16233333,0.16716667,,
fashionmnist,FedBN,2,phase1,0.3865,0.256375,,
fashionmnist,FedBN,3,phase1,0.60733333,0.27641667,,
fashionmnist,FedBN,4,phase1,0.69716667,0.27191667,,
fashionmnist,FedBN,5,phase1,0.76216667,0.27095833,,
fashionmnist,FedBN,6,phase1,0.79933333,0.26579167,,
fashionmnist,FedBN,7,phase1,0.81833333,0.26570833,,
fashionmnist,FedBN,8,phase1,0.83333333,0.264375,,
fashionmnist,FedBN,9,phase1,0.84266667,0.26254167,,
fashionmnist,FedBN,10,phase1,0.85466667,0.262375,,
fashionmnist,FedBN,11,phase1,0.85966667,0.26166667,,
fashionmnist,FedBN,12,phase1,0.87016667,0.2605,,
fashionmnist,FedBN,13,phase1,0.87516667,0.25995833,,
fashionmnist,FedBN,14,phase1,0.881,0.25925,,
fashionmnist,FedBN,15,phase1,0.88366667,0.257375,,
fashionmnist,FedBN,16,phase1,0.887,0.256625,,
fashionmnist,FedBN,17,phase1,0.89066667,0.25529167,,
fashionmnist,FedBN,18,phase1,0.89383333,0.255,,
fashionmnist,FedBN,19,phase1,0.89866667,0.25258333,,
fashionmnist,FedBN,20,phase1,0.90166667,0.25054167,,
fashionmnist,FedBN,21,phase1,0.906,0.25033333,,
fashionmnist,FedBN,22,phase1,0.9095,0.24870833,,
fashionmnist,FedBN,23,phase1,0.91216667,0.24791667,,
fashionmnist,FedBN,24,phase1,0.91416667,0.24570833,,
fashionmnist,FedBN,25,phase1,0.91666667,0.24354167,,
fashionmnist,FedBN,26,phase1,0.9205,0.24279167,,
fashionmnist,FedBN,27,phase1,0.92166667,0.24216667,,
fashionmnist,FedBN,28,phase1,0.92283333,0.24008333,,
fashionmnist,FedBN,29,phase1,0.92333333,0.23729167,,
fashionmnist,FedBN,30,phase1,0.92633333,0.2375,,
fashionmnist,FedBN,31,phase1,0.92633333,0.2385,,
fashionmnist,FedBN,32,phase1,0.9285,0.23583333,,
fashionmnist,FedBN,33,phase1,0.92916667,0.235875,,
fashionmnist,FedBN,34,phase1,0.932,0.231125,,
fashionmnist,FedBN,35,phase1,0.932,0.23095833,,
fashionmnist,FedBN,36,phase1,0.93566667,0.232,,
fashionmnist,FedBN,37,phase1,0.93466667,0.22820833,,
fashionmnist,FedBN,38,phase1,0.93583333,0.22620833,,
fashionmnist,FedBN,39,phase1,0.9375,0.22716667,,
fashionmnist,FedBN,40,phase1,0.93833333,0.22595833,,
fashionmnist,FedBN,41,phase1,0.93833333,0.22233333,,
fashionmnist,FedBN,42,phase1,0.94016667,0.22045833,,
fashionmnist,FedBN,43,phase1,0.94,0.220375,,
fashionmnist,FedBN,44,phase1,0.941,0.221,,
fashionmnist,FedBN,45,phase1,0.942,0.21958333,,
fashionmnist,FedBN,46,phase1,0.94316667,0.21645833,,
fashionmnist,FedBN,47,phase1,0.94383333,0.21508333,,
fashionmnist,FedBN,48,phase1,0.9445,0.21325,,
fashionmnist,FedBN,49,phase1,0.94583333,0.21354167,,
fashionmnist,FedBN,50,phase1,0.94633333,0.21158333,,
fashionmnist,FedBN,51,phase2,0.94633333,0.20870833,0.0,0.22625
fashionmnist,FedBN,52,phase2,0.914,0.148375,0.0,0.2365625
fashionmnist,FedBN,53,phase2,0.89733333,0.12875,0.0,0.41075
fashionmnist,FedBN,54,phase2,0.884,0.12195833,0.0135,0.4559375
fashionmnist,FedBN,55,phase2,0.81416667,0.16333333,0.169,0.4810625
fashionmnist,FedBN,56,phase2,0.76016667,0.19058333,0.31925,0.510375
fashionmnist,FedBN,57,phase2,0.75,0.215375,0.3955,0.526625
fashionmnist,FedBN,58,phase2,0.74716667,0.229,0.4325,0.52675
fashionmnist,FedBN,59,phase2,0.749,0.23866667,0.4685,0.528375
fashionmnist,FedBN,60,phase2,0.749,0.24291667,0.49575,0.529125
fashionmnist,FedBN,61,phase2,0.75116667,0.255875,0.50875,0.53375
fashionmnist,FedBN,62,phase2,0.7545,0.26333333,0.53425,0.5359375
fashionmnist,FedBN,63,phase2,0.75483333,0.26779167,0.54825,0.538375
fashionmnist,FedBN,64,phase2,0.76366667,0.27375,0.558,0.5445
fashionmnist,FedBN,65,phase2,0.76266667,0.27183333,0.56925,0.5395625
fashionmnist,FedBN,66,phase2,0.76766667,0.277,0.5865,0.5401875
fashionmnist,FedBN,67,phase2,0.7755,0.27991667,0.59425,0.5430625
fashionmnist,FedBN,68,phase2,0.77816667,0.287875,0.602,0.543375
fashionmnist,FedBN,69,phase2,0.77983333,0.284375,0.61,0.5383125
fashionmnist,FedBN,70,phase2,0.78516667,0.28366667,0.617,0.5370625
fashionmnist,FedBN,71,phase2,0.793,0.29283333,0.62975,0.53925
fashionmnist,FedBN,72,phase2,0.79783333,0.294,0.63725,0.54025
fashionmnist,FedBN,73,phase2,0.79766667,0.29154167,0.654,0.537625
fashionmnist,FedBN,74,phase2,0.8035,0.29333333,0.656,0.5388125
fashionmnist,FedBN,75,phase2,0.80116667,0.29745833,0.67025,0.5363125
fashionmnist,FedBN,76,phase2,0.80783333,0.29683333,0.66725,0.5365625
fashionmnist,FedBN,77,phase2,0.80883333,0.29166667,0.68625,0.5339375
fashionmnist,FedBN,78,phase2,0.81216667,0.29654167,0.69325,0.5319375
fashionmnist,FedBN,79,phase2,0.8155,0.29404167,0.70625,0.5260625
fashionmnist,FedBN,80,phase2,0.822,0.298375,0.722,0.527125
fashionmnist,FedBN,81,phase2,0.826,0.29666667,0.7475,0.5226875
fashionmnist,FedBN,82,phase2,0.82366667,0.29458333,0.7495,0.5198125
fashionmnist,FedBN,83,phase2,0.826,0.29554167,0.7565,0.517
fashionmnist,FedBN,84,phase2,0.83016667,0.29925,0.77725,0.521625
fashionmnist,FedBN,85,phase2,0.82883333,0.29445833,0.791,0.510125
fashionmnist,FedBN,86,phase2,0.83266667,0.29670833,0.792,0.513625
fashionmnist,FedBN,87,phase2,0.8325,0.29454167,0.8045,0.5066875
fashionmnist,FedBN,88,phase2,0.836,0.29579167,0.811,0.5065625
fashionmnist,FedBN,89,phase2,0.837,0.29770833,0.82575,0.5014375
fashionmnist,FedBN,90,phase2,0.84216667,0.29479167,0.83175,0.5020625
fashionmnist,FedBN,91,phase2,0.8405,0.29295833,0.83825,0.4969375
fashionmnist,FedBN,92,phase2,0.84316667,0.29420833,0.84225,0.4978125
fashionmnist,FedBN,93,phase2,0.84533333,0.29416667,0.849,0.4925
fashionmnist,FedBN,94,phase2,0.84833333,0.294,0.85525,0.4880625
fashionmnist,FedBN,95,phase2,0.84616667,0.29379167,0.85775,0.4913125
fashionmnist,FedBN,96,phase2,0.85583333,0.29625,0.8695,0.48675
fashionmnist,FedBN,97,phase2,0.852,0.29508333,0.87075,0.4869375
fashionmnist,FedBN,98,phase2,0.85616667,0.29520833,0.876,0.4830625
fashionmnist,FedBN,99,phase2,0.85616667,0.293875,0.878,0.4781875
fashionmnist,FedBN,100,phase2,0.86466667,0.29554167,0.88475,0.478
fashionmnist,FedCP,0,phase1,0.16666667,0.08333333,,
fashionmnist,FedCP,1,phase1,0.42266667,0.08245833,,
fashionmnist,FedCP,2,phase1,0.83833333,0.007125,,
fashionmnist,FedCP,3,phase1,0.92633333,0.0,,
fashionmnist,FedCP,4,phase1,0.93633333,0.0,,
fashionmnist,FedCP,5,phase1,0.94283333,0.0,,
fashionmnist,FedCP,6,phase1,0.94783333,0.0,,
fashionmnist,FedCP,7,phase1,0.95216667,0.0,,
fashionmnist,FedCP,8,phase1,0.95483333,0.0,,
fashionmnist,FedCP,9,phase1,0.9565,0.0,,
fashionmnist,FedCP,10,phase1,0.9585,0.0,,
fashionmnist,FedCP,11,phase1,0.9585,0.0,,
fashionmnist,FedCP,12,phase1,0.95933333,0.0,,
fashionmnist,FedCP,13,phase1,0.9605,0.0,,
fashionmnist,FedCP,14,phase1,0.96083333,0.0,,
fashionmnist,FedCP,15,phase1,0.9605,0.0,,
fashionmnist,FedCP,16,phase1,0.9625,0.0,,
fashionmnist,FedCP,17,phase1,0.9625,0.0,,
fashionmnist,FedCP,18,phase1,0.965,0.0,,
fashionmnist,FedCP,19,phase1,0.96533333,0.0,,
fashionmnist,FedCP,20,phase1,0.96566667,0.0,,
fashionmnist,FedCP,21,phase1,0.96633333,0.0,,
fashionmnist,FedCP,22,phase1,0.9675,0.0,,
fashionmnist,FedCP,23,phase1,0.96666667,0.0,,
fashionmnist,FedCP,24,phase1,0.9675,0.0,,
fashionmnist,FedCP,25,phase1,0.968,0.0,,
fashionmnist,FedCP,26,phase1,0.96816667,0.0,,
fashionmnist,FedCP,27,phase1,0.96766667,0.0,,
fashionmnist,FedCP,28,phase1,0.96833333,0.0,,
fashionmnist,FedCP,29,phase1,0.968,0.0,,
fashionmnist,FedCP,30,phase1,0.9685,0.0,,
fashionmnist,FedCP,31,phase1,0.96816667,0.0,,
fashionmnist,FedCP,32,phase1,0.96816667,0.0,,
fashionmnist,FedCP,33,phase1,0.96916667,0.0,,
fashionmnist,FedCP,34,phase1,0.96866667,0.0,,
fashionmnist,FedCP,35,phase1,0.968,0.0,,
fashionmnist,FedCP,36,phase1,0.96833333,0.0,,
fashionmnist,FedCP,37,phase1,0.969,0.0,,
fashionmnist,FedCP,38,phase1,0.96916667,0.0,,
fashionmnist,FedCP,39,phase1,0.96966667,0.0,,
fashionmnist,FedCP,40,phase1,0.97066667,0.0,,
fashionmnist,FedCP,41,phase1,0.96983333,0.0,,
fashionmnist,FedCP,42,phase1,0.97033333,0.0,,
fashionmnist,FedCP,43,phase1,0.96983333,0.0,,
fashionmnist,FedCP,44,phase1,0.97166667,0.0,,
fashionmnist,FedCP,45,phase1,0.97066667,0.0,,
fashionmnist,FedCP,46,phase1,0.97183333,0.0,,
fashionmnist,FedCP,47,phase1,0.9715,0.0,,
fashionmnist,FedCP,48,phase1,0.9715,0.0,,
fashionmnist,FedCP,49,phase1,0.97216667,0.0,,
fashionmnist,FedCP,50,phase1,0.97233333,0.0,,
fashionmnist,FedCP,51,phase2,0.97183333,0.0,0.0,0.125
fashionmnist,FedCP,52,phase2,0.973,0.0,0.6125,0.0485
fashionmnist,FedCP,53,phase2,0.97366667,0.0,0.95175,0.0
fashionmnist,FedCP,54,phase2,0.9745,0.0,0.984,0.0
fashionmnist,FedCP,55,phase2,0.97416667,0.0,0.9905,0.0
fashionmnist,FedCP,56,phase2,0.97266667,0.0,0.993,0.0
fashionmnist,FedCP,57,phase2,0.97333333,0.0,0.994,0.0
fashionmnist,FedCP,58,phase2,0.973,0.0,0.9945,0.0
fashionmnist,FedCP,59,phase2,0.97366667,0.0,0.99475,0.0
fashionmnist,FedCP,60,phase2,0.97333333,0.0,0.9945,0.0
fashionmnist,FedCP,61,phase2,0.9735,0.0,0.9945,0.0
fashionmnist,FedCP,62,phase2,0.97316667,0.0,0.99525,0.0
fashionmnist,FedCP,63,phase2,0.97366667,0.0,0.996,0.0
fashionmnist,FedCP,64,phase2,0.9735,0.0,0.99575,0.0
fashionmnist,FedCP,65,phase2,0.9735,0.0,0.9955,0.0
fashionmnist,FedCP,66,phase2,0.97366667,0.0,0.997,0.0
fashionmnist,FedCP,67,phase2,0.97383333,0.0,0.9965,0.0
