round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
34,0.8636,0.4642,1238.1279,1238.1279,2476.2558
35,0.8641,0.4535,1238.1279,1238.1279,2476.2558
36,0.8641,0.4446,1238.1279,26854.1088,28092.2367
37,0.8647,0.4355,1238.1279,1238.1279,2476.2558
38,0.8655,0.4270,1238.1279,1238.1279,2476.2558
39,0.8662,0.4191,1238.1279,1238.1279,2476.2558
40,0.8649,0.4139,1238.1279,26854.1088,28092.2367
41,0.8677,0.4063,1238.1279,1238.1279,2476.2558
42,0.8682,0.3997,1238.1279,1238.1279,2476.2558
43,0.8690,0.3938,1238.1279,1238.1279,2476.2558
44,0.8692,0.3876,1238.1279,26854.1088,28092.2367
45,0.8699,0.3821,1238.1279,1238.1279,2476.2558
46,0.8708,0.3771,1238.1279,1238.1279,2476.2558
47,0.8710,0.3725,1238.1279,1238.1279,2476.2558
48,0.8713,0.3683,1238.1279,26854.1088,28092.2367
49,0.8719,0.3638,1238.1279,1238.1279,2476.2558
50,0.8724,0.3596,1238.1279,1238.1279,2476.2558
51,0.8727,0.3561,1238.1279,1238.1279,2476.2558
52,0.8717,0.3521,1238.1279,26854.1088,28092.2367
53,0.8736,0.3483,1238.1279,1238.1279,2476.2558
54,0.8741,0.3446,1238.1279,1238.1279,2476.2558
55,0.8742,0.3416,1238.1279,1238.1279,2476.2558
56,0.8755,0.3389,1238.1279,26854.1088,28092.2367
57,0.8754,0.3357,1238.1279,1238.1279,2476.2558
58,0.8755,0.3327,1238.1279,1238.1279,2476.2558
59,0.8759,0.3300,1238.1279,1238.1279,2476.2558
60,0.8753,0.3274,1238.1279,26854.1088,28092.2367
61,0.8758,0.3247,1238.1279,1238.1279,2476.2558
62,0.8762,0.3221,1238.1279,1238.1279,2476.2558
63,0.8769,0.3197,1238.1279,1238.1279,2476.2558
64,0.8787,0.3175,1238.1279,26854.1088,28092.2367
65,0.8781,0.3152,1238.1279,1238.1279,2476.2558
66,0.8783,0.3130,1238.1279,1238.1279,2476.2558
67,0.8785,0.3107,1238.1279,1238.1279,2476.2558
68,0.8797,0.3085,1238.1279,26854.1088,28092.2367
69,0.8794,0.3065,1238.1279,1238.1279,2476.2558
70,0.8794,0.3043,1238.1279,1238.1279,2476.2558
71,0.8799,0.3027,1238.1279,1238.1279,2476.2558
72,0.8792,0.3009,1238.1279,26854.1088,28092.2367
73,0.8803,0.2990,1238.1279,1238.1279,2476.2558
74,0.8811,0.2972,1238.1279,1238.1279,2476.2558
75,0.8811,0.2955,1238.1279,1238.1279,2476.2558
76,0.8824,0.2939,1238.1279,26854.1088,28092.2367
77,0.8825,0.2921,1238.1279,1238.1279,2476.2558
78,0.8825,0.2905,1238.1279,1238.1279,2476.2558
79,0.8823,0.2890,1238.1279,1238.1279,2476.2558
80,0.8829,0.2874,1238.1279,26854.1088,28092.2367
81,0.8829,0.2860,1238.1279,1238.1279,2476.2558
82,0.8832,0.2843,1238.1279,1238.1279,2476.2558
83,0.8835,0.2828,1238.1279,1238.1279,2476.2558
84,0.8836,0.2818,1238.1279,26854.1088,28092.2367
85,0.8838,0.2805,1238.1279,1238.1279,2476.2558
86,0.8841,0.2789,1238.1279,1238.1279,2476.2558
87,0.8842,0.2775,1238.1279,1238.1279,2476.2558
88,0.8847,0.2763,1238.1279,26854.1088,28092.2367
89,0.8847,0.2748,1238.1279,1238.1279,2476.2558
90,0.8848,0.2736,1238.1279,1238.1279,2476.2558
91,0.8849,0.2725,1238.1279,1238.1279,2476.2558
92,0.8851,0.2712,1238.1279,26854.1088,28092.2367
93,0.8853,0.2702,1238.1279,1238.1279,2476.2558
94,0.8853,0.2687,1238.1279,1238.1279,2476.2558
95,0.8857,0.2676,1238.1279,1238.1279,2476.2558
96,0.8857,0.2664,1238.1279,26854.1088,28092.2367
97,0.8863,0.2655,1238.1279,1238.1279,2476.2558
98,0.8865,0.2645,1238.1279,1238.1279,2476.2558
99,0.8869,0.2632,1238.1279,1238.1279,2476.2558
100,0.8873,0.2623,1238.1279,26854.1088,28092.2367
 
