round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
64,0.6407,0.8088,495.2512,10741.6435,11236.8947
65,0.6406,0.8080,495.2512,495.2512,990.5023
66,0.6405,0.8069,495.2512,495.2512,990.5023
67,0.6407,0.8053,495.2512,495.2512,990.5023
68,0.6523,0.8038,495.2512,10741.6435,11236.8947
69,0.6521,0.8020,495.2512,495.2512,990.5023
70,0.6525,0.8006,495.2512,495.2512,990.5023
71,0.6525,0.7997,495.2512,495.2512,990.5023
72,0.6540,0.8000,495.2512,10741.6435,11236.8947
73,0.6540,0.7984,495.2512,495.2512,990.5023
74,0.6541,0.7978,495.2512,495.2512,990.5023
75,0.6540,0.7976,495.2512,495.2512,990.5023
76,0.6429,0.7960,495.2512,10741.6435,11236.8947
77,0.6431,0.7953,495.2512,495.2512,990.5023
78,0.6436,0.7948,495.2512,495.2512,990.5023
79,0.6437,0.7943,495.2512,495.2512,990.5023
80,0.6437,0.7932,495.2512,10741.6435,11236.8947
81,0.6437,0.7930,495.2512,495.2512,990.5023
82,0.6437,0.7917,495.2512,495.2512,990.5023
83,0.6439,0.7917,495.2512,495.2512,990.5023
84,0.6440,0.7908,495.2512,10741.6435,11236.8947
85,0.6440,0.7897,495.2512,495.2512,990.5023
86,0.6441,0.7882,495.2512,495.2512,990.5023
87,0.6442,0.7884,495.2512,495.2512,990.5023
88,0.6541,0.7904,495.2512,10741.6435,11236.8947
89,0.6548,0.7894,495.2512,495.2512,990.5023
90,0.6547,0.7886,495.2512,495.2512,990.5023
91,0.6549,0.7883,495.2512,495.2512,990.5023
92,0.6468,0.7863,495.2512,10741.6435,11236.8947
93,0.6467,0.7848,495.2512,495.2512,990.5023
94,0.6468,0.7845,495.2512,495.2512,990.5023
95,0.6469,0.7843,495.2512,495.2512,990.5023
96,0.6468,0.7832,495.2512,10741.6435,11236.8947
97,0.6471,0.7821,495.2512,495.2512,990.5023
98,0.6471,0.7813,495.2512,495.2512,990.5023
99,0.6470,0.7813,495.2512,495.2512,990.5023
100,0.6483,0.7801,495.2512,10741.6435,11236.8947
