round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
38,0.8689,0.4296,1238.1279,1238.1279,2476.2558
39,0.8696,0.4225,1238.1279,1238.1279,2476.2558
40,0.8699,0.4163,1238.1279,26854.1088,28092.2367
41,0.8704,0.4101,1238.1279,1238.1279,2476.2558
42,0.8711,0.4044,1238.1279,1238.1279,2476.2558
43,0.8718,0.3993,1238.1279,1238.1279,2476.2558
44,0.8720,0.3944,1238.1279,26854.1088,28092.2367
45,0.8730,0.3895,1238.1279,1238.1279,2476.2558
46,0.8739,0.3851,1238.1279,1238.1279,2476.2558
47,0.8743,0.3810,1238.1279,1238.1279,2476.2558
48,0.8746,0.3771,1238.1279,26854.1088,28092.2367
49,0.8757,0.3731,1238.1279,1238.1279,2476.2558
50,0.8759,0.3693,1238.1279,1238.1279,2476.2558
51,0.8766,0.3662,1238.1279,1238.1279,2476.2558
52,0.8768,0.3628,1238.1279,26854.1088,28092.2367
53,0.8769,0.3596,1238.1279,1238.1279,2476.2558
54,0.8775,0.3563,1238.1279,1238.1279,2476.2558
55,0.8780,0.3537,1238.1279,1238.1279,2476.2558
56,0.8779,0.3509,1238.1279,26854.1088,28092.2367
57,0.8784,0.3482,1238.1279,1238.1279,2476.2558
58,0.8785,0.3456,1238.1279,1238.1279,2476.2558
59,0.8789,0.3433,1238.1279,1238.1279,2476.2558
60,0.8789,0.3408,1238.1279,26854.1088,28092.2367
61,0.8795,0.3386,1238.1279,1238.1279,2476.2558
62,0.8803,0.3364,1238.1279,1238.1279,2476.2558
63,0.8805,0.3343,1238.1279,1238.1279,2476.2558
64,0.8809,0.3323,1238.1279,26854.1088,28092.2367
65,0.8813,0.3304,1238.1279,1238.1279,2476.2558
66,0.8819,0.3285,1238.1279,1238.1279,2476.2558
67,0.8822,0.3266,1238.1279,1238.1279,2476.2558
68,0.8822,0.3248,1238.1279,26854.1088,28092.2367
69,0.8828,0.3231,1238.1279,1238.1279,2476.2558
70,0.8832,0.3212,1238.1279,1238.1279,2476.2558
71,0.8837,0.3199,1238.1279,1238.1279,2476.2558
72,0.8840,0.3182,1238.1279,26854.1088,28092.2367
73,0.8839,0.3168,1238.1279,1238.1279,2476.2558
74,0.8845,0.3153,1238.1279,1238.1279,2476.2558
75,0.8848,0.3139,1238.1279,1238.1279,2476.2558
76,0.8849,0.3125,1238.1279,26854.1088,28092.2367
77,0.8851,0.3110,1238.1279,1238.1279,2476.2558
78,0.8849,0.3098,1238.1279,1238.1279,2476.2558
79,0.8853,0.3085,1238.1279,1238.1279,2476.2558
80,0.8854,0.3070,1238.1279,26854.1088,28092.2367
81,0.8857,0.3060,1238.1279,1238.1279,2476.2558
82,0.8859,0.3045,1238.1279,1238.1279,2476.2558
83,0.8864,0.3034,1238.1279,1238.1279,2476.2558
84,0.8864,0.3026,1238.1279,26854.1088,28092.2367
85,0.8871,0.3015,1238.1279,1238.1279,2476.2558
86,0.8871,0.3003,1238.1279,1238.1279,2476.2558
87,0.8874,0.2992,1238.1279,1238.1279,2476.2558
88,0.8881,0.2983,1238.1279,26854.1088,28092.2367
89,0.8883,0.2971,1238.1279,1238.1279,2476.2558
90,0.8886,0.2962,1238.1279,1238.1279,2476.2558
91,0.8889,0.2955,1238.1279,1238.1279,2476.2558
92,0.8890,0.2942,1238.1279,26854.1088,28092.2367
93,0.8893,0.2935,1238.1279,1238.1279,2476.2558
94,0.8895,0.2923,1238.1279,1238.1279,2476.2558
95,0.8899,0.2915,1238.1279,1238.1279,2476.2558
96,0.8900,0.2906,1238.1279,26854.1088,28092.2367
97,0.8901,0.2899,1238.1279,1238.1279,2476.2558
98,0.8907,0.2892,1238.1279,1238.1279,2476.2558
99,0.8909,0.2881,1238.1279,1238.1279,2476.2558
100,0.8907,0.2876,1238.1279,26854.1088,28092.2367
