round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
22,0.2411,0.1976,0.2059,0.1777,0.2059,0.1209,1.1219,5.2156,10.4312,15.6468
23,0.2430,0.1982,0.2059,0.1785,0.2059,0.1213,1.1214,5.2156,5.2156,10.4312
24,0.2448,0.2004,0.2074,0.1797,0.2074,0.1221,1.1201,5.2156,10.4312,15.6468
25,0.2466,0.2037,0.2074,0.1805,0.2074,0.1228,1.1209,5.2156,5.2156,10.4312
26,0.2480,0.2008,0.2076,0.1811,0.2076,0.1232,1.1074,5.2156,10.4312,15.6468
27,0.2488,0.2006,0.2076,0.1814,0.2076,0.1238,1.1002,5.2156,5.2156,10.4312
28,0.2482,0.1978,0.2065,0.1812,0.2065,0.1234,1.0947,5.2156,10.4312,15.6468
29,0.2482,0.2006,0.2065,0.1822,0.2065,0.1243,1.0951,5.2156,5.2156,10.4312
30,0.2409,0.2247,0.2071,0.1837,0.2071,0.1323,1.3070,5.2156,10.4312,15.6468
31,0.2394,0.2210,0.2071,0.1841,0.2071,0.1316,1.2809,5.2156,5.2156,10.4312
32,0.2391,0.2181,0.2076,0.1843,0.2075,0.1309,1.2688,5.2156,10.4312,15.6468
33,0.2381,0.2181,0.2076,0.1844,0.2075,0.1306,1.2620,5.2156,5.2156,10.4312
34,0.2467,0.2049,0.2076,0.1845,0.2076,0.1250,1.1131,5.2156,10.4312,15.6468
35,0.2466,0.2030,0.2076,0.1847,0.2076,0.1252,1.1050,5.2156,5.2156,10.4312
36,0.2393,0.2250,0.2079,0.1845,0.2080,0.1332,1.2839,5.2156,10.4312,15.6468
37,0.2377,0.2204,0.2079,0.1845,0.2080,0.1321,1.2677,5.2156,5.2156,10.4312
38,0.2447,0.2098,0.2071,0.1847,0.2071,0.1267,1.1198,5.2156,10.4312,15.6468
39,0.2458,0.2070,0.2071,0.1845,0.2071,0.1266,1.1084,5.2156,5.2156,10.4312
40,0.2494,0.2081,0.2083,0.1852,0.2083,0.1273,1.1052,5.2156,10.4312,15.6468
41,0.2493,0.2094,0.2083,0.1852,0.2083,0.1278,1.1021,5.2156,5.2156,10.4312
42,0.2431,0.1993,0.2087,0.1840,0.2087,0.1251,1.1030,5.2156,10.4312,15.6468
43,0.2455,0.2025,0.2087,0.1849,0.2087,0.1259,1.1061,5.2156,5.2156,10.4312
44,0.2438,0.2277,0.2071,0.1869,0.2071,0.1338,1.3502,5.2156,10.4312,15.6468
45,0.2420,0.2262,0.2071,0.1869,0.2071,0.1334,1.3304,5.2156,5.2156,10.4312
46,0.2413,0.2055,0.2074,0.1879,0.2074,0.1268,1.1601,5.2156,10.4312,15.6468
47,0.2407,0.2022,0.2074,0.1875,0.2074,0.1262,1.1336,5.2156,5.2156,10.4312
48,0.2439,0.2015,0.2064,0.1862,0.2064,0.1259,1.1193,5.2156,10.4312,15.6468
49,0.2448,0.2045,0.2064,0.1868,0.2064,0.1267,1.1167,5.2156,5.2156,10.4312
50,0.2425,0.2049,0.2067,0.1869,0.2067,0.1271,1.1163,5.2156,10.4312,15.6468
51,0.2414,0.2048,0.2067,0.1868,0.2067,0.1274,1.1131,5.2156,5.2156,10.4312
52,0.2407,0.2035,0.2075,0.1868,0.2075,0.1281,1.1075,5.2156,10.4312,15.6468
53,0.2410,0.2037,0.2075,0.1864,0.2075,0.1289,1.1049,5.2156,5.2156,10.4312
54,0.2458,0.2066,0.2068,0.1857,0.2068,0.1281,1.0987,5.2156,10.4312,15.6468
55,0.2477,0.2097,0.2068,0.1861,0.2068,0.1290,1.0994,5.2156,5.2156,10.4312
56,0.2463,0.2066,0.2070,0.1863,0.2070,0.1286,1.0978,5.2156,10.4312,15.6468
57,0.2490,0.2074,0.2070,0.1866,0.2070,0.1292,1.0980,5.2156,5.2156,10.4312
58,0.2444,0.2093,0.2063,0.1857,0.2063,0.1290,1.0999,5.2156,10.4312,15.6468
59,0.2442,0.2153,0.2063,0.1860,0.2063,0.1301,1.1014,5.2156,5.2156,10.4312
60,0.2462,0.2109,0.2079,0.1874,0.2079,0.1304,1.0993,5.2156,10.4312,15.6468
61,0.2467,0.2080,0.2079,0.1873,0.2079,0.1304,1.0982,5.2156,5.2156,10.4312
62,0.2471,0.2113,0.2069,0.1866,0.2069,0.1303,1.0940,5.2156,10.4312,15.6468
63,0.2479,0.2138,0.2069,0.1865,0.2069,0.1308,1.0928,5.2156,5.2156,10.4312
64,0.2495,0.2147,0.2075,0.1866,0.2075,0.1309,1.0883,5.2156,10.4312,15.6468
65,0.2500,0.2159,0.2075,0.1866,0.2075,0.1313,1.0870,5.2156,5.2156,10.4312
66,0.2484,0.2161,0.2079,0.1863,0.2079,0.1314,1.0852,5.2156,10.4312,15.6468
67,0.2490,0.2169,0.2079,0.1863,0.2079,0.1318,1.0852,5.2156,5.2156,10.4312
68,0.2431,0.2374,0.2081,0.1874,0.2081,0.1348,1.2281,5.2156,10.4312,15.6468
69,0.2408,0.2346,0.2081,0.1871,0.2081,0.1352,1.1895,5.2156,5.2156,10.4312
70,0.2412,0.2180,0.2078,0.1876,0.2078,0.1328,1.1092,5.2156,10.4312,15.6468
71,0.2415,0.2089,0.2078,0.1871,0.2078,0.1316,1.0935,5.2156,5.2156,10.4312
72,0.2428,0.2126,0.2087,0.1862,0.2087,0.1311,1.0832,5.2156,10.4312,15.6468
73,0.2433,0.2144,0.2087,0.1864,0.2087,0.1321,1.0835,5.2156,5.2156,10.4312
74,0.2405,0.2045,0.2092,0.1863,0.2091,0.1317,1.0812,5.2156,10.4312,15.6468
75,0.2397,0.2046,0.2092,0.1861,0.2091,0.1320,1.0812,5.2156,5.2156,10.4312
76,0.2394,0.2046,0.2081,0.1859,0.2081,0.1321,1.0782,5.2156,10.4312,15.6468
77,0.2390,0.2056,0.2081,0.1857,0.2081,0.1323,1.0779,5.2156,5.2156,10.4312
78,0.2405,0.2101,0.2078,0.1851,0.2079,0.1297,1.0780,5.2156,10.4312,15.6468
79,0.2403,0.2184,0.2078,0.1862,0.2079,0.1318,1.0814,5.2156,5.2156,10.4312
80,0.2383,0.2169,0.2068,0.1859,0.2068,0.1313,1.0847,5.2156,10.4312,15.6468
81,0.2371,0.2169,0.2068,0.1863,0.2068,0.1322,1.0829,5.2156,5.2156,10.4312
82,0.2364,0.2421,0.2078,0.1874,0.2078,0.1374,1.2281,5.2156,10.4312,15.6468
83,0.2345,0.2366,0.2078,0.1874,0.2078,0.1367,1.1849,5.2156,5.2156,10.4312
84,0.2323,0.2137,0.2095,0.1889,0.2095,0.1373,1.2705,5.2156,10.4312,15.6468
85,0.2314,0.2151,0.2095,0.1886,0.2095,0.1366,1.2430,5.2156,5.2156,10.4312
86,0.2354,0.2066,0.2094,0.1889,0.2094,0.1325,1.0970,5.2156,10.4312,15.6468
87,0.2353,0.2056,0.2094,0.1882,0.2094,0.1325,1.0857,5.2156,5.2156,10.4312
88,0.2324,0.2065,0.2086,0.1865,0.2086,0.1309,1.0841,5.2156,10.4312,15.6468
89,0.2330,0.2101,0.2086,0.1871,0.2086,0.1323,1.0848,5.2156,5.2156,10.4312
90,0.2334,0.2078,0.2080,0.1872,0.2080,0.1333,1.0838,5.2156,10.4312,15.6468
91,0.2337,0.2078,0.2080,0.1870,0.2080,0.1338,1.0830,5.2156,5.2156,10.4312
92,0.2356,0.2079,0.2081,0.1865,0.2081,0.1342,1.0783,5.2156,10.4312,15.6468
93,0.2358,0.2074,0.2081,0.1863,0.2081,0.1341,1.0743,5.2156,5.2156,10.4312
94,0.2361,0.2080,0.2095,0.1870,0.2096,0.1336,1.0715,5.2156,10.4312,15.6468
95,0.2371,0.2088,0.2095,0.1872,0.2096,0.1340,1.0717,5.2156,5.2156,10.4312
96,0.2430,0.2144,0.2089,0.1872,0.2089,0.1331,1.0679,5.2156,10.4312,15.6468
97,0.2437,0.2177,0.2089,0.1877,0.2089,0.1343,1.0675,5.2156,5.2156,10.4312
98,0.2359,0.2092,0.2064,0.1870,0.2064,0.1337,1.0727,5.2156,10.4312,15.6468
99,0.2360,0.2146,0.2064,0.1875,0.2064,0.1345,1.0728,5.2156,5.2156,10.4312
100,0.2370,0.2102,0.2075,0.1878,0.2075,0.1347,1.0713,5.2156,10.4312,15.6468
