round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
83,0.8810,0.2988,495.2512,495.2512,990.5023
84,0.8812,0.2981,495.2512,10741.6435,11236.8947
85,0.8819,0.2960,495.2512,495.2512,990.5023
86,0.8818,0.2945,495.2512,495.2512,990.5023
87,0.8821,0.2940,495.2512,495.2512,990.5023
88,0.8823,0.2947,495.2512,10741.6435,11236.8947
89,0.8827,0.2919,495.2512,495.2512,990.5023
90,0.8835,0.2912,495.2512,495.2512,990.5023
91,0.8837,0.2906,495.2512,495.2512,990.5023
92,0.8840,0.2913,495.2512,10741.6435,11236.8947
93,0.8831,0.2878,495.2512,495.2512,990.5023
94,0.8836,0.2873,495.2512,495.2512,990.5023
95,0.8836,0.2863,495.2512,495.2512,990.5023
96,0.8836,0.2864,495.2512,10741.6435,11236.8947
97,0.8845,0.2850,495.2512,495.2512,990.5023
98,0.8845,0.2840,495.2512,495.2512,990.5023
99,0.8845,0.2832,495.2512,495.2512,990.5023
100,0.8851,0.2823,495.2512,10741.6435,11236.8947
