round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
72,0.2496,0.2128,0.2081,0.1769,0.2080,0.1296,1.0640,5.2156,10.4312,15.6468
73,0.2492,0.2126,0.2081,0.1766,0.2080,0.1298,1.0586,5.2156,5.2156,10.4312
74,0.2494,0.2132,0.2081,0.1759,0.2081,0.1301,1.0543,5.2156,10.4312,15.6468
75,0.2493,0.2146,0.2081,0.1756,0.2081,0.1306,1.0531,5.2156,5.2156,10.4312
76,0.2408,0.2327,0.2063,0.1759,0.2063,0.1334,1.1428,5.2156,10.4312,15.6468
77,0.2395,0.2322,0.2062,0.1770,0.2063,0.1343,1.1296,5.2156,5.2156,10.4312
78,0.2589,0.2210,0.2070,0.1782,0.2070,0.1383,1.1050,5.2156,10.4312,15.6468
79,0.2600,0.2200,0.2070,0.1774,0.2070,0.1360,1.0956,5.2156,5.2156,10.4312
80,0.2498,0.2142,0.2072,0.1773,0.2072,0.1327,1.0641,5.2156,10.4312,15.6468
81,0.2486,0.2137,0.2072,0.1766,0.2072,0.1322,1.0568,5.2156,5.2156,10.4312
82,0.2413,0.2367,0.2071,0.1785,0.2071,0.1374,1.1392,5.2156,10.4312,15.6468
83,0.2388,0.2323,0.2071,0.1775,0.2071,0.1362,1.1213,5.2156,5.2156,10.4312
84,0.2494,0.2144,0.2076,0.1811,0.2076,0.1395,1.2040,5.2156,10.4312,15.6468
85,0.2504,0.2275,0.2076,0.1800,0.2076,0.1386,1.1886,5.2156,5.2156,10.4312
86,0.2562,0.2183,0.2090,0.1766,0.2090,0.1326,1.0880,5.2156,10.4312,15.6468
87,0.2572,0.2223,0.2090,0.1771,0.2090,0.1332,1.0843,5.2156,5.2156,10.4312
88,0.2471,0.2148,0.2098,0.1770,0.2098,0.1323,1.0564,5.2156,10.4312,15.6468
89,0.2467,0.2161,0.2098,0.1765,0.2098,0.1325,1.0508,5.2156,5.2156,10.4312
90,0.2448,0.2117,0.2104,0.1762,0.2104,0.1330,1.0464,5.2156,10.4312,15.6468
91,0.2439,0.2099,0.2104,0.1753,0.2104,0.1329,1.0441,5.2156,5.2156,10.4312
92,0.2484,0.2411,0.2115,0.1801,0.2115,0.1397,1.1800,5.2156,10.4312,15.6468
93,0.2492,0.2406,0.2115,0.1801,0.2115,0.1380,1.1602,5.2156,5.2156,10.4312
94,0.2500,0.2172,0.2108,0.1775,0.2108,0.1309,1.0641,5.2156,10.4312,15.6468
95,0.2501,0.2154,0.2108,0.1768,0.2108,0.1317,1.0561,5.2156,5.2156,10.4312
96,0.2505,0.2156,0.2126,0.1769,0.2126,0.1323,1.0491,5.2156,10.4312,15.6468
97,0.2504,0.2161,0.2126,0.1768,0.2126,0.1331,1.0444,5.2156,5.2156,10.4312
98,0.2464,0.2124,0.2138,0.1768,0.2138,0.1333,1.0422,5.2156,10.4312,15.6468
99,0.2469,0.2180,0.2138,0.1775,0.2138,0.1343,1.0417,5.2156,5.2156,10.4312
100,0.2461,0.2191,0.2128,0.1776,0.2128,0.1346,1.0406,5.2156,10.4312,15.6468
