round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
75,0.4163,0.3272,1.7872,0.8320,0.1654,0.5884,78.63,78.63,157.27
76,0.4124,0.3237,1.7930,0.8420,0.1681,0.4837,78.63,78.63,157.27
77,0.3953,0.3244,1.7837,0.8673,0.1738,0.4163,78.63,78.63,157.27
78,0.4199,0.3249,1.7740,0.8384,0.1675,0.5209,78.63,78.63,157.27
79,0.4282,0.3257,1.7731,0.8451,0.1695,0.4758,78.63,78.63,157.27
80,0.4151,0.3262,1.7646,0.8422,0.1684,0.5074,78.63,78.63,157.27
81,0.4139,0.3319,1.7516,0.8662,0.1729,0.4354,78.63,78.63,157.27
82,0.4355,0.3223,1.7686,0.8602,0.1724,0.4361,78.63,78.63,157.27
83,0.3920,0.3252,1.7661,0.8497,0.1698,0.5064,78.63,78.63,157.27
84,0.4193,0.3311,1.7540,0.8521,0.1702,0.4736,78.63,78.63,157.27
85,0.4217,0.3255,1.7594,0.8646,0.1728,0.4436,78.63,78.63,157.27
86,0.4208,0.3298,1.7477,0.8694,0.1738,0.4234,78.63,78.63,157.27
87,0.4454,0.3204,1.7697,0.8625,0.1728,0.4296,78.63,78.63,157.27
88,0.4189,0.3299,1.7428,0.8458,0.1689,0.5074,78.63,78.63,157.27
89,0.4078,0.3318,1.7385,0.8319,0.1660,0.5460,78.63,78.63,157.27
90,0.4382,0.3329,1.7332,0.8857,0.1766,0.3806,78.63,78.63,157.27
91,0.4268,0.3330,1.7353,0.8395,0.1678,0.5122,78.63,78.63,157.27
92,0.4053,0.3361,1.7287,0.8492,0.1696,0.4727,78.63,78.63,157.27
93,0.4119,0.3340,1.7360,0.8540,0.1711,0.4600,78.63,78.63,157.27
94,0.4191,0.3296,1.7292,0.8520,0.1703,0.4646,78.63,78.63,157.27
95,0.4422,0.3335,1.7314,0.8638,0.1726,0.4735,78.63,78.63,157.27
96,0.4547,0.3350,1.7247,0.8630,0.1717,0.4727,78.63,78.63,157.27
97,0.4403,0.3367,1.7198,0.8697,0.1738,0.4193,78.63,78.63,157.27
98,0.4414,0.3372,1.7044,0.8597,0.1714,0.4474,78.63,78.63,157.27
99,0.4489,0.3389,1.7068,0.8731,0.1740,0.4096,78.63,78.63,157.27
100,0.4318,0.3441,1.6911,0.8641,0.1723,0.4515,78.63,78.63,157.27
101,0.4459,0.3359,1.7015,0.8591,0.1720,0.4803,78.63,78.63,157.27
