round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
72,0.2730,0.2531,0.2432,0.2504,0.2432,0.1896,1.7574,5.2156,10.4312,15.6468
73,0.2734,0.2575,0.2432,0.2495,0.2432,0.1889,1.7422,5.2156,5.2156,10.4312
74,0.2770,0.2600,0.2470,0.2514,0.2470,0.1878,1.7506,5.2156,10.4312,15.6468
75,0.2771,0.2639,0.2470,0.2511,0.2470,0.1874,1.7456,5.2156,5.2156,10.4312
76,0.2798,0.2739,0.2473,0.2522,0.2474,0.1895,1.7493,5.2156,10.4312,15.6468
77,0.2804,0.2806,0.2473,0.2523,0.2474,0.1904,1.7428,5.2156,5.2156,10.4312
78,0.2839,0.2819,0.2507,0.2557,0.2507,0.1892,1.7135,5.2156,10.4312,15.6468
79,0.2854,0.2823,0.2507,0.2559,0.2507,0.1887,1.7064,5.2156,5.2156,10.4312
80,0.2755,0.2895,0.2505,0.2538,0.2505,0.1927,1.7737,5.2156,10.4312,15.6468
81,0.2754,0.2918,0.2505,0.2539,0.2505,0.1922,1.7607,5.2156,5.2156,10.4312
82,0.2769,0.2895,0.2481,0.2528,0.2481,0.1920,1.7727,5.2156,10.4312,15.6468
83,0.2783,0.2846,0.2481,0.2526,0.2481,0.1917,1.7500,5.2156,5.2156,10.4312
84,0.2748,0.2751,0.2493,0.2527,0.2493,0.1904,1.7559,5.2156,10.4312,15.6468
85,0.2747,0.2789,0.2493,0.2530,0.2493,0.1917,1.7492,5.2156,5.2156,10.4312
86,0.2818,0.2760,0.2502,0.2559,0.2503,0.1887,1.7278,5.2156,10.4312,15.6468
87,0.2809,0.2781,0.2502,0.2558,0.2503,0.1889,1.7232,5.2156,5.2156,10.4312
88,0.2812,0.2826,0.2549,0.2586,0.2549,0.1925,1.7235,5.2156,10.4312,15.6468
89,0.2812,0.2831,0.2549,0.2584,0.2549,0.1935,1.7213,5.2156,5.2156,10.4312
90,0.2854,0.2686,0.2549,0.2591,0.2549,0.1927,1.7243,5.2156,10.4312,15.6468
91,0.2845,0.2631,0.2549,0.2584,0.2549,0.1919,1.7187,5.2156,5.2156,10.4312
92,0.2840,0.2851,0.2565,0.2605,0.2565,0.1978,1.7801,5.2156,10.4312,15.6468
93,0.2837,0.2855,0.2565,0.2608,0.2565,0.1993,1.7614,5.2156,5.2156,10.4312
94,0.2844,0.2802,0.2546,0.2603,0.2546,0.1907,1.7365,5.2156,10.4312,15.6468
95,0.2852,0.2830,0.2546,0.2594,0.2546,0.1905,1.7376,5.2156,5.2156,10.4312
96,0.2884,0.2885,0.2598,0.2596,0.2598,0.1906,1.7616,5.2156,10.4312,15.6468
97,0.2894,0.2868,0.2598,0.2595,0.2598,0.1911,1.7419,5.2156,5.2156,10.4312
98,0.2831,0.2840,0.2575,0.2598,0.2575,0.1896,1.7335,5.2156,10.4312,15.6468
99,0.2834,0.2868,0.2575,0.2596,0.2575,0.1901,1.7243,5.2156,5.2156,10.4312
100,0.2838,0.2869,0.2591,0.2601,0.2591,0.1916,1.7156,5.2156,10.4312,15.6468
