round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
39,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45383333,0.13787500,,,0.12030990,0.06392146,,,30,30,0,0,2723,6000,3309,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4600.06416321,4718.01452637,9318.07868958,232.95196724
40,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45450000,0.14162500,,,0.12328389,0.06537325,,,30,30,0,0,2727,6000,3399,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4718.01452637,4835.96488953,9553.97941589,233.02388819
41,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45666667,0.13958333,,,0.12134890,0.06501629,,,30,30,0,0,2740,6000,3350,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4835.96488953,4953.91525269,9789.88014221,233.09238434
42,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46016667,0.13904167,,,0.12141858,0.06668777,,,30,30,0,0,2761,6000,3337,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4953.91525269,5071.86561584,10025.78086853,233.15769462
43,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.45983333,0.14645833,,,0.12792239,0.06728599,,,30,30,0,0,2759,6000,3515,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5071.86561584,5189.81597900,10261.68159485,233.22003625
44,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46500000,0.13291667,,,0.12085115,0.06550869,,,30,30,0,0,2790,6000,3190,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5189.81597900,5307.76634216,10497.58232117,233.27960714
45,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46466667,0.13841667,,,0.12759920,0.06552507,,,30,30,0,0,2788,6000,3322,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5307.76634216,5425.71670532,10733.48304749,233.33658799
46,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46700000,0.14012500,,,0.12683060,0.06626600,,,30,30,0,0,2802,6000,3363,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5425.71670532,5543.66706848,10969.38377380,233.39114412
47,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46766667,0.14220833,,,0.12358353,0.06822885,,,30,30,0,0,2806,6000,3413,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5543.66706848,5661.61743164,11205.28450012,233.44342709
48,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.47150000,0.14354167,,,0.12606315,0.06985184,,,30,30,0,0,2829,6000,3445,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5661.61743164,5779.56779480,11441.18522644,233.49357605
49,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.47383333,0.14275000,,,0.13003643,0.07005608,,,30,30,0,0,2843,6000,3426,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5779.56779480,5897.51815796,11677.08595276,233.54171906
50,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.47716667,0.14258333,,,0.12738840,0.07016197,,,30,30,0,0,2863,6000,3422,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5897.51815796,6015.46852112,11912.98667908,233.58797410
51,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.47300000,0.14225000,0.00000000,0.12500000,0.12995256,0.06881467,0.00000000,0.00000000,30,30,20,20,2838,6000,3414,24000,0,4000,2000,16000,117.95036316,196.58393860,314.53430176,6015.46852112,6212.05245972,12227.52098083,235.14463425
52,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.45833333,0.11325000,0.00000000,0.15518750,0.13923801,0.08024935,0.00000000,0.00383803,30,30,20,20,2750,6000,2718,24000,0,4000,2483,16000,196.58393860,196.58393860,393.16787720,6212.05245972,6408.63639832,12620.68885803,238.12620487
53,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.45916667,0.11229167,0.00000000,0.19093750,0.14129215,0.08133847,0.00000000,0.02116850,30,30,20,20,2755,6000,2695,24000,0,4000,3055,16000,196.58393860,196.58393860,393.16787720,6408.63639832,6605.22033691,13013.85673523,240.99734695
54,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.46450000,0.11304167,0.00000000,0.24162500,0.13352497,0.08026044,0.00000000,0.01773987,30,30,20,20,2787,6000,2713,24000,0,4000,3866,16000,196.58393860,196.58393860,393.16787720,6605.22033691,6801.80427551,13407.02461243,243.76408386
55,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.45950000,0.11570833,0.00675000,0.27150000,0.13387401,0.08101356,0.00238485,0.01900082,30,30,20,20,2757,6000,2777,24000,27,4000,4344,16000,196.58393860,196.58393860,393.16787720,6801.80427551,6998.38821411,13800.19248962,246.43200874
56,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.42833333,0.12233333,0.12125000,0.28537500,0.14490418,0.07585329,0.02906351,0.02341240,30,30,20,20,2570,6000,2936,24000,485,4000,4566,16000,196.58393860,196.58393860,393.16787720,6998.38821411,7194.97215271,14193.36036682,249.00632222
57,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.40500000,0.12933333,0.17075000,0.28362500,0.15224979,0.07401417,0.04843230,0.00926097,30,30,20,20,2430,6000,3104,24000,683,4000,4538,16000,196.58393860,196.58393860,393.16787720,7194.97215271,7391.55609131,14586.52824402,251.49186628
58,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39683333,0.12929167,0.20200000,0.28387500,0.15658056,0.07269491,0.05390733,0.00531654,30,30,20,20,2381,6000,3103,24000,808,4000,4542,16000,196.58393860,196.58393860,393.16787720,7391.55609131,7588.14002991,14979.69612122,253.89315460
59,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39983333,0.13183333,0.21975000,0.28831250,0.15408592,0.07266628,0.05646846,0.00489379,30,30,20,20,2399,6000,3164,24000,879,4000,4613,16000,196.58393860,196.58393860,393.16787720,7588.14002991,7784.72396851,15372.86399841,256.21439997
60,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39816667,0.13650000,0.23400000,0.28893750,0.15693674,0.07478678,0.05161395,0.00766766,30,30,20,20,2389,6000,3276,24000,936,4000,4623,16000,196.58393860,196.58393860,393.16787720,7784.72396851,7981.30790710,15766.03187561,258.45953894
61,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.38966667,0.14458333,0.24525000,0.28856250,0.15919031,0.07566809,0.05131947,0.01040038,30,30,20,20,2338,6000,3470,24000,981,4000,4617,16000,196.58393860,196.58393860,393.16787720,7981.30790710,8177.89184570,16159.19975281,260.63225408
62,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39333333,0.14150000,0.25550000,0.28887500,0.15977762,0.07471641,0.04842262,0.00865033,30,30,20,20,2360,6000,3396,24000,1022,4000,4622,16000,196.58393860,196.58393860,393.16787720,8177.89184570,8374.47578430,16552.36763000,262.73599413
63,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.38966667,0.14454167,0.25625000,0.29025000,0.15777058,0.07445460,0.04409861,0.01085846,30,30,20,20,2338,6000,3469,24000,1025,4000,4644,16000,196.58393860,196.58393860,393.16787720,8374.47578430,8571.05972290,16945.53550720,264.77399230
64,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39233333,0.15029167,0.27425000,0.29243750,0.15482643,0.08009739,0.04368281,0.01442369,30,30,20,20,2354,6000,3607,24000,1097,4000,4679,16000,196.58393860,196.58393860,393.16787720,8571.05972290,8767.64366150,17338.70338440,266.74928284
65,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39216667,0.14920833,0.27300000,0.29306250,0.15662952,0.07606157,0.05126890,0.01504408,30,30,20,20,2353,6000,3581,24000,1092,4000,4689,16000,196.58393860,196.58393860,393.16787720,8767.64366150,8964.22760010,17731.87126160,268.66471608
66,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39533333,0.15154167,0.27500000,0.29175000,0.15585748,0.07541668,0.04221966,0.01653784,30,30,20,20,2372,6000,3637,24000,1100,4000,4668,16000,196.58393860,196.58393860,393.16787720,8964.22760010,9160.81153870,18125.03913879,270.52297222
67,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39466667,0.15425000,0.28000000,0.29043750,0.15366052,0.08039136,0.04216041,0.01497015,30,30,20,20,2368,6000,3702,24000,1120,4000,4647,16000,196.58393860,196.58393860,393.16787720,9160.81153870,9357.39547729,18518.20701599,272.32657376
68,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39833333,0.15141667,0.28525000,0.29175000,0.15748721,0.07756565,0.03903444,0.01486607,30,30,20,20,2390,6000,3634,24000,1141,4000,4668,16000,196.58393860,196.58393860,393.16787720,9357.39547729,9553.97941589,18911.37489319,274.07789700
69,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.40100000,0.15658333,0.29800000,0.29362500,0.15777304,0.07951869,0.04178516,0.01463034,30,30,20,20,2406,6000,3758,24000,1192,4000,4698,16000,196.58393860,196.58393860,393.16787720,9553.97941589,9750.56335449,19304.54277039,275.77918243
70,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39916667,0.16200000,0.29125000,0.29500000,0.15719459,0.07784908,0.04816313,0.01367594,30,30,20,20,2395,6000,3888,24000,1165,4000,4720,16000,196.58393860,196.58393860,393.16787720,9750.56335449,9947.14729309,19697.71064758,277.43254433
71,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39600000,0.16383333,0.30200000,0.29537500,0.15512576,0.08152002,0.04311032,0.01143665,30,30,20,20,2376,6000,3932,24000,1208,4000,4726,16000,196.58393860,196.58393860,393.16787720,9947.14729309,10143.73123169,20090.87852478,279.03997951
72,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39433333,0.16779167,0.30425000,0.29218750,0.15779593,0.08226462,0.04427965,0.01353742,30,30,20,20,2366,6000,4027,24000,1217,4000,4675,16000,196.58393860,196.58393860,393.16787720,10143.73123169,10340.31517029,20484.04640198,280.60337537
73,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39700000,0.16991667,0.31075000,0.29356250,0.15270123,0.08272062,0.03792344,0.01381391,30,30,20,20,2382,6000,4078,24000,1243,4000,4697,16000,196.58393860,196.58393860,393.16787720,10340.31517029,10536.89910889,20877.21427917,282.12451729
74,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39766667,0.17175000,0.31425000,0.29750000,0.15825472,0.08070497,0.04105712,0.01192424,30,30,20,20,2386,6000,4122,24000,1257,4000,4760,16000,196.58393860,196.58393860,393.16787720,10536.89910889,10733.48304749,21270.38215637,283.60509542
75,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.40416667,0.17291667,0.32625000,0.29743750,0.15576737,0.07812539,0.03061352,0.01532194,30,30,20,20,2425,6000,4150,24000,1305,4000,4759,16000,196.58393860,196.58393860,393.16787720,10733.48304749,10930.06698608,21663.55003357,285.04671097
76,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.40016667,0.18016667,0.32850000,0.29756250,0.15453955,0.08025593,0.03616283,0.01519393,30,30,20,20,2401,6000,4324,24000,1314,4000,4761,16000,196.58393860,196.58393860,393.16787720,10930.06698608,11126.65092468,22056.71791077,286.45088196
77,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.40466667,0.17758333,0.34875000,0.29662500,0.15570235,0.08542476,0.02474242,0.01574752,30,30,20,20,2428,6000,4262,24000,1395,4000,4746,16000,196.58393860,196.58393860,393.16787720,11126.65092468,11323.23486328,22449.88578796,287.81904856
78,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.40416667,0.17779167,0.35700000,0.29918750,0.15641869,0.08248275,0.01900000,0.01600915,30,30,20,20,2425,6000,4267,24000,1428,4000,4787,16000,196.58393860,196.58393860,393.16787720,11323.23486328,11519.81880188,22843.05366516,289.15257804
79,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.40516667,0.17800000,0.35725000,0.29881250,0.15034673,0.08260259,0.01971516,0.01796035,30,30,20,20,2431,6000,4272,24000,1429,4000,4781,16000,196.58393860,196.58393860,393.16787720,11519.81880188,11716.40274048,23236.22154236,290.45276928
