dataset,method,rho,completed_runs,used_runs,required_round,total_mb_mean,total_mb_std,uplink_mb_mean,uplink_mb_std,downlink_mb_mean,downlink_mb_std,avg_round_total_mb_mean,avg_round_total_mb_std,sources
FashionMNIST,FedDST,0.2,5,3,101,210.146667,113.108691,105.206667,56.557232,104.940000,56.551459,2.080660,1.119888,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.2\NC_50\date_20260618\time_120303\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_060119\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_131407\acc.csv
FashionMNIST,FedDST,0.4,5,3,101,210.146667,113.108691,105.206667,56.557232,104.940000,56.551459,2.080660,1.119888,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.4\NC_50\date_20260618\time_122320\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_062136\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_133512\acc.csv
FashionMNIST,FedDST,0.6,5,3,101,210.146667,113.108691,105.206667,56.557232,104.940000,56.551459,2.080660,1.119888,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.6\NC_50\date_20260618\time_124322\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_064150\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_135619\acc.csv
FashionMNIST,FedDST,0.8,5,3,101,210.146667,113.108691,105.206667,56.557232,104.940000,56.551459,2.080660,1.119888,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.8\NC_50\date_20260618\time_130358\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_070208\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedDST\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_141722\acc.csv
FashionMNIST,FedProx,0.0,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.0\NC_50\date_20260606\time_103952\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.0\NC_50\date_20260617\time_035455\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_085757\acc.csv
FashionMNIST,FedProx,0.2,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.2\NC_50\date_20260606\time_111913\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.2\NC_50\date_20260617\time_044431\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.2\NC_50\date_20260617\time_053556\acc.csv
FashionMNIST,FedProx,0.4,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.4\NC_50\date_20260606\time_114442\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.4\NC_50\date_20260617\time_045237\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_085900\acc.csv
FashionMNIST,FedProx,0.6,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.6\NC_50\date_20260606\time_125314\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.6\NC_50\date_20260617\time_054204\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.6\NC_50\date_20260617\time_063320\acc.csv
FashionMNIST,FedProx,0.8,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.8\NC_50\date_20260606\time_133010\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.8\NC_50\date_20260617\time_055009\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\FedProx\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_095640\acc.csv
FashionMNIST,PMOE_FedPer,0.0,3,3,101,391.750000,0.000000,195.870000,0.000000,195.870000,0.000000,3.878713,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.0\NC_50\date_20260622\time_000509\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.0\NC_50\date_20260622\time_062619\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.0\NC_50\date_20260622\time_103437\acc.csv
FashionMNIST,PMOE_FedPer,0.2,3,3,101,391.750000,0.000000,195.870000,0.000000,195.870000,0.000000,3.878713,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.2\NC_50\date_20260622\time_004812\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.2\NC_50\date_20260622\time_065244\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.2\NC_50\date_20260622\time_105344\acc.csv
FashionMNIST,PMOE_FedPer,0.4,3,3,101,391.750000,0.000000,195.870000,0.000000,195.870000,0.000000,3.878713,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.4\NC_50\date_20260622\time_014028\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.4\NC_50\date_20260622\time_071133\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.4\NC_50\date_20260622\time_111647\acc.csv
FashionMNIST,PMOE_FedPer,0.6,3,3,101,391.750000,0.000000,195.870000,0.000000,195.870000,0.000000,3.878713,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.6\NC_50\date_20260622\time_024327\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.6\NC_50\date_20260622\time_073032\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.6\NC_50\date_20260622\time_114241\acc.csv
FashionMNIST,PMOE_FedPer,0.8,3,3,101,391.750000,0.000000,195.870000,0.000000,195.870000,0.000000,3.878713,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.8\NC_50\date_20260622\time_034616\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.8\NC_50\date_20260622\time_074931\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\PMOE_FedPer\GM_VGG8\splitgp_rho0.8\NC_50\date_20260622\time_120858\acc.csv
FashionMNIST,cwFedAvg,0.0,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_093742\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_100207\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.0\NC_50\date_20260619\time_100846\acc.csv
FashionMNIST,cwFedAvg,0.2,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_102438\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_103145\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_104557\acc.csv
FashionMNIST,cwFedAvg,0.4,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_105213\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_110509\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.4\NC_50\date_20260619\time_111105\acc.csv
FashionMNIST,cwFedAvg,0.6,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_112346\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_112955\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_114213\acc.csv
FashionMNIST,cwFedAvg,0.8,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_115004\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_121100\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg\GM_VGG8\splitgp_rho0.8\NC_50\date_20260619\time_122234\acc.csv
FashionMNIST,cwFedAvg_before,0.0,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.0\NC_50\date_20260605\time_152207\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.0\NC_50\date_20260610\time_011539\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.0\NC_50\date_20260616\time_111110\acc.csv
FashionMNIST,cwFedAvg_before,0.2,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.2\NC_50\date_20260605\time_152207\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.2\NC_50\date_20260610\time_085208\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.2\NC_50\date_20260616\time_110525\acc.csv
FashionMNIST,cwFedAvg_before,0.4,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.4\NC_50\date_20260605\time_152207\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.4\NC_50\date_20260610\time_093651\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.4\NC_50\date_20260616\time_111235\acc.csv
FashionMNIST,cwFedAvg_before,0.6,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.6\NC_50\date_20260605\time_152207\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.6\NC_50\date_20260610\time_102145\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.6\NC_50\date_20260616\time_111019\acc.csv
FashionMNIST,cwFedAvg_before,0.8,3,3,101,397.630000,0.000000,196.360000,0.000000,201.270000,0.000000,3.936931,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.8\NC_50\date_20260605\time_163348\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.8\NC_50\date_20260610\time_110658\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\cwFedAvg_before\GM_VGG8\splitgp_rho0.8\NC_50\date_20260616\time_115448\acc.csv
FashionMNIST,pFedMe,0.0,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.0\NC_50\date_20260606\time_025113\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.0\NC_50\date_20260616\time_190021\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.0\NC_50\date_20260617\time_020810\acc.csv
FashionMNIST,pFedMe,0.2,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.2\NC_50\date_20260606\time_031257\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.2\NC_50\date_20260616\time_205113\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.2\NC_50\date_20260619\time_040723\acc.csv
FashionMNIST,pFedMe,0.4,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.4\NC_50\date_20260606\time_034529\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.4\NC_50\date_20260616\time_214457\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.4\NC_50\date_20260617\time_020810\acc.csv
FashionMNIST,pFedMe,0.6,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.6\NC_50\date_20260606\time_040732\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.6\NC_50\date_20260617\time_002310\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.6\NC_50\date_20260619\time_040724\acc.csv
FashionMNIST,pFedMe,0.8,3,3,101,392.730000,0.000000,196.360000,0.000000,196.360000,0.000000,3.888416,0.000000,C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.8\NC_50\date_20260606\time_101256\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.8\NC_50\date_20260617\time_011538\acc.csv;C:\Users\mulso\Documents\GitHub\FedCD\FedCD-Baseline\logs\FashionMNIST\pFedMe\GM_VGG8\splitgp_rho0.8\NC_50\date_20260617\time_053153\acc.csv
