round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
44,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46516667,0.13366667,,,0.11997558,0.06496228,,,30,30,0,0,2791,6000,3208,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5189.81597900,5307.76634216,10497.58232117,233.27960714
45,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46266667,0.13941667,,,0.12591487,0.06501180,,,30,30,0,0,2776,6000,3346,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5307.76634216,5425.71670532,10733.48304749,233.33658799
46,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46516667,0.14112500,,,0.12730202,0.06597139,,,30,30,0,0,2791,6000,3387,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5425.71670532,5543.66706848,10969.38377380,233.39114412
47,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46566667,0.14270833,,,0.12557689,0.06778342,,,30,30,0,0,2794,6000,3425,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5543.66706848,5661.61743164,11205.28450012,233.44342709
48,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.46916667,0.14391667,,,0.12514048,0.06927507,,,30,30,0,0,2815,6000,3454,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5661.61743164,5779.56779480,11441.18522644,233.49357605
49,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.47433333,0.14345833,,,0.12968380,0.06956538,,,30,30,0,0,2846,6000,3443,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5779.56779480,5897.51815796,11677.08595276,233.54171906
50,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.47600000,0.14333333,,,0.12857164,0.06996974,,,30,30,0,0,2856,6000,3440,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5897.51815796,6015.46852112,11912.98667908,233.58797410
51,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.47316667,0.14241667,0.00000000,0.12500000,0.12957291,0.06873480,0.00000000,0.00000000,30,30,20,20,2839,6000,3418,24000,0,4000,2000,16000,117.95036316,196.58393860,314.53430176,6015.46852112,6212.05245972,12227.52098083,235.14463425
52,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.45633333,0.11504167,0.00000000,0.15462500,0.14005911,0.07868217,0.00000000,0.00469541,30,30,20,20,2738,6000,2761,24000,0,4000,2474,16000,196.58393860,196.58393860,393.16787720,6212.05245972,6408.63639832,12620.68885803,238.12620487
53,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.45950000,0.11379167,0.00000000,0.19050000,0.13940558,0.08014407,0.00000000,0.01899177,30,30,20,20,2757,6000,2731,24000,0,4000,3048,16000,196.58393860,196.58393860,393.16787720,6408.63639832,6605.22033691,13013.85673523,240.99734695
