round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
22,0.7728,0.7734,0.1698,0.1547,0.1698,0.1547,0.5124,78.6281,78.6281,157.2562
23,0.7857,0.7863,0.1751,0.1572,0.1751,0.1572,0.4970,78.6281,78.6281,157.2562
24,0.7854,0.7858,0.1745,0.1570,0.1745,0.1570,0.4967,78.6281,78.6281,157.2562
25,0.7843,0.7847,0.1796,0.1571,0.1796,0.1570,0.4938,78.6281,78.6281,157.2562
26,0.7899,0.7903,0.1814,0.1581,0.1814,0.1581,0.4854,78.6281,78.6281,157.2562
27,0.7911,0.7915,0.1841,0.1583,0.1841,0.1582,0.4825,78.6281,78.6281,157.2562
28,0.7906,0.7907,0.1856,0.1582,0.1856,0.1581,0.4778,78.6281,78.6281,157.2562
29,0.7882,0.7883,0.1862,0.1577,0.1862,0.1577,0.4764,78.6281,78.6281,157.2562
30,0.7955,0.7956,0.1884,0.1594,0.1884,0.1593,0.4711,78.6281,78.6281,157.2562
31,0.7905,0.7906,0.1933,0.1582,0.1933,0.1581,0.4733,78.6281,78.6281,157.2562
32,0.7954,0.7955,0.1920,0.1593,0.1920,0.1592,0.4657,78.6281,78.6281,157.2562
33,0.7942,0.7943,0.1967,0.1591,0.1967,0.1590,0.4630,78.6281,78.6281,157.2562
34,0.7955,0.7956,0.1944,0.1593,0.1944,0.1592,0.4620,78.6281,78.6281,157.2562
35,0.7987,0.7988,0.1977,0.1600,0.1977,0.1599,0.4580,78.6281,78.6281,157.2562
36,0.8017,0.8018,0.1998,0.1604,0.1998,0.1604,0.4544,78.6281,78.6281,157.2562
37,0.7998,0.7999,0.2033,0.1599,0.2033,0.1599,0.4540,78.6281,78.6281,157.2562
38,0.8042,0.8043,0.2042,0.1611,0.2042,0.1610,0.4471,78.6281,78.6281,157.2562
39,0.7992,0.7993,0.2044,0.1605,0.2044,0.1604,0.4519,78.6281,78.6281,157.2562
40,0.8022,0.8023,0.2083,0.1607,0.2083,0.1606,0.4488,78.6281,78.6281,157.2562
41,0.8049,0.8050,0.2093,0.1613,0.2092,0.1612,0.4464,78.6281,78.6281,157.2562
42,0.8089,0.8090,0.2111,0.1619,0.2111,0.1618,0.4425,78.6281,78.6281,157.2562
43,0.7997,0.7997,0.2136,0.1601,0.2136,0.1600,0.4474,78.6281,78.6281,157.2562
44,0.8088,0.8089,0.2167,0.1618,0.2167,0.1617,0.4359,78.6281,78.6281,157.2562
45,0.8075,0.8075,0.2154,0.1617,0.2153,0.1616,0.4385,78.6281,78.6281,157.2562
46,0.8079,0.8079,0.2172,0.1617,0.2172,0.1615,0.4384,78.6281,78.6281,157.2562
47,0.8074,0.8074,0.2195,0.1615,0.2195,0.1614,0.4357,78.6281,78.6281,157.2562
48,0.8094,0.8094,0.2207,0.1618,0.2207,0.1616,0.4344,78.6281,78.6281,157.2562
49,0.8132,0.8132,0.2217,0.1628,0.2217,0.1626,0.4292,78.6281,78.6281,157.2562
50,0.8098,0.8098,0.2232,0.1623,0.2232,0.1622,0.4309,78.6281,78.6281,157.2562
51,0.8126,0.8126,0.2253,0.1627,0.2253,0.1625,0.4293,78.6281,78.6281,157.2562
52,0.8135,0.8135,0.2284,0.1628,0.2283,0.1626,0.4250,78.6281,78.6281,157.2562
53,0.8141,0.8141,0.2290,0.1631,0.2290,0.1628,0.4257,78.6281,78.6281,157.2562
54,0.8143,0.8143,0.2316,0.1633,0.2316,0.1630,0.4233,78.6281,78.6281,157.2562
55,0.8141,0.8141,0.2342,0.1635,0.2342,0.1631,0.4216,78.6281,78.6281,157.2562
56,0.8149,0.8149,0.2326,0.1632,0.2326,0.1630,0.4233,78.6281,78.6281,157.2562
57,0.8180,0.8180,0.2358,0.1639,0.2358,0.1636,0.4179,78.6281,78.6281,157.2562
58,0.8175,0.8175,0.2365,0.1638,0.2365,0.1635,0.4173,78.6281,78.6281,157.2562
59,0.8146,0.8146,0.2368,0.1635,0.2368,0.1632,0.4188,78.6281,78.6281,157.2562
60,0.8178,0.8178,0.2394,0.1639,0.2394,0.1636,0.4139,78.6281,78.6281,157.2562
61,0.8202,0.8202,0.2403,0.1641,0.2403,0.1639,0.4138,78.6281,78.6281,157.2562
62,0.8174,0.8174,0.2406,0.1638,0.2406,0.1635,0.4169,78.6281,78.6281,157.2562
63,0.8173,0.8174,0.2442,0.1643,0.2442,0.1639,0.4148,78.6281,78.6281,157.2562
64,0.8195,0.8195,0.2452,0.1640,0.2451,0.1637,0.4117,78.6281,78.6281,157.2562
65,0.8225,0.8225,0.2474,0.1648,0.2474,0.1645,0.4076,78.6281,78.6281,157.2562
66,0.8233,0.8233,0.2484,0.1651,0.2484,0.1647,0.4041,78.6281,78.6281,157.2562
67,0.8244,0.8244,0.2490,0.1651,0.2490,0.1647,0.4049,78.6281,78.6281,157.2562
68,0.8207,0.8207,0.2512,0.1648,0.2512,0.1643,0.4070,78.6281,78.6281,157.2562
69,0.8214,0.8214,0.2540,0.1650,0.2540,0.1646,0.4069,78.6281,78.6281,157.2562
70,0.8248,0.8248,0.2521,0.1655,0.2520,0.1650,0.4030,78.6281,78.6281,157.2562
71,0.8210,0.8210,0.2558,0.1649,0.2559,0.1644,0.4036,78.6281,78.6281,157.2562
72,0.8259,0.8260,0.2575,0.1652,0.2575,0.1648,0.4018,78.6281,78.6281,157.2562
73,0.8250,0.8250,0.2570,0.1652,0.2570,0.1648,0.3997,78.6281,78.6281,157.2562
74,0.8288,0.8288,0.2599,0.1660,0.2599,0.1655,0.3964,78.6281,78.6281,157.2562
75,0.8284,0.8284,0.2605,0.1663,0.2605,0.1656,0.3954,78.6281,78.6281,157.2562
76,0.8302,0.8302,0.2614,0.1663,0.2614,0.1657,0.3950,78.6281,78.6281,157.2562
77,0.8268,0.8268,0.2659,0.1662,0.2659,0.1656,0.3921,78.6281,78.6281,157.2562
78,0.8268,0.8268,0.2654,0.1666,0.2654,0.1657,0.3948,78.6281,78.6281,157.2562
79,0.8306,0.8306,0.2678,0.1666,0.2678,0.1660,0.3903,78.6281,78.6281,157.2562
80,0.8280,0.8281,0.2667,0.1663,0.2667,0.1657,0.3955,78.6281,78.6281,157.2562
81,0.8288,0.8288,0.2699,0.1663,0.2699,0.1656,0.3902,78.6281,78.6281,157.2562
82,0.8301,0.8301,0.2698,0.1669,0.2698,0.1660,0.3886,78.6281,78.6281,157.2562
83,0.8311,0.8312,0.2707,0.1668,0.2707,0.1660,0.3885,78.6281,78.6281,157.2562
84,0.8287,0.8290,0.2719,0.1664,0.2719,0.1657,0.3907,78.6281,78.6281,157.2562
85,0.8293,0.8293,0.2736,0.1667,0.2736,0.1658,0.3899,78.6281,78.6281,157.2562
86,0.8327,0.8327,0.2765,0.1673,0.2765,0.1664,0.3845,78.6281,78.6281,157.2562
87,0.8318,0.8318,0.2752,0.1673,0.2752,0.1663,0.3796,78.6281,78.6281,157.2562
88,0.8335,0.8337,0.2786,0.1679,0.2786,0.1665,0.3866,78.6281,78.6281,157.2562
89,0.8324,0.8324,0.2800,0.1674,0.2800,0.1664,0.3804,78.6281,78.6281,157.2562
90,0.8331,0.8331,0.2807,0.1677,0.2806,0.1665,0.3788,78.6281,78.6281,157.2562
91,0.8320,0.8320,0.2806,0.1678,0.2806,0.1666,0.3770,78.6281,78.6281,157.2562
92,0.8364,0.8365,0.2837,0.1681,0.2837,0.1669,0.3758,78.6281,78.6281,157.2562
93,0.8329,0.8329,0.2847,0.1675,0.2847,0.1665,0.3777,78.6281,78.6281,157.2562
94,0.8338,0.8338,0.2838,0.1681,0.2838,0.1668,0.3727,78.6281,78.6281,157.2562
95,0.8336,0.8337,0.2849,0.1681,0.2849,0.1665,0.3784,78.6281,78.6281,157.2562
96,0.8339,0.8340,0.2882,0.1679,0.2882,0.1667,0.3752,78.6281,78.6281,157.2562
97,0.8369,0.8370,0.2877,0.1689,0.2877,0.1673,0.3720,78.6281,78.6281,157.2562
98,0.8364,0.8366,0.2898,0.1688,0.2898,0.1671,0.3750,78.6281,78.6281,157.2562
99,0.8381,0.8382,0.2916,0.1688,0.2916,0.1674,0.3705,78.6281,78.6281,157.2562
100,0.8373,0.8374,0.2922,0.1689,0.2922,0.1674,0.3729,78.6281,78.6281,157.2562
