round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
44,0.4938,1.5814,495.2512,10741.6435,11236.8947
45,0.4956,1.5726,495.2512,495.2512,990.5023
46,0.4976,1.5634,495.2512,495.2512,990.5023
47,0.4993,1.5564,495.2512,495.2512,990.5023
48,0.4992,1.5461,495.2512,10741.6435,11236.8947
49,0.5020,1.5376,495.2512,495.2512,990.5023
50,0.5041,1.5298,495.2512,495.2512,990.5023
51,0.5052,1.5219,495.2512,495.2512,990.5023
52,0.5073,1.5129,495.2512,10741.6435,11236.8947
53,0.5093,1.5060,495.2512,495.2512,990.5023
54,0.5114,1.4986,495.2512,495.2512,990.5023
55,0.5143,1.4922,495.2512,495.2512,990.5023
56,0.5156,1.4834,495.2512,10741.6435,11236.8947
57,0.5170,1.4767,495.2512,495.2512,990.5023
58,0.5193,1.4692,495.2512,495.2512,990.5023
59,0.5207,1.4648,495.2512,495.2512,990.5023
60,0.5232,1.4555,495.2512,10741.6435,11236.8947
61,0.5253,1.4494,495.2512,495.2512,990.5023
62,0.5278,1.4429,495.2512,495.2512,990.5023
63,0.5289,1.4372,495.2512,495.2512,990.5023
64,0.5302,1.4289,495.2512,10741.6435,11236.8947
65,0.5322,1.4236,495.2512,495.2512,990.5023
66,0.5341,1.4184,495.2512,495.2512,990.5023
67,0.5365,1.4120,495.2512,495.2512,990.5023
68,0.5389,1.4060,495.2512,10741.6435,11236.8947
69,0.5413,1.4009,495.2512,495.2512,990.5023
70,0.5433,1.3951,495.2512,495.2512,990.5023
71,0.5449,1.3889,495.2512,495.2512,990.5023
72,0.5465,1.3844,495.2512,10741.6435,11236.8947
73,0.5487,1.3768,495.2512,495.2512,990.5023
74,0.5501,1.3742,495.2512,495.2512,990.5023
75,0.5529,1.3676,495.2512,495.2512,990.5023
76,0.5552,1.3623,495.2512,10741.6435,11236.8947
77,0.5566,1.3569,495.2512,495.2512,990.5023
78,0.5577,1.3514,495.2512,495.2512,990.5023
79,0.5591,1.3479,495.2512,495.2512,990.5023
80,0.5615,1.3423,495.2512,10741.6435,11236.8947
81,0.5635,1.3375,495.2512,495.2512,990.5023
82,0.5645,1.3330,495.2512,495.2512,990.5023
83,0.5666,1.3282,495.2512,495.2512,990.5023
84,0.5667,1.3238,495.2512,10741.6435,11236.8947
85,0.5683,1.3184,495.2512,495.2512,990.5023
86,0.5699,1.3144,495.2512,495.2512,990.5023
87,0.5713,1.3101,495.2512,495.2512,990.5023
88,0.5727,1.3045,495.2512,10741.6435,11236.8947
89,0.5743,1.2998,495.2512,495.2512,990.5023
90,0.5763,1.2959,495.2512,495.2512,990.5023
91,0.5781,1.2910,495.2512,495.2512,990.5023
92,0.5787,1.2862,495.2512,10741.6435,11236.8947
93,0.5801,1.2816,495.2512,495.2512,990.5023
94,0.5809,1.2777,495.2512,495.2512,990.5023
95,0.5819,1.2732,495.2512,495.2512,990.5023
96,0.5835,1.2717,495.2512,10741.6435,11236.8947
97,0.5845,1.2670,495.2512,495.2512,990.5023
98,0.5857,1.2620,495.2512,495.2512,990.5023
99,0.5867,1.2589,495.2512,495.2512,990.5023
100,0.5884,1.2553,495.2512,10741.6435,11236.8947
