round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
39,0.2864,0.2645,0.2618,0.2493,0.2618,0.1776,1.6395,5.2156,5.2156,10.4312
40,0.2919,0.2624,0.2611,0.2504,0.2611,0.1787,1.6469,5.2156,10.4312,15.6468
41,0.2934,0.2623,0.2611,0.2507,0.2611,0.1788,1.6418,5.2156,5.2156,10.4312
42,0.2912,0.2645,0.2622,0.2520,0.2622,0.1789,1.6390,5.2156,10.4312,15.6468
43,0.2903,0.2678,0.2622,0.2521,0.2622,0.1789,1.6312,5.2156,5.2156,10.4312
44,0.3050,0.2788,0.2614,0.2525,0.2615,0.1796,1.6691,5.2156,10.4312,15.6468
45,0.3038,0.2793,0.2614,0.2533,0.2615,0.1814,1.6680,5.2156,5.2156,10.4312
46,0.3032,0.2733,0.2628,0.2543,0.2628,0.1792,1.6505,5.2156,10.4312,15.6468
47,0.3013,0.2671,0.2628,0.2539,0.2628,0.1786,1.6392,5.2156,5.2156,10.4312
48,0.2807,0.2431,0.2593,0.2528,0.2593,0.1810,1.6684,5.2156,10.4312,15.6468
49,0.2801,0.2427,0.2593,0.2530,0.2593,0.1812,1.6613,5.2156,5.2156,10.4312
50,0.2718,0.2422,0.2634,0.2546,0.2634,0.1865,1.6471,5.2156,10.4312,15.6468
51,0.2749,0.2456,0.2634,0.2547,0.2634,0.1860,1.6415,5.2156,5.2156,10.4312
52,0.2861,0.2554,0.2650,0.2564,0.2650,0.1847,1.6297,5.2156,10.4312,15.6468
53,0.2883,0.2592,0.2650,0.2558,0.2650,0.1839,1.6217,5.2156,5.2156,10.4312
54,0.2615,0.2478,0.2513,0.2523,0.2513,0.1915,1.6945,5.2156,10.4312,15.6468
55,0.2617,0.2525,0.2513,0.2527,0.2513,0.1909,1.6846,5.2156,5.2156,10.4312
56,0.2814,0.2586,0.2618,0.2566,0.2619,0.1871,1.6474,5.2156,10.4312,15.6468
57,0.2841,0.2653,0.2618,0.2552,0.2619,0.1856,1.6362,5.2156,5.2156,10.4312
58,0.2811,0.2471,0.2644,0.2584,0.2644,0.1916,1.7408,5.2156,10.4312,15.6468
59,0.2818,0.2562,0.2644,0.2584,0.2644,0.1937,1.7359,5.2156,5.2156,10.4312
60,0.2851,0.2518,0.2652,0.2600,0.2652,0.1906,1.7281,5.2156,10.4312,15.6468
61,0.2864,0.2517,0.2652,0.2601,0.2652,0.1902,1.7250,5.2156,5.2156,10.4312
62,0.2848,0.2668,0.2622,0.2575,0.2622,0.1880,1.7150,5.2156,10.4312,15.6468
63,0.2834,0.2672,0.2622,0.2572,0.2622,0.1873,1.7016,5.2156,5.2156,10.4312
64,0.2703,0.2563,0.2561,0.2589,0.2561,0.1933,1.7060,5.2156,10.4312,15.6468
65,0.2714,0.2598,0.2561,0.2588,0.2561,0.1920,1.6896,5.2156,5.2156,10.4312
66,0.2847,0.2602,0.2636,0.2600,0.2636,0.1925,1.6507,5.2156,10.4312,15.6468
67,0.2854,0.2659,0.2636,0.2583,0.2636,0.1904,1.6377,5.2156,5.2156,10.4312
68,0.2831,0.2553,0.2638,0.2603,0.2638,0.1885,1.6478,5.2156,10.4312,15.6468
69,0.2831,0.2572,0.2638,0.2601,0.2638,0.1889,1.6426,5.2156,5.2156,10.4312
70,0.2724,0.2389,0.2526,0.2569,0.2526,0.1955,1.7292,5.2156,10.4312,15.6468
71,0.2733,0.2392,0.2526,0.2571,0.2526,0.1958,1.7213,5.2156,5.2156,10.4312
72,0.2826,0.2543,0.2581,0.2589,0.2581,0.1975,1.7299,5.2156,10.4312,15.6468
73,0.2837,0.2582,0.2581,0.2577,0.2581,0.1953,1.7114,5.2156,5.2156,10.4312
74,0.2892,0.2593,0.2635,0.2611,0.2635,0.1897,1.6729,5.2156,10.4312,15.6468
75,0.2872,0.2623,0.2635,0.2598,0.2635,0.1875,1.6550,5.2156,5.2156,10.4312
76,0.2900,0.2575,0.2660,0.2600,0.2660,0.1885,1.6548,5.2156,10.4312,15.6468
77,0.2908,0.2579,0.2660,0.2597,0.2660,0.1889,1.6506,5.2156,5.2156,10.4312
78,0.2991,0.2662,0.2700,0.2625,0.2700,0.1894,1.6148,5.2156,10.4312,15.6468
79,0.2995,0.2705,0.2700,0.2627,0.2700,0.1890,1.6059,5.2156,5.2156,10.4312
80,0.2913,0.2818,0.2643,0.2620,0.2643,0.1930,1.6416,5.2156,10.4312,15.6468
81,0.2912,0.2882,0.2643,0.2618,0.2643,0.1929,1.6319,5.2156,5.2156,10.4312
82,0.2982,0.2793,0.2677,0.2648,0.2677,0.1896,1.6496,5.2156,10.4312,15.6468
83,0.3006,0.2748,0.2677,0.2646,0.2677,0.1892,1.6355,5.2156,5.2156,10.4312
84,0.2978,0.2697,0.2698,0.2664,0.2698,0.1901,1.6489,5.2156,10.4312,15.6468
85,0.2978,0.2708,0.2698,0.2662,0.2698,0.1915,1.6419,5.2156,5.2156,10.4312
86,0.3023,0.2769,0.2727,0.2663,0.2727,0.1896,1.6266,5.2156,10.4312,15.6468
87,0.3018,0.2810,0.2727,0.2658,0.2727,0.1895,1.6208,5.2156,5.2156,10.4312
88,0.2997,0.2707,0.2733,0.2682,0.2733,0.1959,1.6141,5.2156,10.4312,15.6468
89,0.2996,0.2665,0.2733,0.2680,0.2733,0.1958,1.6087,5.2156,5.2156,10.4312
90,0.3031,0.2622,0.2741,0.2685,0.2741,0.1933,1.5999,5.2156,10.4312,15.6468
91,0.3030,0.2592,0.2741,0.2683,0.2741,0.1929,1.5948,5.2156,5.2156,10.4312
92,0.3033,0.2710,0.2744,0.2694,0.2744,0.1988,1.6437,5.2156,10.4312,15.6468
93,0.3034,0.2682,0.2744,0.2696,0.2744,0.2002,1.6322,5.2156,5.2156,10.4312
94,0.3007,0.2632,0.2768,0.2681,0.2768,0.1908,1.6146,5.2156,10.4312,15.6468
95,0.3019,0.2710,0.2768,0.2677,0.2768,0.1910,1.6123,5.2156,5.2156,10.4312
96,0.3080,0.2834,0.2725,0.2685,0.2725,0.1914,1.6376,5.2156,10.4312,15.6468
97,0.3093,0.2789,0.2725,0.2686,0.2725,0.1906,1.6248,5.2156,5.2156,10.4312
98,0.3067,0.2836,0.2743,0.2696,0.2743,0.1910,1.6090,5.2156,10.4312,15.6468
99,0.3049,0.2876,0.2743,0.2690,0.2743,0.1911,1.6002,5.2156,5.2156,10.4312
100,0.3055,0.2858,0.2750,0.2689,0.2750,0.1921,1.5937,5.2156,10.4312,15.6468
