round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
49,0.2579,0.2108,0.2108,0.2033,0.2108,0.1294,1.1919,5.2156,5.2156,10.4312
50,0.2574,0.2047,0.2103,0.2035,0.2102,0.1280,1.1710,5.2156,10.4312,15.6468
51,0.2573,0.2059,0.2103,0.2034,0.2102,0.1277,1.1603,5.2156,5.2156,10.4312
52,0.2549,0.2293,0.2101,0.2021,0.2101,0.1370,1.3843,5.2156,10.4312,15.6468
53,0.2549,0.2271,0.2101,0.2020,0.2101,0.1358,1.3720,5.2156,5.2156,10.4312
54,0.2580,0.2106,0.2100,0.2033,0.2100,0.1293,1.1893,5.2156,10.4312,15.6468
55,0.2568,0.2076,0.2100,0.2034,0.2100,0.1285,1.1701,5.2156,5.2156,10.4312
56,0.2578,0.2063,0.2109,0.2040,0.2109,0.1284,1.1567,5.2156,10.4312,15.6468
57,0.2575,0.2071,0.2109,0.2040,0.2109,0.1286,1.1488,5.2156,5.2156,10.4312
58,0.2588,0.2195,0.2100,0.2034,0.2100,0.1320,1.1805,5.2156,10.4312,15.6468
59,0.2588,0.2213,0.2100,0.2034,0.2100,0.1317,1.1774,5.2156,5.2156,10.4312
60,0.2591,0.2120,0.2102,0.2042,0.2102,0.1304,1.1566,5.2156,10.4312,15.6468
61,0.2596,0.2118,0.2102,0.2043,0.2102,0.1303,1.1495,5.2156,5.2156,10.4312
62,0.2596,0.2124,0.2095,0.2037,0.2095,0.1304,1.1419,5.2156,10.4312,15.6468
