round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
21,0.4623,0.7129,0.2258,0.2169,0.2258,0.1429,1.1617,5.2156,5.2156,10.4312
22,0.4568,0.7140,0.2287,0.2198,0.2287,0.1432,1.1657,5.2156,10.4312,15.6468
23,0.4570,0.7166,0.2287,0.2202,0.2287,0.1437,1.1648,5.2156,5.2156,10.4312
24,0.4609,0.7178,0.2313,0.2232,0.2313,0.1439,1.1607,5.2156,10.4312,15.6468
25,0.4614,0.7186,0.2313,0.2237,0.2313,0.1441,1.1611,5.2156,5.2156,10.4312
26,0.4552,0.7218,0.2326,0.2255,0.2326,0.1447,1.1660,5.2156,10.4312,15.6468
27,0.4573,0.7242,0.2326,0.2256,0.2326,0.1452,1.1643,5.2156,5.2156,10.4312
28,0.4586,0.7250,0.2368,0.2294,0.2368,0.1454,1.1625,5.2156,10.4312,15.6468
29,0.4581,0.7271,0.2368,0.2297,0.2368,0.1457,1.1630,5.2156,5.2156,10.4312
30,0.4575,0.7293,0.2397,0.2332,0.2397,0.1462,1.1651,5.2156,10.4312,15.6468
31,0.4577,0.7305,0.2397,0.2336,0.2397,0.1464,1.1640,5.2156,5.2156,10.4312
32,0.4611,0.7327,0.2439,0.2369,0.2439,0.1467,1.1609,5.2156,10.4312,15.6468
33,0.4619,0.7321,0.2439,0.2372,0.2439,0.1467,1.1601,5.2156,5.2156,10.4312
34,0.4559,0.7333,0.2459,0.2398,0.2459,0.1469,1.1631,5.2156,10.4312,15.6468
35,0.4569,0.7342,0.2459,0.2400,0.2459,0.1471,1.1634,5.2156,5.2156,10.4312
36,0.4568,0.7351,0.2484,0.2419,0.2484,0.1472,1.1616,5.2156,10.4312,15.6468
37,0.4571,0.7350,0.2484,0.2419,0.2484,0.1472,1.1598,5.2156,5.2156,10.4312
38,0.4570,0.7357,0.2515,0.2452,0.2515,0.1474,1.1592,5.2156,10.4312,15.6468
39,0.4595,0.7368,0.2515,0.2454,0.2515,0.1476,1.1572,5.2156,5.2156,10.4312
40,0.4568,0.7381,0.2528,0.2465,0.2528,0.1478,1.1599,5.2156,10.4312,15.6468
41,0.4579,0.7393,0.2528,0.2466,0.2528,0.1481,1.1571,5.2156,5.2156,10.4312
42,0.4622,0.7398,0.2552,0.2483,0.2552,0.1482,1.1528,5.2156,10.4312,15.6468
43,0.4645,0.7411,0.2552,0.2484,0.2552,0.1484,1.1509,5.2156,5.2156,10.4312
44,0.4616,0.7417,0.2573,0.2506,0.2573,0.1486,1.1514,5.2156,10.4312,15.6468
45,0.4631,0.7442,0.2573,0.2509,0.2573,0.1490,1.1502,5.2156,5.2156,10.4312
46,0.4666,0.7441,0.2577,0.2521,0.2577,0.1490,1.1480,5.2156,10.4312,15.6468
47,0.4653,0.7446,0.2577,0.2521,0.2577,0.1491,1.1466,5.2156,5.2156,10.4312
48,0.4649,0.7458,0.2594,0.2534,0.2594,0.1493,1.1481,5.2156,10.4312,15.6468
49,0.4650,0.7461,0.2594,0.2536,0.2594,0.1494,1.1482,5.2156,5.2156,10.4312
50,0.4675,0.7458,0.2619,0.2556,0.2619,0.1493,1.1450,5.2156,10.4312,15.6468
51,0.4675,0.7469,0.2619,0.2554,0.2619,0.1495,1.1432,5.2156,5.2156,10.4312
52,0.4671,0.7488,0.2628,0.2571,0.2628,0.1499,1.1438,5.2156,10.4312,15.6468
53,0.4683,0.7490,0.2628,0.2572,0.2628,0.1499,1.1429,5.2156,5.2156,10.4312
54,0.4694,0.7501,0.2637,0.2580,0.2637,0.1501,1.1400,5.2156,10.4312,15.6468
55,0.4698,0.7513,0.2637,0.2579,0.2637,0.1503,1.1390,5.2156,5.2156,10.4312
56,0.4719,0.7519,0.2640,0.2589,0.2640,0.1505,1.1380,5.2156,10.4312,15.6468
57,0.4705,0.7523,0.2640,0.2588,0.2640,0.1506,1.1376,5.2156,5.2156,10.4312
58,0.4713,0.7531,0.2658,0.2598,0.2658,0.1507,1.1362,5.2156,10.4312,15.6468
59,0.4716,0.7532,0.2658,0.2598,0.2658,0.1509,1.1342,5.2156,5.2156,10.4312
60,0.4718,0.7540,0.2686,0.2627,0.2686,0.1509,1.1344,5.2156,10.4312,15.6468
61,0.4726,0.7555,0.2686,0.2629,0.2686,0.1511,1.1341,5.2156,5.2156,10.4312
