round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
24,0.2396,0.2436,0.2108,0.2192,0.2108,0.1727,1.9120,5.2156,10.4312,15.6468
25,0.2436,0.2506,0.2108,0.2189,0.2108,0.1717,1.8905,5.2156,5.2156,10.4312
26,0.2217,0.2250,0.2113,0.2188,0.2113,0.1740,1.9435,5.2156,10.4312,15.6468
27,0.2209,0.2260,0.2113,0.2187,0.2113,0.1713,1.9178,5.2156,5.2156,10.4312
28,0.2205,0.2224,0.2142,0.2198,0.2142,0.1746,1.9338,5.2156,10.4312,15.6468
29,0.2204,0.2228,0.2142,0.2200,0.2142,0.1751,1.9241,5.2156,5.2156,10.4312
30,0.2624,0.2421,0.2466,0.2443,0.2466,0.1783,1.8144,5.2156,10.4312,15.6468
31,0.2679,0.2499,0.2466,0.2444,0.2466,0.1782,1.8039,5.2156,5.2156,10.4312
32,0.2791,0.2785,0.2449,0.2439,0.2449,0.1765,1.8102,5.2156,10.4312,15.6468
33,0.2807,0.2753,0.2449,0.2439,0.2449,0.1754,1.7912,5.2156,5.2156,10.4312
34,0.2755,0.2548,0.2438,0.2444,0.2438,0.1725,1.7939,5.2156,10.4312,15.6468
35,0.2748,0.2528,0.2438,0.2446,0.2438,0.1725,1.7823,5.2156,5.2156,10.4312
36,0.2592,0.2360,0.2357,0.2402,0.2357,0.1786,1.8190,5.2156,10.4312,15.6468
37,0.2618,0.2363,0.2357,0.2404,0.2357,0.1784,1.8136,5.2156,5.2156,10.4312
38,0.2681,0.2520,0.2445,0.2455,0.2445,0.1765,1.7657,5.2156,10.4312,15.6468
39,0.2700,0.2599,0.2445,0.2443,0.2445,0.1751,1.7476,5.2156,5.2156,10.4312
40,0.2790,0.2602,0.2448,0.2469,0.2448,0.1757,1.7523,5.2156,10.4312,15.6468
41,0.2809,0.2616,0.2448,0.2471,0.2448,0.1758,1.7430,5.2156,5.2156,10.4312
42,0.2799,0.2657,0.2459,0.2477,0.2459,0.1765,1.7353,5.2156,10.4312,15.6468
43,0.2794,0.2685,0.2459,0.2479,0.2459,0.1763,1.7250,5.2156,5.2156,10.4312
44,0.2925,0.2801,0.2481,0.2492,0.2481,0.1777,1.7764,5.2156,10.4312,15.6468
45,0.2930,0.2787,0.2481,0.2495,0.2481,0.1793,1.7719,5.2156,5.2156,10.4312
46,0.2897,0.2746,0.2481,0.2506,0.2480,0.1782,1.7499,5.2156,10.4312,15.6468
47,0.2871,0.2700,0.2481,0.2501,0.2480,0.1786,1.7382,5.2156,5.2156,10.4312
48,0.2693,0.2423,0.2408,0.2458,0.2408,0.1807,1.7809,5.2156,10.4312,15.6468
49,0.2674,0.2423,0.2408,0.2459,0.2408,0.1815,1.7731,5.2156,5.2156,10.4312
50,0.2704,0.2465,0.2542,0.2541,0.2542,0.1853,1.7390,5.2156,10.4312,15.6468
51,0.2716,0.2504,0.2542,0.2539,0.2542,0.1851,1.7310,5.2156,5.2156,10.4312
52,0.2781,0.2568,0.2537,0.2548,0.2537,0.1842,1.7176,5.2156,10.4312,15.6468
53,0.2806,0.2591,0.2537,0.2549,0.2537,0.1838,1.7087,5.2156,5.2156,10.4312
54,0.2774,0.2703,0.2502,0.2522,0.2502,0.1883,1.7683,5.2156,10.4312,15.6468
55,0.2784,0.2799,0.2502,0.2521,0.2502,0.1883,1.7594,5.2156,5.2156,10.4312
56,0.2790,0.2635,0.2516,0.2536,0.2516,0.1853,1.7374,5.2156,10.4312,15.6468
57,0.2799,0.2677,0.2516,0.2534,0.2516,0.1852,1.7279,5.2156,5.2156,10.4312
58,0.2761,0.2635,0.2526,0.2543,0.2526,0.1865,1.7335,5.2156,10.4312,15.6468
59,0.2781,0.2681,0.2526,0.2540,0.2526,0.1866,1.7281,5.2156,5.2156,10.4312
60,0.2823,0.2591,0.2588,0.2572,0.2588,0.1859,1.7627,5.2156,10.4312,15.6468
61,0.2828,0.2597,0.2588,0.2575,0.2588,0.1860,1.7510,5.2156,5.2156,10.4312
62,0.2831,0.2687,0.2572,0.2570,0.2572,0.1855,1.7111,5.2156,10.4312,15.6468
63,0.2862,0.2735,0.2572,0.2570,0.2572,0.1856,1.6925,5.2156,5.2156,10.4312
64,0.2733,0.2613,0.2489,0.2545,0.2489,0.1890,1.7534,5.2156,10.4312,15.6468
65,0.2737,0.2623,0.2489,0.2546,0.2489,0.1899,1.7452,5.2156,5.2156,10.4312
66,0.2776,0.2529,0.2572,0.2590,0.2572,0.1925,1.7357,5.2156,10.4312,15.6468
67,0.2790,0.2611,0.2572,0.2583,0.2572,0.1927,1.7238,5.2156,5.2156,10.4312
68,0.2940,0.2746,0.2628,0.2616,0.2628,0.1853,1.7102,5.2156,10.4312,15.6468
69,0.2955,0.2761,0.2628,0.2622,0.2628,0.1871,1.7097,5.2156,5.2156,10.4312
70,0.2693,0.2616,0.2503,0.2555,0.2503,0.1929,1.8084,5.2156,10.4312,15.6468
71,0.2671,0.2616,0.2503,0.2559,0.2503,0.1936,1.7975,5.2156,5.2156,10.4312
72,0.2861,0.2567,0.2605,0.2612,0.2605,0.1897,1.7307,5.2156,10.4312,15.6468
73,0.2883,0.2610,0.2605,0.2601,0.2605,0.1886,1.7127,5.2156,5.2156,10.4312
74,0.2868,0.2643,0.2560,0.2587,0.2560,0.1876,1.7224,5.2156,10.4312,15.6468
75,0.2874,0.2685,0.2560,0.2588,0.2560,0.1873,1.7170,5.2156,5.2156,10.4312
76,0.2882,0.2598,0.2555,0.2580,0.2555,0.1898,1.7370,5.2156,10.4312,15.6468
77,0.2882,0.2600,0.2555,0.2580,0.2555,0.1904,1.7358,5.2156,5.2156,10.4312
78,0.2973,0.2838,0.2591,0.2615,0.2591,0.1913,1.7473,5.2156,10.4312,15.6468
79,0.2992,0.2777,0.2591,0.2616,0.2591,0.1891,1.7254,5.2156,5.2156,10.4312
80,0.2822,0.2640,0.2586,0.2621,0.2586,0.1952,1.7617,5.2156,10.4312,15.6468
81,0.2826,0.2675,0.2586,0.2624,0.2586,0.1946,1.7480,5.2156,5.2156,10.4312
82,0.2909,0.2879,0.2539,0.2581,0.2539,0.1920,1.7784,5.2156,10.4312,15.6468
83,0.2923,0.2840,0.2539,0.2581,0.2539,0.1897,1.7589,5.2156,5.2156,10.4312
84,0.2846,0.2737,0.2526,0.2569,0.2526,0.1899,1.7661,5.2156,10.4312,15.6468
85,0.2830,0.2727,0.2526,0.2569,0.2526,0.1910,1.7534,5.2156,5.2156,10.4312
86,0.2880,0.2792,0.2524,0.2585,0.2524,0.1899,1.7355,5.2156,10.4312,15.6468
87,0.2872,0.2808,0.2524,0.2583,0.2524,0.1895,1.7263,5.2156,5.2156,10.4312
88,0.2882,0.2684,0.2646,0.2646,0.2646,0.1959,1.7131,5.2156,10.4312,15.6468
89,0.2886,0.2653,0.2646,0.2645,0.2646,0.1963,1.7060,5.2156,5.2156,10.4312
90,0.2932,0.2726,0.2604,0.2638,0.2604,0.1940,1.7090,5.2156,10.4312,15.6468
91,0.2936,0.2659,0.2604,0.2637,0.2604,0.1948,1.7020,5.2156,5.2156,10.4312
92,0.2891,0.2695,0.2602,0.2642,0.2602,0.2004,1.7581,5.2156,10.4312,15.6468
93,0.2893,0.2612,0.2602,0.2646,0.2602,0.2007,1.7394,5.2156,5.2156,10.4312
94,0.2959,0.2637,0.2671,0.2685,0.2671,0.1913,1.6987,5.2156,10.4312,15.6468
95,0.2986,0.2712,0.2671,0.2683,0.2671,0.1915,1.6973,5.2156,5.2156,10.4312
96,0.2917,0.2763,0.2576,0.2619,0.2576,0.1932,1.7690,5.2156,10.4312,15.6468
97,0.2916,0.2727,0.2576,0.2615,0.2576,0.1931,1.7570,5.2156,5.2156,10.4312
98,0.2964,0.2804,0.2610,0.2653,0.2610,0.1921,1.7202,5.2156,10.4312,15.6468
99,0.2979,0.2874,0.2610,0.2651,0.2610,0.1922,1.7096,5.2156,5.2156,10.4312
100,0.2784,0.2601,0.2558,0.2621,0.2558,0.1953,1.7427,5.2156,10.4312,15.6468
