round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
38,0.8666,0.4288,495.2512,495.2512,990.5023
39,0.8669,0.4210,495.2512,495.2512,990.5023
40,0.8679,0.4144,495.2512,10741.6435,11236.8947
41,0.8690,0.4085,495.2512,495.2512,990.5023
42,0.8696,0.4029,495.2512,495.2512,990.5023
43,0.8705,0.3983,495.2512,495.2512,990.5023
44,0.8705,0.3927,495.2512,10741.6435,11236.8947
45,0.8713,0.3875,495.2512,495.2512,990.5023
46,0.8719,0.3832,495.2512,495.2512,990.5023
47,0.8722,0.3792,495.2512,495.2512,990.5023
48,0.8725,0.3752,495.2512,10741.6435,11236.8947
49,0.8727,0.3711,495.2512,495.2512,990.5023
50,0.8734,0.3681,495.2512,495.2512,990.5023
51,0.8738,0.3639,495.2512,495.2512,990.5023
52,0.8739,0.3613,495.2512,10741.6435,11236.8947
53,0.8740,0.3577,495.2512,495.2512,990.5023
54,0.8744,0.3547,495.2512,495.2512,990.5023
55,0.8745,0.3520,495.2512,495.2512,990.5023
56,0.8753,0.3494,495.2512,10741.6435,11236.8947
57,0.8754,0.3464,495.2512,495.2512,990.5023
58,0.8755,0.3436,495.2512,495.2512,990.5023
59,0.8759,0.3418,495.2512,495.2512,990.5023
60,0.8755,0.3388,495.2512,10741.6435,11236.8947
61,0.8761,0.3362,495.2512,495.2512,990.5023
62,0.8757,0.3353,495.2512,495.2512,990.5023
63,0.8761,0.3318,495.2512,495.2512,990.5023
64,0.8770,0.3302,495.2512,10741.6435,11236.8947
65,0.8774,0.3283,495.2512,495.2512,990.5023
66,0.8773,0.3267,495.2512,495.2512,990.5023
67,0.8775,0.3246,495.2512,495.2512,990.5023
68,0.8778,0.3228,495.2512,10741.6435,11236.8947
69,0.8780,0.3210,495.2512,495.2512,990.5023
70,0.8785,0.3194,495.2512,495.2512,990.5023
71,0.8787,0.3177,495.2512,495.2512,990.5023
72,0.8794,0.3158,495.2512,10741.6435,11236.8947
73,0.8796,0.3141,495.2512,495.2512,990.5023
74,0.8798,0.3130,495.2512,495.2512,990.5023
75,0.8799,0.3121,495.2512,495.2512,990.5023
76,0.8799,0.3095,495.2512,10741.6435,11236.8947
77,0.8803,0.3085,495.2512,495.2512,990.5023
78,0.8805,0.3077,495.2512,495.2512,990.5023
79,0.8809,0.3061,495.2512,495.2512,990.5023
80,0.8809,0.3041,495.2512,10741.6435,11236.8947
81,0.8812,0.3037,495.2512,495.2512,990.5023
82,0.8814,0.3020,495.2512,495.2512,990.5023
83,0.8817,0.3017,495.2512,495.2512,990.5023
84,0.8822,0.3000,495.2512,10741.6435,11236.8947
85,0.8825,0.2986,495.2512,495.2512,990.5023
86,0.8825,0.2971,495.2512,495.2512,990.5023
87,0.8831,0.2968,495.2512,495.2512,990.5023
88,0.8831,0.2959,495.2512,10741.6435,11236.8947
89,0.8831,0.2950,495.2512,495.2512,990.5023
90,0.8833,0.2943,495.2512,495.2512,990.5023
91,0.8839,0.2938,495.2512,495.2512,990.5023
92,0.8841,0.2919,495.2512,10741.6435,11236.8947
93,0.8844,0.2904,495.2512,495.2512,990.5023
94,0.8847,0.2900,495.2512,495.2512,990.5023
95,0.8848,0.2892,495.2512,495.2512,990.5023
96,0.8847,0.2888,495.2512,10741.6435,11236.8947
97,0.8853,0.2877,495.2512,495.2512,990.5023
98,0.8855,0.2869,495.2512,495.2512,990.5023
99,0.8859,0.2861,495.2512,495.2512,990.5023
100,0.8859,0.2850,495.2512,10741.6435,11236.8947
