round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
35,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.79450000,0.00000000,,,0.06724768,0.00000000,,,30,30,0,0,4767,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4128.26271057,4246.21307373,8374.47578430,232.62432734
36,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78633333,0.00000000,,,0.06466495,0.00000000,,,30,30,0,0,4718,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4246.21307373,4364.16343689,8610.37651062,232.71287867
37,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.79533333,0.00000000,,,0.07408254,0.00000000,,,30,30,0,0,4772,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4364.16343689,4482.11380005,8846.27723694,232.79676939
38,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.79250000,0.00000000,,,0.07481923,0.00000000,,,30,30,0,0,4755,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4482.11380005,4600.06416321,9082.17796326,232.87635803
39,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78683333,0.00000000,,,0.07297812,0.00000000,,,30,30,0,0,4721,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4600.06416321,4718.01452637,9318.07868958,232.95196724
40,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77766667,0.00000000,,,0.07495258,0.00000000,,,30,30,0,0,4666,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4718.01452637,4835.96488953,9553.97941589,233.02388819
41,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78500000,0.00000000,,,0.07055731,0.00000000,,,30,30,0,0,4710,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4835.96488953,4953.91525269,9789.88014221,233.09238434
42,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.79083333,0.00000000,,,0.07478952,0.00000000,,,30,30,0,0,4745,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,4953.91525269,5071.86561584,10025.78086853,233.15769462
43,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78550000,0.00000000,,,0.07942869,0.00000000,,,30,30,0,0,4713,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5071.86561584,5189.81597900,10261.68159485,233.22003625
44,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78816667,0.00000000,,,0.07097515,0.00000000,,,30,30,0,0,4729,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5189.81597900,5307.76634216,10497.58232117,233.27960714
45,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.77950000,0.00000000,,,0.07347732,0.00000000,,,30,30,0,0,4677,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5307.76634216,5425.71670532,10733.48304749,233.33658799
46,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78166667,0.00000000,,,0.07773173,0.00000000,,,30,30,0,0,4690,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5425.71670532,5543.66706848,10969.38377380,233.39114412
47,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78266667,0.00000000,,,0.07524109,0.00000000,,,30,30,0,0,4696,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5543.66706848,5661.61743164,11205.28450012,233.44342709
48,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78816667,0.00000000,,,0.07573510,0.00000000,,,30,30,0,0,4729,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5661.61743164,5779.56779480,11441.18522644,233.49357605
49,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78000000,0.00000000,,,0.08550828,0.00000000,,,30,30,0,0,4680,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5779.56779480,5897.51815796,11677.08595276,233.54171906
50,phase1,dynamic_test,Cifar10_dynamic_clients_nc50,30,0,30,0.78500000,0.00000000,,,0.07614679,0.00000000,,,30,30,0,0,4710,6000,0,24000,0,0,0,0,117.95036316,117.95036316,235.90072632,5897.51815796,6015.46852112,11912.98667908,233.58797410
51,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78183333,0.00000000,0.00000000,0.12500000,0.07958730,0.00000000,0.00000000,0.00000000,30,30,20,20,4691,6000,0,24000,0,4000,2000,16000,117.95036316,196.58393860,314.53430176,6015.46852112,6212.05245972,12227.52098083,235.14463425
52,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78866667,0.00000000,0.79800000,0.00000000,0.07088645,0.00000000,0.05954830,0.00000000,30,30,20,20,4732,6000,0,24000,3192,4000,0,16000,196.58393860,196.58393860,393.16787720,6212.05245972,6408.63639832,12620.68885803,238.12620487
53,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78850000,0.00000000,0.81150000,0.00000000,0.07255056,0.00000000,0.06362193,0.00000000,30,30,20,20,4731,6000,0,24000,3246,4000,0,16000,196.58393860,196.58393860,393.16787720,6408.63639832,6605.22033691,13013.85673523,240.99734695
54,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78450000,0.00000000,0.82050000,0.00000000,0.06670020,0.00000000,0.05930641,0.00000000,30,30,20,20,4707,6000,0,24000,3282,4000,0,16000,196.58393860,196.58393860,393.16787720,6605.22033691,6801.80427551,13407.02461243,243.76408386
