round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
37,0.7722,0.7728,0.2848,0.1545,0.2848,0.1546,0.6083,26.0750,26.0750,52.1500
38,0.7726,0.7733,0.2867,0.1545,0.2868,0.1546,0.6064,26.0750,31.2906,57.3656
39,0.7730,0.7737,0.2867,0.1546,0.2868,0.1548,0.6055,26.0750,26.0750,52.1500
40,0.7747,0.7751,0.2894,0.1549,0.2894,0.1550,0.6040,26.0750,31.2906,57.3656
41,0.7745,0.7750,0.2894,0.1550,0.2894,0.1550,0.6038,26.0750,26.0750,52.1500
42,0.7758,0.7758,0.2964,0.1551,0.2964,0.1551,0.6015,26.0750,31.2906,57.3656
43,0.7767,0.7775,0.2964,0.1552,0.2964,0.1553,0.6004,26.0750,26.0750,52.1500
44,0.7758,0.7770,0.2924,0.1552,0.2924,0.1554,0.5995,26.0750,31.2906,57.3656
45,0.7776,0.7783,0.2924,0.1555,0.2924,0.1556,0.5987,26.0750,26.0750,52.1500
46,0.7778,0.7786,0.2936,0.1556,0.2936,0.1557,0.5970,26.0750,31.2906,57.3656
47,0.7782,0.7791,0.2936,0.1556,0.2936,0.1558,0.5966,26.0750,26.0750,52.1500
48,0.7789,0.7798,0.2948,0.1558,0.2948,0.1560,0.5949,26.0750,31.2906,57.3656
49,0.7797,0.7807,0.2948,0.1559,0.2948,0.1561,0.5942,26.0750,26.0750,52.1500
50,0.7805,0.7817,0.2956,0.1560,0.2956,0.1563,0.5931,26.0750,31.2906,57.3656
51,0.7816,0.7821,0.2956,0.1563,0.2956,0.1564,0.5919,26.0750,26.0750,52.1500
52,0.7814,0.7828,0.2970,0.1563,0.2970,0.1565,0.5900,26.0750,31.2906,57.3656
53,0.7829,0.7836,0.2970,0.1566,0.2970,0.1567,0.5892,26.0750,26.0750,52.1500
54,0.7832,0.7841,0.2988,0.1566,0.2988,0.1568,0.5882,26.0750,31.2906,57.3656
55,0.7829,0.7841,0.2988,0.1566,0.2988,0.1568,0.5875,26.0750,26.0750,52.1500
56,0.7846,0.7857,0.2956,0.1569,0.2956,0.1572,0.5864,26.0750,31.2906,57.3656
57,0.7838,0.7850,0.2956,0.1568,0.2956,0.1570,0.5852,26.0750,26.0750,52.1500
58,0.7855,0.7859,0.2984,0.1571,0.2984,0.1572,0.5839,26.0750,31.2906,57.3656
59,0.7865,0.7870,0.2984,0.1573,0.2984,0.1574,0.5829,26.0750,26.0750,52.1500
60,0.7859,0.7873,0.2968,0.1572,0.2968,0.1575,0.5818,26.0750,31.2906,57.3656
61,0.7876,0.7886,0.2968,0.1575,0.2968,0.1577,0.5820,26.0750,26.0750,52.1500
62,0.7874,0.7887,0.3006,0.1575,0.3007,0.1577,0.5801,26.0750,31.2906,57.3656
63,0.7886,0.7892,0.3006,0.1577,0.3007,0.1578,0.5793,26.0750,26.0750,52.1500
64,0.7882,0.7887,0.2993,0.1577,0.2993,0.1577,0.5775,26.0750,31.2906,57.3656
65,0.7897,0.7905,0.2993,0.1579,0.2993,0.1581,0.5771,26.0750,26.0750,52.1500
66,0.7893,0.7900,0.3036,0.1579,0.3036,0.1580,0.5749,26.0750,31.2906,57.3656
67,0.7898,0.7904,0.3036,0.1580,0.3036,0.1581,0.5746,26.0750,26.0750,52.1500
68,0.7896,0.7908,0.3040,0.1579,0.3040,0.1582,0.5737,26.0750,31.2906,57.3656
69,0.7905,0.7912,0.3040,0.1581,0.3040,0.1582,0.5733,26.0750,26.0750,52.1500
70,0.7901,0.7909,0.3036,0.1580,0.3036,0.1582,0.5728,26.0750,31.2906,57.3656
71,0.7910,0.7924,0.3036,0.1582,0.3036,0.1585,0.5717,26.0750,26.0750,52.1500
72,0.7913,0.7926,0.3056,0.1583,0.3056,0.1585,0.5704,26.0750,31.2906,57.3656
73,0.7914,0.7927,0.3056,0.1583,0.3056,0.1585,0.5692,26.0750,26.0750,52.1500
74,0.7926,0.7936,0.3060,0.1586,0.3060,0.1587,0.5689,26.0750,31.2906,57.3656
75,0.7923,0.7933,0.3060,0.1584,0.3060,0.1586,0.5672,26.0750,26.0750,52.1500
76,0.7932,0.7942,0.3069,0.1586,0.3069,0.1588,0.5669,26.0750,31.2906,57.3656
77,0.7938,0.7944,0.3069,0.1588,0.3069,0.1589,0.5653,26.0750,26.0750,52.1500
78,0.7947,0.7954,0.3106,0.1589,0.3106,0.1590,0.5647,26.0750,31.2906,57.3656
79,0.7943,0.7957,0.3106,0.1588,0.3106,0.1591,0.5633,26.0750,26.0750,52.1500
80,0.7948,0.7956,0.3100,0.1589,0.3101,0.1591,0.5629,26.0750,31.2906,57.3656
81,0.7937,0.7945,0.3100,0.1589,0.3101,0.1591,0.5627,26.0750,26.0750,52.1500
82,0.7949,0.7954,0.3095,0.1590,0.3095,0.1591,0.5622,26.0750,31.2906,57.3656
83,0.7954,0.7964,0.3095,0.1591,0.3095,0.1593,0.5609,26.0750,26.0750,52.1500
84,0.7956,0.7964,0.3114,0.1592,0.3114,0.1593,0.5592,26.0750,31.2906,57.3656
85,0.7961,0.7975,0.3114,0.1592,0.3114,0.1595,0.5586,26.0750,26.0750,52.1500
86,0.7976,0.7982,0.3137,0.1595,0.3137,0.1596,0.5582,26.0750,31.2906,57.3656
87,0.7977,0.7984,0.3137,0.1595,0.3137,0.1596,0.5577,26.0750,26.0750,52.1500
88,0.7969,0.7980,0.3146,0.1593,0.3146,0.1596,0.5569,26.0750,31.2906,57.3656
89,0.7980,0.7988,0.3146,0.1596,0.3146,0.1597,0.5562,26.0750,26.0750,52.1500
90,0.7987,0.7990,0.3156,0.1598,0.3156,0.1598,0.5548,26.0750,31.2906,57.3656
91,0.7999,0.7997,0.3156,0.1599,0.3156,0.1599,0.5545,26.0750,26.0750,52.1500
92,0.7995,0.8003,0.3176,0.1600,0.3176,0.1601,0.5536,26.0750,31.2906,57.3656
93,0.7987,0.7994,0.3176,0.1599,0.3176,0.1600,0.5534,26.0750,26.0750,52.1500
94,0.7989,0.7992,0.3175,0.1598,0.3175,0.1598,0.5525,26.0750,31.2906,57.3656
95,0.8001,0.8001,0.3175,0.1600,0.3175,0.1600,0.5515,26.0750,26.0750,52.1500
96,0.8008,0.8009,0.3173,0.1600,0.3174,0.1601,0.5510,26.0750,31.2906,57.3656
97,0.8011,0.8014,0.3173,0.1602,0.3174,0.1602,0.5504,26.0750,26.0750,52.1500
98,0.8002,0.8008,0.3192,0.1600,0.3193,0.1602,0.5490,26.0750,31.2906,57.3656
99,0.8006,0.8011,0.3192,0.1602,0.3193,0.1603,0.5479,26.0750,26.0750,52.1500
100,0.8015,0.8026,0.3184,0.1601,0.3184,0.1603,0.5487,26.0750,31.2906,57.3656
