round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
62,0.2897,0.2869,0.2570,0.2547,0.2572,0.1869,1.6112,5.2156,10.4312,15.6468
63,0.2910,0.2883,0.2570,0.2549,0.2572,0.1874,1.6088,5.2156,5.2156,10.4312
64,0.2908,0.2875,0.2576,0.2555,0.2576,0.1877,1.6074,5.2156,10.4312,15.6468
65,0.2919,0.2882,0.2576,0.2554,0.2576,0.1882,1.6041,5.2156,5.2156,10.4312
66,0.2924,0.2895,0.2580,0.2562,0.2580,0.1886,1.6057,5.2156,10.4312,15.6468
67,0.2930,0.2890,0.2580,0.2564,0.2580,0.1891,1.6040,5.2156,5.2156,10.4312
68,0.3001,0.2908,0.2660,0.2556,0.2660,0.1828,1.6032,5.2156,10.4312,15.6468
69,0.3017,0.2929,0.2660,0.2574,0.2660,0.1842,1.6066,5.2156,5.2156,10.4312
70,0.3011,0.2966,0.2698,0.2589,0.2698,0.1867,1.5886,5.2156,10.4312,15.6468
71,0.2998,0.2958,0.2698,0.2591,0.2698,0.1884,1.5815,5.2156,5.2156,10.4312
72,0.3010,0.2845,0.2678,0.2598,0.2678,0.1873,1.5870,5.2156,10.4312,15.6468
73,0.3004,0.2842,0.2678,0.2601,0.2678,0.1877,1.5846,5.2156,5.2156,10.4312
74,0.2992,0.2874,0.2693,0.2610,0.2693,0.1885,1.5848,5.2156,10.4312,15.6468
75,0.2984,0.2910,0.2693,0.2610,0.2693,0.1896,1.5839,5.2156,5.2156,10.4312
76,0.2978,0.2904,0.2670,0.2613,0.2670,0.1905,1.5857,5.2156,10.4312,15.6468
77,0.2979,0.2915,0.2670,0.2614,0.2670,0.1913,1.5817,5.2156,5.2156,10.4312
78,0.2992,0.2952,0.2670,0.2616,0.2670,0.1915,1.5843,5.2156,10.4312,15.6468
79,0.2991,0.2959,0.2670,0.2619,0.2670,0.1916,1.5822,5.2156,5.2156,10.4312
80,0.2970,0.3016,0.2619,0.2601,0.2618,0.1942,1.6205,5.2156,10.4312,15.6468
81,0.2982,0.3024,0.2619,0.2602,0.2618,0.1946,1.6173,5.2156,5.2156,10.4312
82,0.2987,0.3008,0.2634,0.2612,0.2634,0.1938,1.6005,5.2156,10.4312,15.6468
83,0.2991,0.3001,0.2634,0.2610,0.2634,0.1934,1.5931,5.2156,5.2156,10.4312
84,0.3008,0.3000,0.2637,0.2620,0.2637,0.1938,1.5959,5.2156,10.4312,15.6468
85,0.3015,0.2992,0.2637,0.2620,0.2637,0.1942,1.5952,5.2156,5.2156,10.4312
86,0.3034,0.2894,0.2692,0.2629,0.2692,0.1905,1.5910,5.2156,10.4312,15.6468
87,0.3052,0.2887,0.2692,0.2635,0.2692,0.1902,1.5906,5.2156,5.2156,10.4312
88,0.3041,0.2942,0.2681,0.2638,0.2681,0.1927,1.5924,5.2156,10.4312,15.6468
89,0.3039,0.2965,0.2681,0.2636,0.2681,0.1942,1.5900,5.2156,5.2156,10.4312
90,0.3032,0.2980,0.2679,0.2639,0.2679,0.1946,1.5826,5.2156,10.4312,15.6468
91,0.3039,0.2979,0.2679,0.2640,0.2679,0.1949,1.5820,5.2156,5.2156,10.4312
92,0.3024,0.2936,0.2673,0.2652,0.2673,0.1955,1.5839,5.2156,10.4312,15.6468
93,0.3013,0.2949,0.2673,0.2653,0.2673,0.1965,1.5839,5.2156,5.2156,10.4312
94,0.3017,0.2870,0.2698,0.2651,0.2698,0.1924,1.5862,5.2156,10.4312,15.6468
95,0.3045,0.2898,0.2698,0.2656,0.2698,0.1930,1.5896,5.2156,5.2156,10.4312
96,0.3070,0.2918,0.2667,0.2646,0.2667,0.1934,1.6161,5.2156,10.4312,15.6468
97,0.3068,0.2906,0.2667,0.2645,0.2667,0.1940,1.6110,5.2156,5.2156,10.4312
98,0.3070,0.2839,0.2680,0.2652,0.2680,0.1925,1.6017,5.2156,10.4312,15.6468
99,0.3074,0.2849,0.2680,0.2652,0.2680,0.1934,1.5990,5.2156,5.2156,10.4312
100,0.3068,0.2867,0.2688,0.2655,0.2688,0.1943,1.5960,5.2156,10.4312,15.6468
