round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
60,0.8559,0.5695,495.2512,10741.6435,11236.8947
61,0.8561,0.5664,495.2512,495.2512,990.5023
62,0.8565,0.5605,495.2512,495.2512,990.5023
63,0.8566,0.5585,495.2512,495.2512,990.5023
64,0.8529,0.5566,495.2512,10741.6435,11236.8947
65,0.8535,0.5512,495.2512,495.2512,990.5023
66,0.8541,0.5496,495.2512,495.2512,990.5023
67,0.8546,0.5468,495.2512,495.2512,990.5023
68,0.8528,0.5427,495.2512,10741.6435,11236.8947
69,0.8530,0.5404,495.2512,495.2512,990.5023
70,0.8533,0.5374,495.2512,495.2512,990.5023
71,0.8539,0.5344,495.2512,495.2512,990.5023
72,0.8560,0.5344,495.2512,10741.6435,11236.8947
73,0.8570,0.5310,495.2512,495.2512,990.5023
74,0.8567,0.5289,495.2512,495.2512,990.5023
75,0.8568,0.5256,495.2512,495.2512,990.5023
76,0.8565,0.5230,495.2512,10741.6435,11236.8947
77,0.8571,0.5239,495.2512,495.2512,990.5023
78,0.8571,0.5188,495.2512,495.2512,990.5023
79,0.8574,0.5164,495.2512,495.2512,990.5023
80,0.8560,0.5153,495.2512,10741.6435,11236.8947
81,0.8563,0.5126,495.2512,495.2512,990.5023
82,0.8568,0.5132,495.2512,495.2512,990.5023
83,0.8570,0.5105,495.2512,495.2512,990.5023
84,0.8555,0.5086,495.2512,10741.6435,11236.8947
85,0.8556,0.4996,495.2512,495.2512,990.5023
86,0.8561,0.4981,495.2512,495.2512,990.5023
87,0.8566,0.4964,495.2512,495.2512,990.5023
88,0.8578,0.4949,495.2512,10741.6435,11236.8947
89,0.8579,0.4935,495.2512,495.2512,990.5023
90,0.8579,0.4914,495.2512,495.2512,990.5023
91,0.8580,0.4918,495.2512,495.2512,990.5023
92,0.8590,0.4893,495.2512,10741.6435,11236.8947
93,0.8592,0.4882,495.2512,495.2512,990.5023
94,0.8593,0.4863,495.2512,495.2512,990.5023
95,0.8594,0.4859,495.2512,495.2512,990.5023
96,0.8572,0.4849,495.2512,10741.6435,11236.8947
97,0.8576,0.4836,495.2512,495.2512,990.5023
98,0.8576,0.4828,495.2512,495.2512,990.5023
99,0.8581,0.4820,495.2512,495.2512,990.5023
100,0.8581,0.4807,495.2512,10741.6435,11236.8947
