round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
24,0.2539,0.1957,0.2156,0.1936,0.2156,0.1221,1.0898,5.2156,10.4312,15.6468
25,0.2553,0.1988,0.2156,0.1941,0.2156,0.1230,1.0855,5.2156,5.2156,10.4312
26,0.2587,0.1993,0.2171,0.1954,0.2171,0.1235,1.0841,5.2156,10.4312,15.6468
27,0.2587,0.2008,0.2171,0.1960,0.2171,0.1238,1.0818,5.2156,5.2156,10.4312
28,0.2584,0.1997,0.2172,0.1966,0.2172,0.1239,1.0848,5.2156,10.4312,15.6468
29,0.2582,0.2022,0.2172,0.1974,0.2172,0.1244,1.0872,5.2156,5.2156,10.4312
30,0.2546,0.2252,0.2179,0.1975,0.2179,0.1327,1.3186,5.2156,10.4312,15.6468
31,0.2539,0.2209,0.2179,0.1979,0.2179,0.1319,1.2955,5.2156,5.2156,10.4312
32,0.2548,0.2247,0.2181,0.1985,0.2181,0.1299,1.2207,5.2156,10.4312,15.6468
33,0.2538,0.2238,0.2181,0.1989,0.2181,0.1295,1.1985,5.2156,5.2156,10.4312
34,0.2563,0.2102,0.2183,0.1998,0.2183,0.1266,1.1262,5.2156,10.4312,15.6468
35,0.2554,0.2018,0.2183,0.1998,0.2183,0.1259,1.1086,5.2156,5.2156,10.4312
36,0.2545,0.1985,0.2206,0.1999,0.2206,0.1259,1.1047,5.2156,10.4312,15.6468
37,0.2538,0.2006,0.2206,0.2002,0.2206,0.1265,1.1021,5.2156,5.2156,10.4312
38,0.2595,0.2030,0.2209,0.2008,0.2209,0.1255,1.0965,5.2156,10.4312,15.6468
39,0.2621,0.2053,0.2209,0.2014,0.2209,0.1261,1.0962,5.2156,5.2156,10.4312
40,0.2629,0.2082,0.2195,0.2006,0.2195,0.1269,1.0976,5.2156,10.4312,15.6468
41,0.2648,0.2100,0.2195,0.2010,0.2195,0.1276,1.0978,5.2156,5.2156,10.4312
42,0.2628,0.2083,0.2193,0.2001,0.2193,0.1265,1.0982,5.2156,10.4312,15.6468
43,0.2637,0.2062,0.2193,0.2004,0.2193,0.1264,1.1000,5.2156,5.2156,10.4312
44,0.2604,0.2029,0.2185,0.2000,0.2185,0.1262,1.1047,5.2156,10.4312,15.6468
45,0.2586,0.2060,0.2185,0.2004,0.2185,0.1272,1.1062,5.2156,5.2156,10.4312
46,0.2589,0.2067,0.2185,0.2005,0.2185,0.1268,1.1056,5.2156,10.4312,15.6468
47,0.2580,0.2074,0.2185,0.2008,0.2185,0.1273,1.1059,5.2156,5.2156,10.4312
48,0.2631,0.2072,0.2179,0.2012,0.2179,0.1275,1.1003,5.2156,10.4312,15.6468
49,0.2663,0.2095,0.2179,0.2015,0.2179,0.1280,1.0985,5.2156,5.2156,10.4312
50,0.2623,0.2078,0.2170,0.2007,0.2170,0.1277,1.1011,5.2156,10.4312,15.6468
51,0.2613,0.2093,0.2170,0.2009,0.2170,0.1284,1.1023,5.2156,5.2156,10.4312
52,0.2608,0.2078,0.2152,0.2000,0.2152,0.1292,1.1024,5.2156,10.4312,15.6468
53,0.2609,0.2065,0.2152,0.1998,0.2152,0.1294,1.0999,5.2156,5.2156,10.4312
54,0.2607,0.2057,0.2143,0.1990,0.2143,0.1295,1.0955,5.2156,10.4312,15.6468
55,0.2604,0.2057,0.2143,0.1988,0.2143,0.1300,1.0970,5.2156,5.2156,10.4312
56,0.2603,0.2061,0.2161,0.1998,0.2161,0.1285,1.0915,5.2156,10.4312,15.6468
57,0.2602,0.2056,0.2161,0.2000,0.2161,0.1293,1.0929,5.2156,5.2156,10.4312
58,0.2599,0.2088,0.2140,0.1992,0.2140,0.1285,1.0948,5.2156,10.4312,15.6468
59,0.2610,0.2150,0.2140,0.2000,0.2140,0.1294,1.0971,5.2156,5.2156,10.4312
60,0.2617,0.2112,0.2140,0.1998,0.2140,0.1302,1.0960,5.2156,10.4312,15.6468
61,0.2617,0.2088,0.2140,0.1997,0.2140,0.1303,1.0951,5.2156,5.2156,10.4312
62,0.2644,0.2117,0.2142,0.1998,0.2142,0.1300,1.0904,5.2156,10.4312,15.6468
63,0.2658,0.2152,0.2142,0.2000,0.2142,0.1308,1.0910,5.2156,5.2156,10.4312
64,0.2670,0.2167,0.2134,0.1996,0.2134,0.1311,1.0893,5.2156,10.4312,15.6468
65,0.2673,0.2169,0.2134,0.1996,0.2134,0.1313,1.0883,5.2156,5.2156,10.4312
66,0.2701,0.2240,0.2144,0.2001,0.2144,0.1315,1.1376,5.2156,10.4312,15.6468
67,0.2703,0.2249,0.2144,0.1999,0.2144,0.1321,1.1373,5.2156,5.2156,10.4312
68,0.2632,0.2319,0.2126,0.1995,0.2126,0.1331,1.2711,5.2156,10.4312,15.6468
69,0.2602,0.2294,0.2126,0.1996,0.2126,0.1341,1.2224,5.2156,5.2156,10.4312
70,0.2624,0.2212,0.2134,0.2000,0.2134,0.1324,1.1751,5.2156,10.4312,15.6468
71,0.2623,0.2143,0.2134,0.2001,0.2134,0.1316,1.1560,5.2156,5.2156,10.4312
72,0.2654,0.2082,0.2144,0.2006,0.2144,0.1294,1.1243,5.2156,10.4312,15.6468
73,0.2663,0.2094,0.2144,0.2008,0.2144,0.1303,1.1144,5.2156,5.2156,10.4312
74,0.2660,0.2055,0.2137,0.2009,0.2137,0.1294,1.1054,5.2156,10.4312,15.6468
75,0.2670,0.2055,0.2137,0.2010,0.2137,0.1297,1.1016,5.2156,5.2156,10.4312
76,0.2619,0.2218,0.2145,0.2012,0.2145,0.1344,1.2123,5.2156,10.4312,15.6468
77,0.2603,0.2211,0.2145,0.2012,0.2145,0.1344,1.1951,5.2156,5.2156,10.4312
78,0.2660,0.2239,0.2148,0.2013,0.2148,0.1312,1.1506,5.2156,10.4312,15.6468
79,0.2653,0.2260,0.2148,0.2012,0.2148,0.1317,1.1493,5.2156,5.2156,10.4312
80,0.2638,0.2170,0.2155,0.2025,0.2155,0.1308,1.1314,5.2156,10.4312,15.6468
81,0.2616,0.2142,0.2155,0.2021,0.2155,0.1307,1.1187,5.2156,5.2156,10.4312
82,0.2599,0.2312,0.2147,0.2012,0.2147,0.1359,1.2533,5.2156,10.4312,15.6468
83,0.2583,0.2310,0.2147,0.2012,0.2147,0.1356,1.2094,5.2156,5.2156,10.4312
84,0.2576,0.2127,0.2146,0.2002,0.2146,0.1366,1.3358,5.2156,10.4312,15.6468
85,0.2575,0.2201,0.2146,0.2002,0.2146,0.1362,1.3147,5.2156,5.2156,10.4312
86,0.2660,0.2152,0.2156,0.2021,0.2156,0.1311,1.1463,5.2156,10.4312,15.6468
87,0.2676,0.2184,0.2156,0.2023,0.2156,0.1319,1.1382,5.2156,5.2156,10.4312
88,0.2624,0.2085,0.2145,0.2022,0.2145,0.1304,1.1156,5.2156,10.4312,15.6468
89,0.2627,0.2140,0.2145,0.2025,0.2145,0.1315,1.1097,5.2156,5.2156,10.4312
90,0.2639,0.2099,0.2161,0.2036,0.2161,0.1322,1.1020,5.2156,10.4312,15.6468
91,0.2629,0.2081,0.2161,0.2032,0.2161,0.1322,1.0960,5.2156,5.2156,10.4312
92,0.2592,0.2299,0.2152,0.2019,0.2152,0.1365,1.2191,5.2156,10.4312,15.6468
93,0.2581,0.2289,0.2152,0.2020,0.2152,0.1364,1.1859,5.2156,5.2156,10.4312
94,0.2569,0.2117,0.2153,0.2023,0.2153,0.1331,1.1033,5.2156,10.4312,15.6468
95,0.2575,0.2074,0.2153,0.2025,0.2153,0.1329,1.0888,5.2156,5.2156,10.4312
96,0.2626,0.2105,0.2157,0.2028,0.2157,0.1319,1.0794,5.2156,10.4312,15.6468
97,0.2641,0.2130,0.2157,0.2031,0.2157,0.1328,1.0757,5.2156,5.2156,10.4312
98,0.2612,0.2115,0.2153,0.2023,0.2153,0.1319,1.0802,5.2156,10.4312,15.6468
99,0.2618,0.2174,0.2153,0.2029,0.2153,0.1334,1.0820,5.2156,5.2156,10.4312
100,0.2584,0.2320,0.2148,0.2022,0.2148,0.1389,1.2926,5.2156,10.4312,15.6468
