round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
60,0.2515,0.2101,0.2094,0.1798,0.2094,0.1303,1.0717,5.2156,10.4312,15.6468
61,0.2514,0.2108,0.2094,0.1790,0.2094,0.1303,1.0663,5.2156,5.2156,10.4312
62,0.2506,0.2107,0.2102,0.1785,0.2102,0.1303,1.0615,5.2156,10.4312,15.6468
63,0.2510,0.2122,0.2102,0.1781,0.2102,0.1306,1.0594,5.2156,5.2156,10.4312
64,0.2647,0.2219,0.2104,0.1799,0.2104,0.1340,1.0926,5.2156,10.4312,15.6468
65,0.2661,0.2233,0.2104,0.1798,0.2104,0.1336,1.0891,5.2156,5.2156,10.4312
66,0.2656,0.2231,0.2113,0.1796,0.2113,0.1332,1.0854,5.2156,10.4312,15.6468
67,0.2666,0.2230,0.2113,0.1797,0.2113,0.1332,1.0843,5.2156,5.2156,10.4312
68,0.2493,0.2311,0.2108,0.1815,0.2108,0.1352,1.1520,5.2156,10.4312,15.6468
69,0.2456,0.2301,0.2108,0.1810,0.2108,0.1357,1.1276,5.2156,5.2156,10.4312
70,0.2518,0.2348,0.2108,0.1817,0.2108,0.1363,1.1513,5.2156,10.4312,15.6468
71,0.2499,0.2319,0.2108,0.1813,0.2108,0.1359,1.1471,5.2156,5.2156,10.4312
72,0.2487,0.2148,0.2091,0.1788,0.2091,0.1311,1.0663,5.2156,10.4312,15.6468
73,0.2486,0.2145,0.2091,0.1784,0.2091,0.1311,1.0602,5.2156,5.2156,10.4312
74,0.2484,0.2152,0.2091,0.1779,0.2091,0.1314,1.0546,5.2156,10.4312,15.6468
75,0.2489,0.2155,0.2091,0.1776,0.2091,0.1317,1.0526,5.2156,5.2156,10.4312
76,0.2385,0.2341,0.2098,0.1779,0.2098,0.1345,1.1414,5.2156,10.4312,15.6468
77,0.2376,0.2331,0.2098,0.1789,0.2098,0.1354,1.1285,5.2156,5.2156,10.4312
78,0.2579,0.2212,0.2088,0.1797,0.2088,0.1393,1.1032,5.2156,10.4312,15.6468
79,0.2583,0.2221,0.2088,0.1792,0.2088,0.1376,1.0953,5.2156,5.2156,10.4312
80,0.2486,0.2153,0.2089,0.1793,0.2089,0.1343,1.0650,5.2156,10.4312,15.6468
81,0.2473,0.2154,0.2089,0.1786,0.2089,0.1334,1.0570,5.2156,5.2156,10.4312
82,0.2384,0.2375,0.2098,0.1798,0.2098,0.1383,1.1374,5.2156,10.4312,15.6468
83,0.2358,0.2336,0.2098,0.1790,0.2098,0.1372,1.1202,5.2156,5.2156,10.4312
84,0.2448,0.2314,0.2100,0.1829,0.2100,0.1412,1.2008,5.2156,10.4312,15.6468
85,0.2435,0.2319,0.2100,0.1826,0.2100,0.1402,1.1937,5.2156,5.2156,10.4312
86,0.2548,0.2253,0.2097,0.1789,0.2097,0.1348,1.0906,5.2156,10.4312,15.6468
87,0.2559,0.2255,0.2097,0.1789,0.2097,0.1346,1.0841,5.2156,5.2156,10.4312
88,0.2457,0.2158,0.2090,0.1786,0.2090,0.1334,1.0553,5.2156,10.4312,15.6468
89,0.2457,0.2182,0.2090,0.1781,0.2090,0.1337,1.0499,5.2156,5.2156,10.4312
90,0.2490,0.2234,0.2100,0.1801,0.2100,0.1365,1.0903,5.2156,10.4312,15.6468
91,0.2470,0.2218,0.2100,0.1798,0.2100,0.1366,1.0891,5.2156,5.2156,10.4312
92,0.2449,0.2376,0.2094,0.1823,0.2094,0.1400,1.1729,5.2156,10.4312,15.6468
93,0.2454,0.2404,0.2094,0.1815,0.2094,0.1399,1.1552,5.2156,5.2156,10.4312
94,0.2411,0.2181,0.2099,0.1785,0.2099,0.1328,1.0649,5.2156,10.4312,15.6468
95,0.2436,0.2175,0.2099,0.1776,0.2099,0.1331,1.0585,5.2156,5.2156,10.4312
96,0.2453,0.2148,0.2109,0.1773,0.2109,0.1337,1.0529,5.2156,10.4312,15.6468
97,0.2461,0.2150,0.2109,0.1775,0.2109,0.1346,1.0495,5.2156,5.2156,10.4312
98,0.2438,0.2148,0.2098,0.1776,0.2098,0.1353,1.0476,5.2156,10.4312,15.6468
99,0.2433,0.2174,0.2098,0.1776,0.2098,0.1357,1.0455,5.2156,5.2156,10.4312
100,0.2354,0.2364,0.2124,0.1823,0.2124,0.1418,1.1745,5.2156,10.4312,15.6468
