round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
48,0.4807,0.7447,0.2770,0.2642,0.2769,0.1490,1.1365,5.2156,10.4312,15.6468
49,0.4823,0.7452,0.2770,0.2645,0.2769,0.1493,1.1371,5.2156,5.2156,10.4312
50,0.4836,0.7472,0.2772,0.2648,0.2772,0.1495,1.1368,5.2156,10.4312,15.6468
51,0.4826,0.7469,0.2772,0.2649,0.2772,0.1495,1.1346,5.2156,5.2156,10.4312
52,0.4826,0.7482,0.2766,0.2648,0.2766,0.1497,1.1354,5.2156,10.4312,15.6468
53,0.4835,0.7480,0.2766,0.2648,0.2766,0.1497,1.1342,5.2156,5.2156,10.4312
54,0.4840,0.7490,0.2785,0.2665,0.2785,0.1499,1.1320,5.2156,10.4312,15.6468
55,0.4856,0.7499,0.2785,0.2664,0.2785,0.1500,1.1313,5.2156,5.2156,10.4312
56,0.4844,0.7506,0.2804,0.2672,0.2804,0.1502,1.1310,5.2156,10.4312,15.6468
57,0.4861,0.7509,0.2804,0.2673,0.2804,0.1503,1.1301,5.2156,5.2156,10.4312
58,0.4868,0.7510,0.2801,0.2678,0.2801,0.1503,1.1275,5.2156,10.4312,15.6468
59,0.4866,0.7513,0.2801,0.2677,0.2801,0.1504,1.1254,5.2156,5.2156,10.4312
60,0.4863,0.7524,0.2799,0.2677,0.2799,0.1505,1.1252,5.2156,10.4312,15.6468
61,0.4854,0.7540,0.2799,0.2677,0.2799,0.1509,1.1250,5.2156,5.2156,10.4312
62,0.4860,0.7539,0.2823,0.2691,0.2823,0.1509,1.1237,5.2156,10.4312,15.6468
63,0.4873,0.7548,0.2823,0.2693,0.2823,0.1510,1.1225,5.2156,5.2156,10.4312
64,0.4869,0.7556,0.2829,0.2696,0.2829,0.1512,1.1207,5.2156,10.4312,15.6468
65,0.4881,0.7554,0.2829,0.2696,0.2829,0.1513,1.1201,5.2156,5.2156,10.4312
66,0.4888,0.7566,0.2843,0.2708,0.2843,0.1514,1.1173,5.2156,10.4312,15.6468
67,0.4893,0.7567,0.2843,0.2710,0.2843,0.1514,1.1174,5.2156,5.2156,10.4312
68,0.4907,0.7593,0.2843,0.2716,0.2843,0.1519,1.1178,5.2156,10.4312,15.6468
69,0.4929,0.7584,0.2843,0.2718,0.2843,0.1517,1.1169,5.2156,5.2156,10.4312
70,0.4915,0.7594,0.2879,0.2727,0.2879,0.1519,1.1151,5.2156,10.4312,15.6468
71,0.4928,0.7598,0.2879,0.2729,0.2879,0.1520,1.1135,5.2156,5.2156,10.4312
72,0.4927,0.7612,0.2878,0.2734,0.2878,0.1523,1.1138,5.2156,10.4312,15.6468
73,0.4933,0.7615,0.2878,0.2734,0.2878,0.1523,1.1135,5.2156,5.2156,10.4312
74,0.4950,0.7614,0.2882,0.2742,0.2882,0.1524,1.1108,5.2156,10.4312,15.6468
75,0.4957,0.7633,0.2882,0.2741,0.2882,0.1527,1.1109,5.2156,5.2156,10.4312
76,0.4963,0.7623,0.2906,0.2750,0.2906,0.1524,1.1069,5.2156,10.4312,15.6468
77,0.4978,0.7634,0.2906,0.2752,0.2906,0.1527,1.1072,5.2156,5.2156,10.4312
78,0.4970,0.7629,0.2897,0.2751,0.2897,0.1526,1.1061,5.2156,10.4312,15.6468
79,0.4984,0.7637,0.2897,0.2753,0.2897,0.1527,1.1041,5.2156,5.2156,10.4312
80,0.4972,0.7648,0.2906,0.2757,0.2907,0.1530,1.1041,5.2156,10.4312,15.6468
81,0.4976,0.7657,0.2906,0.2757,0.2907,0.1532,1.1028,5.2156,5.2156,10.4312
82,0.4983,0.7647,0.2888,0.2750,0.2887,0.1528,1.1017,5.2156,10.4312,15.6468
83,0.4990,0.7659,0.2888,0.2752,0.2887,0.1532,1.1021,5.2156,5.2156,10.4312
84,0.4993,0.7663,0.2897,0.2765,0.2897,0.1533,1.1012,5.2156,10.4312,15.6468
85,0.5004,0.7667,0.2897,0.2766,0.2897,0.1534,1.1008,5.2156,5.2156,10.4312
86,0.5027,0.7676,0.2919,0.2785,0.2919,0.1535,1.0990,5.2156,10.4312,15.6468
87,0.5026,0.7677,0.2919,0.2786,0.2919,0.1535,1.0980,5.2156,5.2156,10.4312
88,0.5016,0.7684,0.2923,0.2781,0.2923,0.1537,1.0996,5.2156,10.4312,15.6468
89,0.5020,0.7672,0.2923,0.2780,0.2923,0.1534,1.0972,5.2156,5.2156,10.4312
90,0.5028,0.7692,0.2928,0.2782,0.2928,0.1538,1.0967,5.2156,10.4312,15.6468
91,0.5032,0.7689,0.2928,0.2784,0.2928,0.1539,1.0964,5.2156,5.2156,10.4312
92,0.5027,0.7698,0.2921,0.2785,0.2921,0.1540,1.0946,5.2156,10.4312,15.6468
93,0.5034,0.7702,0.2921,0.2785,0.2921,0.1540,1.0945,5.2156,5.2156,10.4312
94,0.5060,0.7700,0.2947,0.2801,0.2947,0.1540,1.0929,5.2156,10.4312,15.6468
95,0.5058,0.7703,0.2947,0.2802,0.2947,0.1541,1.0923,5.2156,5.2156,10.4312
96,0.5053,0.7712,0.2938,0.2801,0.2938,0.1542,1.0923,5.2156,10.4312,15.6468
97,0.5055,0.7717,0.2938,0.2800,0.2938,0.1542,1.0913,5.2156,5.2156,10.4312
98,0.5053,0.7722,0.2945,0.2806,0.2945,0.1544,1.0899,5.2156,10.4312,15.6468
99,0.5059,0.7717,0.2945,0.2807,0.2945,0.1542,1.0904,5.2156,5.2156,10.4312
100,0.5078,0.7716,0.2953,0.2813,0.2953,0.1543,1.0884,5.2156,10.4312,15.6468
