round,global_local_test_acc,global_global_test_acc,global_train_loss,personalized_local_test_acc,personalized_global_test_acc,personalized_train_loss,uplink_mb,downlink_mb,total_mb
36,0.7595,0.4891,0.8463,0.9921,0.2023,0.1975,78.55,78.55,157.09
37,0.7622,0.4879,0.8370,0.9922,0.2024,0.1925,78.55,78.55,157.09
38,0.7672,0.4904,0.8151,0.9911,0.2020,0.1930,78.55,78.55,157.09
39,0.7658,0.4900,0.8111,0.9927,0.2027,0.1860,78.55,78.55,157.09
40,0.7701,0.4901,0.7996,0.9925,0.2027,0.1838,78.55,78.55,157.09
41,0.7691,0.4909,0.7963,0.9924,0.2037,0.1807,78.55,78.55,157.09
42,0.7730,0.4896,0.7944,0.9926,0.2053,0.1787,78.55,78.55,157.09
43,0.7720,0.4893,0.7862,0.9920,0.2030,0.1765,78.55,78.55,157.09
44,0.7789,0.4847,0.7669,0.9927,0.2052,0.1738,78.55,78.55,157.09
45,0.7790,0.4906,0.7689,0.9924,0.2062,0.1712,78.55,78.55,157.09
46,0.7795,0.4866,0.7533,0.9926,0.2049,0.1687,78.55,78.55,157.09
47,0.7829,0.4859,0.7576,0.9931,0.2095,0.1664,78.55,78.55,157.09
48,0.7836,0.4867,0.7469,0.9920,0.2043,0.1666,78.55,78.55,157.09
49,0.7915,0.4837,0.7398,0.9930,0.2103,0.1627,78.55,78.55,157.09
50,0.7848,0.4847,0.7291,0.9915,0.2079,0.1649,78.55,78.55,157.09
51,0.7874,0.4838,0.7215,0.9930,0.2120,0.1572,78.55,78.55,157.09
52,0.7909,0.4816,0.7206,0.9929,0.2102,0.1568,78.55,78.55,157.09
53,0.7836,0.4814,0.7204,0.9933,0.2121,0.1538,78.55,78.55,157.09
54,0.7992,0.4877,0.6977,0.9916,0.2126,0.1576,78.55,78.55,157.09
55,0.7927,0.4835,0.6978,0.9930,0.2142,0.1520,78.55,78.55,157.09
56,0.7996,0.4858,0.6880,0.9932,0.2179,0.1505,78.55,78.55,157.09
57,0.7981,0.4869,0.6804,0.9934,0.2168,0.1471,78.55,78.55,157.09
58,0.8012,0.4845,0.6740,0.9927,0.2123,0.1481,78.55,78.55,157.09
59,0.8109,0.4849,0.6703,0.9935,0.2181,0.1433,78.55,78.55,157.09
60,0.8031,0.4859,0.6685,0.9927,0.2170,0.1435,78.55,78.55,157.09
61,0.8077,0.4865,0.6609,0.9934,0.2200,0.1413,78.55,78.55,157.09
62,0.8036,0.4837,0.6656,0.9930,0.2193,0.1417,78.55,78.55,157.09
63,0.8017,0.4798,0.6665,0.9881,0.2126,0.1605,78.55,78.55,157.09
64,0.8114,0.4829,0.6531,0.9917,0.2181,0.1413,78.55,78.55,157.09
65,0.7988,0.4797,0.6600,0.9934,0.2210,0.1353,78.55,78.55,157.09
66,0.8157,0.4889,0.6361,0.9931,0.2222,0.1340,78.55,78.55,157.09
67,0.8270,0.4924,0.6278,0.9939,0.2237,0.1328,78.55,78.55,157.09
68,0.8105,0.4842,0.6278,0.9930,0.2267,0.1330,78.55,78.55,157.09
69,0.8166,0.4825,0.6251,0.9939,0.2268,0.1300,78.55,78.55,157.09
70,0.8132,0.4812,0.6285,0.9805,0.2244,0.1595,78.55,78.55,157.09
71,0.8206,0.4787,0.6170,0.9933,0.2245,0.1316,78.55,78.55,157.09
72,0.8124,0.4786,0.6159,0.9938,0.2273,0.1292,78.55,78.55,157.09
73,0.8184,0.4802,0.6280,0.9930,0.2267,0.1277,78.55,78.55,157.09
74,0.8281,0.4837,0.5998,0.9935,0.2321,0.1260,78.55,78.55,157.09
75,0.8279,0.4919,0.5920,0.9936,0.2294,0.1239,78.55,78.55,157.09
76,0.8157,0.4783,0.6078,0.9942,0.2342,0.1229,78.55,78.55,157.09
77,0.8257,0.4802,0.5864,0.9930,0.2304,0.1230,78.55,78.55,157.09
78,0.8177,0.4749,0.6175,0.9932,0.2320,0.1220,78.55,78.55,157.09
79,0.8246,0.4839,0.5958,0.9924,0.2325,0.1242,78.55,78.55,157.09
80,0.8262,0.4777,0.5900,0.9933,0.2381,0.1192,78.55,78.55,157.09
81,0.8393,0.4798,0.5760,0.9927,0.2328,0.1208,78.55,78.55,157.09
82,0.8284,0.4797,0.5819,0.9939,0.2355,0.1184,78.55,78.55,157.09
83,0.8399,0.4817,0.5521,0.9739,0.2346,0.1886,78.55,78.55,157.09
84,0.8354,0.4778,0.5781,0.9938,0.2396,0.1188,78.55,78.55,157.09
85,0.8294,0.4776,0.5893,0.9941,0.2376,0.1155,78.55,78.55,157.09
86,0.8402,0.4748,0.5709,0.9943,0.2411,0.1157,78.55,78.55,157.09
87,0.8409,0.4761,0.5623,0.9938,0.2425,0.1131,78.55,78.55,157.09
88,0.8269,0.4694,0.5619,0.9945,0.2445,0.1127,78.55,78.55,157.09
89,0.8328,0.4660,0.5728,0.9937,0.2410,0.1126,78.55,78.55,157.09
90,0.8339,0.4706,0.5659,0.9938,0.2441,0.1133,78.55,78.55,157.09
91,0.8437,0.4729,0.5569,0.9935,0.2433,0.1105,78.55,78.55,157.09
92,0.8359,0.4746,0.5658,0.9874,0.2436,0.1260,78.55,78.55,157.09
93,0.8433,0.4782,0.5521,0.9934,0.2458,0.1111,78.55,78.55,157.09
94,0.8310,0.4688,0.5539,0.9939,0.2513,0.1104,78.55,78.55,157.09
95,0.8282,0.4568,0.5821,0.9906,0.2460,0.1206,78.55,78.55,157.09
96,0.8460,0.4741,0.5346,0.9830,0.2410,0.1523,78.55,78.55,157.09
97,0.8518,0.4761,0.5351,0.9946,0.2487,0.1065,78.55,78.55,157.09
98,0.8321,0.4654,0.5398,0.9943,0.2515,0.1077,78.55,78.55,157.09
99,0.8355,0.4741,0.5378,0.9931,0.2471,0.1096,78.55,78.55,157.09
100,0.8459,0.4731,0.5248,0.9941,0.2516,0.1047,78.55,78.55,157.09
101,0.8471,0.4803,0.5237,0.9936,0.2492,0.1066,78.55,78.55,157.09
