round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
64,0.5196,0.7577,0.2790,0.2646,0.2790,0.1515,1.0927,5.2156,10.4312,15.6468
65,0.5205,0.7590,0.2790,0.2647,0.2790,0.1519,1.0915,5.2156,5.2156,10.4312
66,0.5203,0.7581,0.2806,0.2658,0.2806,0.1517,1.0912,5.2156,10.4312,15.6468
67,0.5197,0.7606,0.2805,0.2658,0.2806,0.1521,1.0924,5.2156,5.2156,10.4312
68,0.5238,0.7599,0.2818,0.2663,0.2818,0.1520,1.0894,5.2156,10.4312,15.6468
69,0.5240,0.7604,0.2818,0.2661,0.2818,0.1521,1.0887,5.2156,5.2156,10.4312
70,0.5226,0.7617,0.2828,0.2672,0.2828,0.1523,1.0878,5.2156,10.4312,15.6468
71,0.5244,0.7624,0.2828,0.2674,0.2828,0.1525,1.0864,5.2156,5.2156,10.4312
72,0.5246,0.7628,0.2827,0.2682,0.2827,0.1526,1.0857,5.2156,10.4312,15.6468
73,0.5249,0.7641,0.2827,0.2680,0.2827,0.1529,1.0848,5.2156,5.2156,10.4312
74,0.5276,0.7634,0.2837,0.2685,0.2837,0.1527,1.0826,5.2156,10.4312,15.6468
75,0.5289,0.7651,0.2837,0.2686,0.2837,0.1531,1.0820,5.2156,5.2156,10.4312
76,0.5272,0.7651,0.2856,0.2690,0.2856,0.1529,1.0809,5.2156,10.4312,15.6468
77,0.5287,0.7661,0.2856,0.2691,0.2856,0.1532,1.0815,5.2156,5.2156,10.4312
78,0.5275,0.7660,0.2870,0.2700,0.2870,0.1532,1.0800,5.2156,10.4312,15.6468
79,0.5279,0.7672,0.2870,0.2701,0.2870,0.1535,1.0794,5.2156,5.2156,10.4312
80,0.5308,0.7671,0.2875,0.2709,0.2875,0.1534,1.0775,5.2156,10.4312,15.6468
81,0.5305,0.7671,0.2875,0.2707,0.2875,0.1534,1.0766,5.2156,5.2156,10.4312
82,0.5312,0.7673,0.2886,0.2721,0.2886,0.1535,1.0747,5.2156,10.4312,15.6468
83,0.5326,0.7677,0.2886,0.2721,0.2886,0.1536,1.0748,5.2156,5.2156,10.4312
84,0.5311,0.7674,0.2906,0.2732,0.2906,0.1536,1.0739,5.2156,10.4312,15.6468
85,0.5324,0.7684,0.2906,0.2734,0.2906,0.1536,1.0733,5.2156,5.2156,10.4312
86,0.5329,0.7689,0.2893,0.2737,0.2893,0.1537,1.0718,5.2156,10.4312,15.6468
87,0.5328,0.7689,0.2893,0.2737,0.2893,0.1537,1.0704,5.2156,5.2156,10.4312
88,0.5344,0.7681,0.2916,0.2750,0.2915,0.1537,1.0702,5.2156,10.4312,15.6468
89,0.5352,0.7694,0.2916,0.2751,0.2915,0.1539,1.0694,5.2156,5.2156,10.4312
90,0.5343,0.7696,0.2904,0.2747,0.2904,0.1540,1.0683,5.2156,10.4312,15.6468
91,0.5349,0.7705,0.2904,0.2748,0.2904,0.1541,1.0682,5.2156,5.2156,10.4312
92,0.5357,0.7705,0.2936,0.2761,0.2936,0.1541,1.0658,5.2156,10.4312,15.6468
93,0.5355,0.7706,0.2936,0.2760,0.2936,0.1541,1.0664,5.2156,5.2156,10.4312
94,0.5341,0.7711,0.2935,0.2760,0.2935,0.1543,1.0646,5.2156,10.4312,15.6468
95,0.5352,0.7711,0.2935,0.2759,0.2935,0.1542,1.0641,5.2156,5.2156,10.4312
96,0.5335,0.7713,0.2958,0.2774,0.2958,0.1542,1.0641,5.2156,10.4312,15.6468
97,0.5345,0.7717,0.2958,0.2775,0.2958,0.1543,1.0637,5.2156,5.2156,10.4312
98,0.5355,0.7716,0.2976,0.2789,0.2976,0.1543,1.0613,5.2156,10.4312,15.6468
99,0.5349,0.7721,0.2976,0.2790,0.2976,0.1544,1.0612,5.2156,5.2156,10.4312
100,0.5343,0.7718,0.2965,0.2779,0.2965,0.1543,1.0603,5.2156,10.4312,15.6468
