round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
19,0.5296,0.7075,0.2369,0.2165,0.2369,0.1419,1.0987,5.2156,5.2156,10.4312
20,0.5295,0.7102,0.2412,0.2204,0.2412,0.1424,1.0979,5.2156,10.4312,15.6468
21,0.5309,0.7123,0.2412,0.2217,0.2412,0.1429,1.0979,5.2156,5.2156,10.4312
22,0.5303,0.7136,0.2438,0.2261,0.2438,0.1431,1.0977,5.2156,10.4312,15.6468
23,0.5301,0.7146,0.2438,0.2264,0.2438,0.1434,1.0989,5.2156,5.2156,10.4312
24,0.5272,0.7174,0.2455,0.2285,0.2455,0.1439,1.1002,5.2156,10.4312,15.6468
25,0.5275,0.7185,0.2455,0.2289,0.2455,0.1441,1.1019,5.2156,5.2156,10.4312
26,0.5254,0.7209,0.2500,0.2325,0.2500,0.1446,1.1032,5.2156,10.4312,15.6468
27,0.5251,0.7222,0.2500,0.2329,0.2500,0.1449,1.1044,5.2156,5.2156,10.4312
28,0.5221,0.7245,0.2525,0.2349,0.2525,0.1453,1.1051,5.2156,10.4312,15.6468
29,0.5207,0.7255,0.2525,0.2353,0.2525,0.1454,1.1073,5.2156,5.2156,10.4312
30,0.5177,0.7282,0.2546,0.2374,0.2546,0.1460,1.1077,5.2156,10.4312,15.6468
31,0.5184,0.7282,0.2546,0.2381,0.2546,0.1460,1.1091,5.2156,5.2156,10.4312
32,0.5201,0.7312,0.2580,0.2413,0.2580,0.1465,1.1076,5.2156,10.4312,15.6468
33,0.5202,0.7313,0.2580,0.2417,0.2580,0.1466,1.1094,5.2156,5.2156,10.4312
34,0.5136,0.7322,0.2590,0.2429,0.2590,0.1468,1.1116,5.2156,10.4312,15.6468
35,0.5135,0.7330,0.2590,0.2434,0.2590,0.1470,1.1130,5.2156,5.2156,10.4312
36,0.5137,0.7338,0.2619,0.2458,0.2619,0.1470,1.1125,5.2156,10.4312,15.6468
37,0.5130,0.7352,0.2619,0.2461,0.2619,0.1472,1.1126,5.2156,5.2156,10.4312
38,0.5132,0.7363,0.2641,0.2478,0.2641,0.1475,1.1124,5.2156,10.4312,15.6468
39,0.5118,0.7373,0.2641,0.2479,0.2641,0.1477,1.1123,5.2156,5.2156,10.4312
40,0.5101,0.7378,0.2654,0.2496,0.2654,0.1478,1.1149,5.2156,10.4312,15.6468
41,0.5096,0.7383,0.2654,0.2498,0.2654,0.1479,1.1140,5.2156,5.2156,10.4312
42,0.5113,0.7393,0.2665,0.2511,0.2665,0.1481,1.1121,5.2156,10.4312,15.6468
43,0.5122,0.7393,0.2665,0.2513,0.2665,0.1481,1.1117,5.2156,5.2156,10.4312
44,0.5099,0.7412,0.2695,0.2542,0.2695,0.1485,1.1126,5.2156,10.4312,15.6468
45,0.5108,0.7419,0.2695,0.2545,0.2695,0.1486,1.1123,5.2156,5.2156,10.4312
46,0.5118,0.7427,0.2714,0.2555,0.2714,0.1488,1.1116,5.2156,10.4312,15.6468
47,0.5105,0.7433,0.2714,0.2554,0.2714,0.1488,1.1102,5.2156,5.2156,10.4312
48,0.5104,0.7442,0.2720,0.2564,0.2720,0.1490,1.1095,5.2156,10.4312,15.6468
49,0.5102,0.7455,0.2720,0.2565,0.2720,0.1493,1.1105,5.2156,5.2156,10.4312
50,0.5115,0.7468,0.2744,0.2590,0.2744,0.1496,1.1086,5.2156,10.4312,15.6468
51,0.5115,0.7476,0.2744,0.2590,0.2744,0.1497,1.1064,5.2156,5.2156,10.4312
52,0.5118,0.7482,0.2738,0.2589,0.2738,0.1498,1.1071,5.2156,10.4312,15.6468
53,0.5121,0.7490,0.2738,0.2590,0.2738,0.1500,1.1068,5.2156,5.2156,10.4312
54,0.5135,0.7504,0.2761,0.2610,0.2761,0.1502,1.1037,5.2156,10.4312,15.6468
55,0.5143,0.7505,0.2761,0.2610,0.2761,0.1503,1.1034,5.2156,5.2156,10.4312
56,0.5159,0.7515,0.2764,0.2613,0.2764,0.1504,1.1021,5.2156,10.4312,15.6468
57,0.5153,0.7527,0.2764,0.2612,0.2764,0.1507,1.1022,5.2156,5.2156,10.4312
58,0.5152,0.7525,0.2780,0.2630,0.2780,0.1507,1.1006,5.2156,10.4312,15.6468
59,0.5149,0.7540,0.2780,0.2629,0.2780,0.1509,1.0988,5.2156,5.2156,10.4312
60,0.5175,0.7542,0.2789,0.2636,0.2789,0.1510,1.0984,5.2156,10.4312,15.6468
61,0.5186,0.7550,0.2789,0.2640,0.2789,0.1511,1.0980,5.2156,5.2156,10.4312
62,0.5178,0.7557,0.2809,0.2651,0.2809,0.1513,1.0967,5.2156,10.4312,15.6468
63,0.5200,0.7558,0.2809,0.2654,0.2809,0.1513,1.0958,5.2156,5.2156,10.4312
64,0.5217,0.7557,0.2824,0.2665,0.2824,0.1513,1.0927,5.2156,10.4312,15.6468
65,0.5208,0.7566,0.2824,0.2662,0.2824,0.1514,1.0917,5.2156,5.2156,10.4312
66,0.5219,0.7588,0.2838,0.2667,0.2838,0.1519,1.0915,5.2156,10.4312,15.6468
67,0.5233,0.7587,0.2838,0.2668,0.2838,0.1518,1.0922,5.2156,5.2156,10.4312
68,0.5235,0.7595,0.2836,0.2675,0.2836,0.1520,1.0901,5.2156,10.4312,15.6468
69,0.5244,0.7604,0.2836,0.2676,0.2836,0.1522,1.0896,5.2156,5.2156,10.4312
70,0.5240,0.7618,0.2853,0.2682,0.2853,0.1525,1.0895,5.2156,10.4312,15.6468
71,0.5247,0.7618,0.2853,0.2683,0.2853,0.1525,1.0880,5.2156,5.2156,10.4312
72,0.5246,0.7624,0.2861,0.2697,0.2861,0.1526,1.0865,5.2156,10.4312,15.6468
73,0.5243,0.7623,0.2861,0.2697,0.2861,0.1526,1.0868,5.2156,5.2156,10.4312
74,0.5256,0.7631,0.2860,0.2690,0.2859,0.1527,1.0847,5.2156,10.4312,15.6468
75,0.5266,0.7633,0.2860,0.2691,0.2859,0.1528,1.0846,5.2156,5.2156,10.4312
76,0.5259,0.7633,0.2875,0.2709,0.2875,0.1527,1.0827,5.2156,10.4312,15.6468
77,0.5264,0.7631,0.2875,0.2709,0.2875,0.1527,1.0829,5.2156,5.2156,10.4312
78,0.5245,0.7642,0.2885,0.2711,0.2885,0.1529,1.0823,5.2156,10.4312,15.6468
79,0.5253,0.7651,0.2885,0.2711,0.2885,0.1531,1.0811,5.2156,5.2156,10.4312
80,0.5265,0.7639,0.2885,0.2711,0.2885,0.1529,1.0788,5.2156,10.4312,15.6468
81,0.5272,0.7633,0.2885,0.2712,0.2885,0.1528,1.0778,5.2156,5.2156,10.4312
82,0.5294,0.7662,0.2919,0.2733,0.2919,0.1533,1.0757,5.2156,10.4312,15.6468
83,0.5309,0.7660,0.2919,0.2735,0.2919,0.1533,1.0758,5.2156,5.2156,10.4312
84,0.5292,0.7672,0.2904,0.2738,0.2904,0.1533,1.0749,5.2156,10.4312,15.6468
85,0.5298,0.7669,0.2904,0.2738,0.2904,0.1534,1.0742,5.2156,5.2156,10.4312
86,0.5313,0.7674,0.2933,0.2748,0.2933,0.1535,1.0725,5.2156,10.4312,15.6468
87,0.5318,0.7684,0.2933,0.2747,0.2933,0.1537,1.0712,5.2156,5.2156,10.4312
88,0.5344,0.7679,0.2934,0.2756,0.2934,0.1536,1.0712,5.2156,10.4312,15.6468
89,0.5346,0.7693,0.2934,0.2757,0.2934,0.1539,1.0703,5.2156,5.2156,10.4312
90,0.5336,0.7685,0.2941,0.2771,0.2941,0.1537,1.0681,5.2156,10.4312,15.6468
91,0.5334,0.7689,0.2941,0.2771,0.2941,0.1538,1.0681,5.2156,5.2156,10.4312
92,0.5329,0.7689,0.2936,0.2774,0.2936,0.1538,1.0666,5.2156,10.4312,15.6468
93,0.5320,0.7698,0.2936,0.2774,0.2936,0.1540,1.0674,5.2156,5.2156,10.4312
94,0.5339,0.7689,0.2956,0.2777,0.2956,0.1538,1.0657,5.2156,10.4312,15.6468
95,0.5340,0.7696,0.2956,0.2777,0.2956,0.1539,1.0648,5.2156,5.2156,10.4312
96,0.5331,0.7700,0.2966,0.2791,0.2966,0.1540,1.0655,5.2156,10.4312,15.6468
97,0.5338,0.7701,0.2966,0.2791,0.2966,0.1540,1.0649,5.2156,5.2156,10.4312
98,0.5360,0.7707,0.2978,0.2800,0.2978,0.1541,1.0624,5.2156,10.4312,15.6468
99,0.5358,0.7710,0.2978,0.2802,0.2978,0.1542,1.0619,5.2156,5.2156,10.4312
100,0.5364,0.7713,0.3002,0.2811,0.3002,0.1542,1.0603,5.2156,10.4312,15.6468
