round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
46,0.2577,0.2066,0.2203,0.2018,0.2203,0.1279,1.1046,5.2156,10.4312,15.6468
47,0.2575,0.2079,0.2203,0.2018,0.2203,0.1286,1.1024,5.2156,5.2156,10.4312
48,0.2620,0.2098,0.2209,0.2020,0.2209,0.1280,1.0977,5.2156,10.4312,15.6468
49,0.2638,0.2108,0.2209,0.2024,0.2209,0.1287,1.0976,5.2156,5.2156,10.4312
50,0.2607,0.2104,0.2194,0.2014,0.2194,0.1275,1.0991,5.2156,10.4312,15.6468
51,0.2604,0.2103,0.2194,0.2017,0.2194,0.1281,1.1018,5.2156,5.2156,10.4312
52,0.2601,0.2083,0.2176,0.2012,0.2176,0.1291,1.1024,5.2156,10.4312,15.6468
53,0.2603,0.2066,0.2176,0.2010,0.2176,0.1294,1.1010,5.2156,5.2156,10.4312
54,0.2607,0.2058,0.2169,0.2005,0.2169,0.1296,1.0969,5.2156,10.4312,15.6468
55,0.2613,0.2054,0.2169,0.2002,0.2169,0.1297,1.0969,5.2156,5.2156,10.4312
56,0.2613,0.2056,0.2184,0.2009,0.2184,0.1282,1.0932,5.2156,10.4312,15.6468
57,0.2612,0.2060,0.2184,0.2011,0.2184,0.1289,1.0935,5.2156,5.2156,10.4312
58,0.2617,0.2074,0.2175,0.2001,0.2175,0.1282,1.0940,5.2156,10.4312,15.6468
59,0.2620,0.2137,0.2175,0.2012,0.2175,0.1295,1.0963,5.2156,5.2156,10.4312
60,0.2633,0.2111,0.2179,0.2016,0.2179,0.1304,1.0970,5.2156,10.4312,15.6468
61,0.2641,0.2093,0.2179,0.2015,0.2179,0.1305,1.0958,5.2156,5.2156,10.4312
62,0.2659,0.2122,0.2169,0.2011,0.2169,0.1304,1.0904,5.2156,10.4312,15.6468
63,0.2670,0.2157,0.2169,0.2013,0.2169,0.1311,1.0910,5.2156,5.2156,10.4312
64,0.2682,0.2169,0.2169,0.2018,0.2169,0.1314,1.0889,5.2156,10.4312,15.6468
65,0.2680,0.2176,0.2169,0.2016,0.2169,0.1315,1.0872,5.2156,5.2156,10.4312
66,0.2700,0.2183,0.2176,0.2020,0.2176,0.1320,1.0850,5.2156,10.4312,15.6468
67,0.2704,0.2190,0.2176,0.2019,0.2176,0.1323,1.0847,5.2156,5.2156,10.4312
68,0.2638,0.2401,0.2159,0.2011,0.2159,0.1349,1.2459,5.2156,10.4312,15.6468
69,0.2607,0.2356,0.2159,0.2012,0.2159,0.1356,1.2039,5.2156,5.2156,10.4312
70,0.2624,0.2202,0.2169,0.2022,0.2169,0.1327,1.1186,5.2156,10.4312,15.6468
71,0.2624,0.2119,0.2169,0.2024,0.2169,0.1318,1.1006,5.2156,5.2156,10.4312
72,0.2646,0.2140,0.2173,0.2023,0.2173,0.1313,1.0855,5.2156,10.4312,15.6468
73,0.2651,0.2147,0.2173,0.2023,0.2173,0.1319,1.0844,5.2156,5.2156,10.4312
74,0.2622,0.2046,0.2188,0.2025,0.2188,0.1316,1.0809,5.2156,10.4312,15.6468
75,0.2626,0.2055,0.2188,0.2024,0.2188,0.1321,1.0813,5.2156,5.2156,10.4312
76,0.2594,0.2280,0.2173,0.2022,0.2173,0.1356,1.1880,5.2156,10.4312,15.6468
77,0.2585,0.2258,0.2173,0.2022,0.2173,0.1354,1.1756,5.2156,5.2156,10.4312
78,0.2646,0.2219,0.2187,0.2027,0.2187,0.1313,1.0913,5.2156,10.4312,15.6468
79,0.2649,0.2224,0.2187,0.2031,0.2187,0.1319,1.0898,5.2156,5.2156,10.4312
80,0.2647,0.2196,0.2189,0.2030,0.2189,0.1313,1.0902,5.2156,10.4312,15.6468
81,0.2626,0.2180,0.2189,0.2031,0.2189,0.1321,1.0892,5.2156,5.2156,10.4312
82,0.2614,0.2410,0.2183,0.2024,0.2183,0.1369,1.2256,5.2156,10.4312,15.6468
83,0.2596,0.2351,0.2183,0.2024,0.2183,0.1365,1.1918,5.2156,5.2156,10.4312
84,0.2610,0.2167,0.2193,0.2028,0.2193,0.1363,1.3311,5.2156,10.4312,15.6468
85,0.2603,0.2219,0.2193,0.2029,0.2193,0.1356,1.3068,5.2156,5.2156,10.4312
86,0.2681,0.2198,0.2210,0.2045,0.2210,0.1312,1.1413,5.2156,10.4312,15.6468
87,0.2700,0.2205,0.2210,0.2045,0.2210,0.1321,1.1339,5.2156,5.2156,10.4312
88,0.2638,0.2075,0.2195,0.2046,0.2195,0.1297,1.1134,5.2156,10.4312,15.6468
89,0.2646,0.2114,0.2195,0.2051,0.2195,0.1307,1.1075,5.2156,5.2156,10.4312
90,0.2676,0.2091,0.2211,0.2064,0.2211,0.1318,1.1005,5.2156,10.4312,15.6468
91,0.2672,0.2077,0.2211,0.2063,0.2211,0.1323,1.0961,5.2156,5.2156,10.4312
92,0.2616,0.2293,0.2205,0.2051,0.2205,0.1368,1.2192,5.2156,10.4312,15.6468
93,0.2592,0.2292,0.2205,0.2050,0.2205,0.1365,1.1870,5.2156,5.2156,10.4312
94,0.2624,0.2116,0.2207,0.2055,0.2207,0.1333,1.1057,5.2156,10.4312,15.6468
95,0.2627,0.2076,0.2207,0.2056,0.2207,0.1330,1.0884,5.2156,5.2156,10.4312
96,0.2696,0.2116,0.2218,0.2061,0.2218,0.1318,1.0791,5.2156,10.4312,15.6468
97,0.2700,0.2142,0.2218,0.2062,0.2218,0.1332,1.0779,5.2156,5.2156,10.4312
98,0.2666,0.2118,0.2210,0.2056,0.2210,0.1320,1.0818,5.2156,10.4312,15.6468
99,0.2666,0.2173,0.2210,0.2061,0.2210,0.1333,1.0836,5.2156,5.2156,10.4312
100,0.2629,0.2340,0.2206,0.2055,0.2206,0.1391,1.2892,5.2156,10.4312,15.6468
