round,test_acc,train_loss,uplink_mb,downlink_mb,total_mb
59,0.6179,1.2758,495.2512,495.2512,990.5023
60,0.6194,1.2695,495.2512,10741.6435,11236.8947
61,0.6209,1.2654,495.2512,495.2512,990.5023
62,0.6229,1.2593,495.2512,495.2512,990.5023
63,0.6245,1.2538,495.2512,495.2512,990.5023
64,0.6251,1.2473,495.2512,10741.6435,11236.8947
65,0.6272,1.2430,495.2512,495.2512,990.5023
66,0.6287,1.2386,495.2512,495.2512,990.5023
67,0.6305,1.2324,495.2512,495.2512,990.5023
68,0.6318,1.2269,495.2512,10741.6435,11236.8947
69,0.6333,1.2228,495.2512,495.2512,990.5023
70,0.6345,1.2184,495.2512,495.2512,990.5023
71,0.6364,1.2131,495.2512,495.2512,990.5023
72,0.6365,1.2090,495.2512,10741.6435,11236.8947
73,0.6379,1.2031,495.2512,495.2512,990.5023
74,0.6393,1.1993,495.2512,495.2512,990.5023
75,0.6407,1.1956,495.2512,495.2512,990.5023
76,0.6411,1.1900,495.2512,10741.6435,11236.8947
77,0.6424,1.1878,495.2512,495.2512,990.5023
78,0.6435,1.1806,495.2512,495.2512,990.5023
79,0.6445,1.1777,495.2512,495.2512,990.5023
80,0.6455,1.1725,495.2512,10741.6435,11236.8947
81,0.6459,1.1691,495.2512,495.2512,990.5023
82,0.6476,1.1666,495.2512,495.2512,990.5023
83,0.6485,1.1618,495.2512,495.2512,990.5023
84,0.6493,1.1573,495.2512,10741.6435,11236.8947
85,0.6502,1.1531,495.2512,495.2512,990.5023
86,0.6513,1.1502,495.2512,495.2512,990.5023
87,0.6526,1.1467,495.2512,495.2512,990.5023
88,0.6535,1.1421,495.2512,10741.6435,11236.8947
89,0.6543,1.1382,495.2512,495.2512,990.5023
90,0.6545,1.1344,495.2512,495.2512,990.5023
91,0.6557,1.1321,495.2512,495.2512,990.5023
92,0.6564,1.1275,495.2512,10741.6435,11236.8947
93,0.6574,1.1236,495.2512,495.2512,990.5023
94,0.6584,1.1209,495.2512,495.2512,990.5023
95,0.6590,1.1157,495.2512,495.2512,990.5023
96,0.6598,1.1132,495.2512,10741.6435,11236.8947
97,0.6606,1.1103,495.2512,495.2512,990.5023
98,0.6612,1.1074,495.2512,495.2512,990.5023
99,0.6622,1.1045,495.2512,495.2512,990.5023
100,0.6632,1.1011,495.2512,10741.6435,11236.8947
