round,local_test_acc,pm_local_test_acc,gm_local_test_acc,global_test_acc,gm_only_global_test_acc,pm_global_test_acc,train_loss,uplink_mb,downlink_mb,total_mb
32,0.7934,0.7939,0.3055,0.1587,0.3055,0.1587,0.5629,26.9305,31.4943,58.4248
33,0.7956,0.7966,0.3055,0.1591,0.3055,0.1594,0.5613,26.9305,26.9305,53.8611
34,0.7959,0.7962,0.3046,0.1591,0.3046,0.1592,0.5601,26.9305,31.4943,58.4248
35,0.7948,0.7956,0.3046,0.1592,0.3046,0.1593,0.5584,26.9305,26.9305,53.8611
36,0.7968,0.7986,0.3095,0.1594,0.3095,0.1598,0.5568,26.9305,31.4943,58.4248
37,0.7974,0.7987,0.3095,0.1594,0.3095,0.1597,0.5556,26.9305,26.9305,53.8611
38,0.7993,0.7998,0.3107,0.1599,0.3107,0.1600,0.5538,26.9305,31.4943,58.4248
39,0.7993,0.7998,0.3107,0.1600,0.3107,0.1600,0.5527,26.9305,26.9305,53.8611
40,0.7996,0.8012,0.3131,0.1600,0.3131,0.1602,0.5508,26.9305,31.4943,58.4248
41,0.8010,0.8020,0.3131,0.1602,0.3131,0.1604,0.5508,26.9305,26.9305,53.8611
42,0.8010,0.8017,0.3124,0.1602,0.3124,0.1603,0.5491,26.9305,31.4943,58.4248
43,0.8005,0.8012,0.3124,0.1601,0.3124,0.1603,0.5477,26.9305,26.9305,53.8611
44,0.8027,0.8030,0.3150,0.1606,0.3150,0.1607,0.5459,26.9305,31.4943,58.4248
45,0.8037,0.8041,0.3150,0.1608,0.3150,0.1608,0.5449,26.9305,26.9305,53.8611
46,0.8050,0.8058,0.3167,0.1610,0.3167,0.1612,0.5436,26.9305,31.4943,58.4248
47,0.8055,0.8062,0.3167,0.1611,0.3167,0.1612,0.5432,26.9305,26.9305,53.8611
48,0.8048,0.8051,0.3163,0.1610,0.3163,0.1611,0.5416,26.9305,31.4943,58.4248
49,0.8056,0.8061,0.3163,0.1612,0.3163,0.1613,0.5406,26.9305,26.9305,53.8611
50,0.8080,0.8080,0.3171,0.1616,0.3171,0.1616,0.5394,26.9305,31.4943,58.4248
51,0.8083,0.8091,0.3171,0.1615,0.3171,0.1617,0.5377,26.9305,26.9305,53.8611
52,0.8086,0.8090,0.3163,0.1616,0.3164,0.1616,0.5365,26.9305,31.4943,58.4248
53,0.8085,0.8087,0.3163,0.1617,0.3164,0.1618,0.5357,26.9305,26.9305,53.8611
54,0.8085,0.8087,0.3206,0.1617,0.3206,0.1617,0.5342,26.9305,31.4943,58.4248
55,0.8092,0.8099,0.3206,0.1618,0.3206,0.1620,0.5336,26.9305,26.9305,53.8611
56,0.8082,0.8083,0.3141,0.1617,0.3141,0.1617,0.5329,26.9305,31.4943,58.4248
57,0.8110,0.8113,0.3141,0.1620,0.3141,0.1621,0.5313,26.9305,26.9305,53.8611
58,0.8110,0.8112,0.3193,0.1621,0.3193,0.1622,0.5301,26.9305,31.4943,58.4248
59,0.8102,0.8101,0.3193,0.1621,0.3193,0.1620,0.5287,26.9305,26.9305,53.8611
60,0.8111,0.8112,0.3239,0.1622,0.3239,0.1622,0.5278,26.9305,31.4943,58.4248
61,0.8113,0.8113,0.3239,0.1623,0.3239,0.1623,0.5280,26.9305,26.9305,53.8611
62,0.8115,0.8121,0.3223,0.1623,0.3223,0.1624,0.5261,26.9305,31.4943,58.4248
63,0.8117,0.8117,0.3223,0.1624,0.3223,0.1623,0.5255,26.9305,26.9305,53.8611
64,0.8110,0.8109,0.3220,0.1623,0.3219,0.1623,0.5244,26.9305,31.4943,58.4248
65,0.8126,0.8132,0.3220,0.1626,0.3219,0.1627,0.5234,26.9305,26.9305,53.8611
66,0.8121,0.8129,0.3244,0.1625,0.3244,0.1626,0.5219,26.9305,31.4943,58.4248
67,0.8142,0.8147,0.3244,0.1628,0.3244,0.1629,0.5216,26.9305,26.9305,53.8611
68,0.8141,0.8144,0.3219,0.1628,0.3219,0.1629,0.5208,26.9305,31.4943,58.4248
69,0.8140,0.8147,0.3219,0.1628,0.3219,0.1629,0.5205,26.9305,26.9305,53.8611
70,0.8139,0.8144,0.3253,0.1628,0.3253,0.1628,0.5198,26.9305,31.4943,58.4248
71,0.8134,0.8140,0.3253,0.1628,0.3253,0.1629,0.5184,26.9305,26.9305,53.8611
72,0.8142,0.8147,0.3278,0.1628,0.3278,0.1629,0.5170,26.9305,31.4943,58.4248
73,0.8152,0.8156,0.3278,0.1629,0.3278,0.1630,0.5156,26.9305,26.9305,53.8611
74,0.8159,0.8164,0.3288,0.1632,0.3288,0.1633,0.5155,26.9305,31.4943,58.4248
75,0.8158,0.8164,0.3288,0.1632,0.3288,0.1633,0.5143,26.9305,26.9305,53.8611
76,0.8145,0.8154,0.3265,0.1629,0.3265,0.1630,0.5147,26.9305,31.4943,58.4248
77,0.8164,0.8166,0.3265,0.1632,0.3265,0.1632,0.5125,26.9305,26.9305,53.8611
78,0.8164,0.8166,0.3313,0.1631,0.3313,0.1631,0.5124,26.9305,31.4943,58.4248
79,0.8171,0.8176,0.3313,0.1633,0.3313,0.1634,0.5103,26.9305,26.9305,53.8611
80,0.8177,0.8176,0.3294,0.1634,0.3294,0.1634,0.5111,26.9305,31.4943,58.4248
81,0.8183,0.8191,0.3294,0.1636,0.3294,0.1637,0.5106,26.9305,26.9305,53.8611
82,0.8170,0.8177,0.3266,0.1633,0.3266,0.1635,0.5102,26.9305,31.4943,58.4248
83,0.8185,0.8189,0.3266,0.1637,0.3266,0.1638,0.5088,26.9305,26.9305,53.8611
84,0.8201,0.8200,0.3285,0.1640,0.3285,0.1639,0.5086,26.9305,31.4943,58.4248
85,0.8174,0.8176,0.3285,0.1635,0.3285,0.1635,0.5074,26.9305,26.9305,53.8611
86,0.8200,0.8205,0.3276,0.1639,0.3276,0.1639,0.5070,26.9305,31.4943,58.4248
87,0.8197,0.8208,0.3276,0.1639,0.3276,0.1641,0.5064,26.9305,26.9305,53.8611
88,0.8196,0.8205,0.3312,0.1640,0.3312,0.1642,0.5051,26.9305,31.4943,58.4248
89,0.8199,0.8199,0.3312,0.1639,0.3312,0.1639,0.5047,26.9305,26.9305,53.8611
90,0.8193,0.8195,0.3330,0.1639,0.3331,0.1639,0.5033,26.9305,31.4943,58.4248
91,0.8209,0.8207,0.3330,0.1642,0.3331,0.1641,0.5029,26.9305,26.9305,53.8611
92,0.8206,0.8213,0.3341,0.1641,0.3340,0.1642,0.5029,26.9305,31.4943,58.4248
93,0.8200,0.8207,0.3341,0.1640,0.3340,0.1641,0.5026,26.9305,26.9305,53.8611
94,0.8202,0.8198,0.3343,0.1640,0.3343,0.1640,0.5017,26.9305,31.4943,58.4248
95,0.8209,0.8210,0.3343,0.1642,0.3343,0.1642,0.5007,26.9305,26.9305,53.8611
96,0.8200,0.8205,0.3330,0.1641,0.3330,0.1642,0.5007,26.9305,31.4943,58.4248
97,0.8209,0.8214,0.3330,0.1642,0.3330,0.1643,0.4996,26.9305,26.9305,53.8611
98,0.8208,0.8212,0.3350,0.1642,0.3350,0.1642,0.4986,26.9305,31.4943,58.4248
99,0.8203,0.8210,0.3350,0.1641,0.3350,0.1642,0.4981,26.9305,26.9305,53.8611
100,0.8203,0.8211,0.3369,0.1640,0.3369,0.1642,0.4978,26.9305,31.4943,58.4248
